FEIL: 6604223.000   234741.500       Felt 1, mangler restriksjon
FEIL: 6604221.700   234732.900       Felt 1, mangler restriksjon
FEIL: 6604134.700   234739.600       Felt 1, mangler restriksjon
FEIL: 6604114.100   234693.100       Felt 1, mangler restriksjon
FEIL: 6603876.900   234640.000       Felt 1, mangler restriksjon
FEIL: 6602118.300   235650.400       Felt 1, mangler restriksjon
FEIL: 6602647.100   234803.900       Felt 1, mangler restriksjon
FEIL: 6602642.330   234802.750       Felt 1, mangler restriksjon
FEIL: 6601355.660   234685.300       Felt 2, mangler restriksjon
FEIL: 6601364.900   234674.830       Felt 2, mangler restriksjon
FEIL: 6602128.340   235639.020       Felt 1, mangler restriksjon
FEIL: 6602120.450   235640.970       Felt 1, mangler restriksjon
FEIL: 6603697.200   233773.500       Felt 1#2, har restriksjon
FEIL: 6603730.300   234856.800       Felt 1#2, har restriksjon
FEIL: 6604102.700   234771.100       Felt 1#2, har restriksjon
FEIL: 6603796.700   234289.700       Felt 1#2, har restriksjon
FEIL: 6603052.500   235279.500       Felt 1#2, har restriksjon
FEIL: 6602693.600   234645.800       Felt 1#2, har restriksjon
FEIL: 6603861.100   233727.000       Felt 1#2, har restriksjon
FEIL: 6602825.600   234550.500       Felt 1#2, har restriksjon
FEIL: 6603693.800   234940.600       Felt 1#2, har restriksjon
FEIL: 6603988.400   234877.700       Felt 1#2, har restriksjon
FEIL: 6603891.140   233825.700       Felt 1#2, har restriksjon
FEIL: 6603725.300   234850.000       Felt 1#2, har restriksjon
FEIL: 6602637.300   234680.300       Felt 1#2, har restriksjon
FEIL: 6603988.400   234877.700       Felt 1#2, har restriksjon
FEIL: 6604221.800   234165.500       Felt 1#2, har restriksjon
FEIL: 6603690.100   233775.000       Felt 1#2, har restriksjon
FEIL: 6603804.400   234861.600       Felt 1#2, har restriksjon
FEIL: 6603679.400   234950.800       Felt 1#2, har restriksjon
FEIL: 6604267.900   234251.100       Felt 1#2, har restriksjon
