*0517*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0517;145424051;3;5;5;1#2;;
0517;145424052;3;83;83;1#2;;
0517;145424095;3;2;2;1#2;;
0517;145424126;3;62;62;1#2;;
0517;145424293;3;0;0;1#2;;
0517;145424304;3;0;0;1#2;;
0517;145424359;3;13;13;1#2;;
0517;145424361;3;0;0;1#2;;
0517;145424365;3;0;0;1#2;;
0517;145424367;3;0;0;1#2;;
0517;145446911;3;57;57;1#2;;
0517;145446916;3;0;0;1#2;;
0517;145446936;3;292;292;1#2;;
0517;145447014;3;0;0;1#2;;
0517;145447028;3;0;0;1#2;;
0517;145447054;3;0;0;1#2;;
0517;145447062;3;44;44;1#2;;
0517;145447106;3;0;0;1#2;;
0517;145447135;3;95;95;1#2;;
0517;145447156;3;0;0;1#2;;
0517;145447203;3;12;12;1#2;;
0517;145447232;3;0;0;1#2;;
0517;145447239;3;0;0;1#2;;
0517;145447240;3;0;0;1#2;;
0517;145447241;3;0;0;1#2;;
0517;145447243;3;0;0;1#2;;
0517;145447245;3;0;0;1#2;;
0517;145447248;3;0;0;1#2;;
0517;145447356;3;0;0;1#2;;
0517;145447460;3;394;394;1#2;;
0517;145488122;3;67;67;1#2;;
0517;145488138;3;48;48;1#2;;
0517;145488154;3;0;0;1#2;;
0517;145488155;3;10;10;1#2;;
0517;145488160;3;28;28;1#2;;
0517;145488169;3;15;15;1#2;;
0517;145488187;3;370;370;1#2;;
0517;145488191;3;130;130;1#2;;
0517;145488212;3;21;21;1#2;;
0517;145488263;3;158;158;1#2;;
0517;145488265;3;0;0;1#2;;
0517;145488269;3;0;0;1#2;;
0517;145488336;3;315;315;1#2;;
