*0533*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0533;145428138;3;54;54;1#2;;
0533;145428318;3;28;28;1#2;;
0533;276906057;3;0;0;1#2;;
0533;145464254;3;24;24;1#2;;
0533;145464703;3;2;2;1#2;;
0533;145464712;3;22;22;1#2;;
0533;145464728;3;220;220;1#2;;
0533;145464729;3;19;19;1#2;;
0533;145464731;3;0;0;1#2;;
0533;145464752;3;22;22;1#2;;
0533;145464767;3;54;54;1#2;;
0533;145464769;3;22;22;1#2;;
0533;145464792;3;183;183;1#2;;
0533;145464868;3;0;0;1#2;;
0533;145464880;3;77;77;1#2;;
0533;145464881;3;0;0;1#2;;
0533;145464885;3;0;0;1#2;;
0533;145464888;3;0;0;1#2;;
0533;145464891;3;66;66;1#2;;
0533;145464893;3;213;213;1#2;;
0533;145464895;3;137;137;1#2;;
0533;145464897;3;17;17;1#2;;
0533;145464899;3;0;0;1#2;;
0533;145464900;3;0;0;1#2;;
0533;145465182;3;0;0;1#2;;
0533;145465315;3;0;0;1#2;;
0533;145490696;3;0;0;1#2;;
0533;145490701;3;85;85;1#2;;
0533;145490725;3;0;0;1#2;;
0533;145490738;3;0;0;1#2;;
0533;145490740;3;68;68;1#2;;
0533;145490748;3;0;0;1#2;;
0533;145490764;3;0;0;1#2;;
0533;145490768;3;139;139;1#2;;
0533;145490770;3;81;81;1#2;;
0533;145490778;3;0;0;1#2;;
0533;145490788;3;80;80;1#2;;
0533;145490793;3;0;0;1#2;;
0533;145490796;3;116;116;1#2;;
0533;145490801;3;0;0;1#2;;
0533;145490874;3;0;0;1#2;;
0533;145490894;3;79;79;1#2;;
0533;145490896;3;31;31;1#2;;
0533;145490919;3;616;616;1#2;;
0533;145490935;3;0;0;1#2;;
0533;145490944;3;0;0;1#2;;
0533;145490959;3;14;14;1#2;;
0533;145490974;3;15;15;1#2;;
0533;145491032;3;0;0;1#2;;
0533;145491034;3;0;0;1#2;;
0533;145491038;3;0;0;1#2;;
0533;145491039;3;47;47;1#2;;
0533;145491047;3;0;0;1#2;;
0533;145491066;3;90;90;1#2;;
