*0533*2011 VEGNETT*20110511*SVING*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;TransID
0533;145497230;3;145497452
0533;145497231;4;145497461
0533;145497244;3;145497464
0533;145497245;4;145497470
0533;145497254;3;145497483
0533;145497257;4;145497499
0533;145497262;3;145497504
0533;145497263;4;145510062
0533;145515519;3;145514881
0533;145498354;4;145497508
