*0437*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0437;145313744;1;0;50;1#2;30;
0437;145313745;1;0;275;1#2;30;
0437;145313746;1;0;30;1#2;30;
0437;145313747;1;0;55;1#2;30;
0437;145313748;1;0;177;1#2;30;
0437;145313749;1;0;1454;1#2;30;
0437;145326232;1;0;11;1#2;50;
0437;145326233;1;0;6;1#2;50;
0437;145326234;1;0;4;1#2;50;
0437;145326235;1;0;14;1#2;50;
0437;145326236;1;0;91;1#2;50;
0437;145326237;1;0;20;1#2;50;
0437;145326238;1;0;68;1#2;50;
0437;145326239;1;0;107;1#2;50;
0437;145326240;1;0;17;1#2;50;
0437;145326241;1;0;33;1#2;50;
0437;145326242;1;0;56;1#2;50;
0437;145326243;1;0;113;1#2;50;
0437;145326244;1;0;46;1#2;50;
0437;145326245;1;0;72;1#2;50;
0437;145326246;1;0;21;1#2;50;
0437;145326247;1;0;59;1#2;50;
0437;145326248;1;0;129;1#2;50;
0437;145326249;1;0;77;1#2;50;
0437;145326250;1;0;277;1#2;30;
0437;145326251;1;0;46;1#2;50;
0437;145326252;1;0;124;1#2;50;
0437;145326253;1;0;110;1#2;50;
0437;159959139;1;0;7;1#2;30;
0437;159959140;1;0;76;1#2;30;
0437;145326255;1;0;64;1#2;30;
0437;145326256;1;0;31;1#2;30;
0437;145326257;1;0;53;1#2;50;
0437;145326258;1;0;30;1#2;50;
0437;145326259;1;0;55;1#2;50;
0437;159959141;1;0;6;1#2;50;
0437;159959142;1;0;14;1#2;50;
0437;145326261;1;0;139;1#2;50;
0437;145326262;1;0;45;1#2;30;
0437;145326263;1;0;52;1#2;30;
0437;145326264;1;0;207;1#2;30;
0437;145326265;1;0;8;1#2;30;
0437;145326266;1;0;212;1#2;30;
0437;145326267;1;0;58;1#2;30;
0437;159959143;1;0;9;1#2;30;
0437;159959144;1;0;79;1#2;30;
0437;145326269;1;0;56;1#2;30;
0437;145326270;1;0;67;1#2;30;
0437;159959145;1;0;6;1#2;30;
0437;159959146;1;0;138;1#2;30;
0437;145326272;1;0;67;1#2;30;
0437;145326273;1;0;89;1#2;30;
0437;145326274;1;0;23;1#2;30;
0437;145326275;1;0;22;1#2;30;
0437;145326276;1;0;114;1#2;30;
0437;145326277;1;0;4;1#2;30;
0437;145326278;1;0;168;1#2;30;
0437;145326279;1;0;22;1#2;30;
0437;145326280;1;0;119;1#2;30;
0437;145326281;1;0;146;1#2;30;
0437;145326282;1;0;86;1#2;30;
0437;145326283;1;0;64;1#2;30;
0437;145326284;1;0;14;1#2;30;
0437;145326285;1;0;452;1#2;30;
0437;145326286;1;0;40;1#2;30;
0437;145326287;1;0;216;1#2;30;
0437;145326288;1;0;197;1#2;30;
0437;145326289;1;0;219;1#2;30;
0437;145326290;1;0;99;1#2;50;
0437;145326291;1;0;116;1#2;30;
0437;145326292;1;0;188;1#2;30;
0437;145326293;1;0;52;1#2;30;
0437;145326294;1;0;88;1#2;30;
0437;145326295;1;0;98;1#2;30;
0437;145326296;1;0;66;1#2;30;
0437;145326297;1;0;108;1#2;30;
0437;145326298;1;0;79;1#2;30;
0437;145326299;1;0;119;1#2;30;
0437;145326300;1;0;165;1#2;30;
0437;145326301;1;0;43;1#2;30;
0437;145326302;1;0;163;1#2;30;
0437;145326303;1;0;102;1#2;30;
0437;145326304;1;0;26;1#2;30;
0437;145326305;1;0;121;1#2;30;
0437;145326306;1;0;75;1#2;30;
0437;145326307;1;0;41;1#2;30;
0437;145326308;1;0;92;1#2;30;
0437;145326309;1;0;77;1#2;30;
0437;145326310;1;0;115;1#2;30;
0437;145326311;1;0;162;1#2;30;
0437;145326312;1;0;117;1#2;30;
0437;145326313;1;0;185;1#2;30;
0437;145326314;1;0;75;1#2;30;
0437;145326315;1;0;5;1#2;30;
0437;145326316;1;0;67;1#2;30;
0437;145326317;1;0;25;1#2;30;
0437;145326318;1;0;66;1#2;30;
0437;145326319;1;0;50;1#2;30;
0437;145326320;1;0;93;1#2;30;
0437;145326321;1;0;73;1#2;30;
0437;145326322;1;0;60;1#2;30;
0437;145326323;1;0;86;1#2;30;
0437;145326324;1;0;93;1#2;30;
0437;145326325;1;0;4;1#2;30;
0437;145326326;1;0;83;1#2;30;
0437;145326327;1;0;12;1#2;30;
0437;145326328;1;0;125;1#2;30;
0437;145326329;1;0;67;1#2;30;
0437;145326330;1;0;76;1#2;30;
0437;145326331;1;0;93;1#2;30;
0437;145326332;1;0;123;1#2;30;
0437;145326333;1;0;149;1#2;30;
0437;159959147;1;0;9;1#2;50;
0437;159959148;1;0;25;1#2;50;
0437;145326335;1;0;43;1#2;30;
0437;145326336;1;0;9;1#2;30;
0437;145326337;1;0;83;1#2;30;
0437;145326338;1;0;29;1#2;30;
0437;145326339;1;0;41;1#2;50;
0437;145326340;1;0;105;1#2;50;
0437;145326341;1;0;20;1#2;50;
0437;145326342;1;0;136;1#2;50;
0437;145326343;1;0;35;1#2;30;
0437;145326344;1;0;15;1#2;30;
0437;145326345;1;0;52;1#2;30;
0437;145326346;1;0;162;1#2;50;
0437;145326347;1;0;56;1#2;50;
0437;145326348;1;0;140;1#2;50;
0437;145326349;1;0;25;1#2;50;
0437;145326350;1;0;75;1#2;50;
0437;145326351;1;0;40;1#2;50;
0437;145326352;1;0;6;1#2;50;
0437;145326353;1;0;32;1#2;50;
0437;145326354;1;0;43;1#2;50;
0437;145326355;1;0;10;1#2;50;
0437;145326356;1;0;33;1#2;50;
0437;145326357;1;0;64;1#2;50;
0437;145326358;1;0;30;1#2;50;
0437;145326359;1;0;202;1#2;50;
0437;145326360;1;0;102;1#2;30;
0437;145326361;1;0;86;1#2;30;
0437;145326362;1;0;83;1#2;30;
0437;145326363;1;0;338;1#2;30;
0437;145326364;1;0;6;1#2;30;
0437;145326365;1;0;312;1#2;30;
0437;145326366;1;0;30;1#2;30;
0437;145326367;1;0;189;1#2;30;
0437;145326368;1;0;138;1#2;30;
0437;145326369;1;0;76;1#2;30;
0437;145326370;1;0;12;1#2;30;
0437;145326371;1;0;90;1#2;30;
0437;145326372;1;0;39;1#2;30;
0437;145326373;1;0;91;1#2;50;
0437;145326374;1;0;29;1#2;50;
0437;145326375;1;0;149;1#2;50;
0437;145326376;1;0;187;1#2;50;
0437;145326377;1;0;232;1#2;50;
0437;159959149;1;0;14;1#2;50;
0437;159959150;1;0;134;1#2;50;
0437;145326379;1;0;86;1#2;50;
0437;145326380;1;0;125;1#2;50;
0437;145326381;1;0;83;1#2;50;
0437;145326382;1;0;7;1#2;50;
0437;145326383;1;0;286;1#2;50;
0437;145326384;1;0;39;1#2;50;
0437;145326385;1;0;140;1#2;50;
0437;145326386;1;0;134;1#2;50;
0437;145326387;1;0;51;1#2;50;
0437;145326388;1;0;55;1#2;50;
0437;145326389;1;0;257;1#2;50;
0437;145326390;1;0;119;1#2;50;
0437;145326391;1;0;42;1#2;30;
0437;145326392;1;0;11;1#2;30;
0437;145326393;1;0;207;1#2;30;
0437;145326394;1;0;23;1#2;30;
0437;145326395;1;0;210;1#2;30;
0437;145326396;1;0;40;1#2;30;
0437;145326397;1;0;207;1#2;30;
0437;145326398;1;0;80;1#2;30;
0437;145326399;1;0;56;1#2;30;
0437;145326400;1;0;32;1#2;30;
0437;145326401;1;0;199;1#2;30;
0437;145326402;1;0;89;1#2;30;
0437;145326403;1;0;115;1#2;30;
0437;145326404;1;0;44;1#2;30;
0437;145326405;1;0;193;1#2;30;
0437;145326406;1;0;68;1#2;30;
0437;145326407;1;0;152;1#2;50;
0437;145326408;1;0;71;1#2;30;
0437;145326409;1;0;43;1#2;30;
0437;145326410;1;0;50;1#2;30;
0437;145326411;1;0;48;1#2;30;
0437;145326412;1;0;57;1#2;30;
0437;145326413;1;0;161;1#2;30;
0437;145326414;1;0;44;1#2;30;
0437;145326415;1;0;44;1#2;30;
0437;145326416;1;0;13;1#2;30;
0437;145326417;1;0;93;1#2;30;
0437;145326418;1;0;85;1#2;30;
0437;145326419;1;0;226;1#2;30;
0437;145326420;1;0;63;1#2;50;
0437;145326421;1;0;12;1#2;50;
0437;145326422;1;0;10;1#2;50;
0437;145326423;1;0;71;1#2;50;
0437;145326424;1;0;3;1#2;50;
0437;145326425;1;0;392;1#2;30;
0437;145326426;1;0;246;1#2;30;
0437;145326427;1;0;44;1#2;30;
0437;145326428;1;0;216;1#2;30;
0437;145326429;1;0;47;1#2;30;
0437;145326430;1;0;184;1#2;30;
0437;145326431;1;0;242;1#2;30;
0437;145326432;1;0;16;1#2;50;
0437;145326433;1;0;73;1#2;50;
0437;145326434;1;0;105;1#2;30;
0437;145326435;1;0;86;1#2;30;
0437;145326436;1;0;46;1#2;30;
0437;145326437;1;0;279;1#2;30;
0437;145326438;1;0;184;1#2;30;
0437;145326439;1;0;98;1#2;30;
0437;145326440;1;0;121;1#2;30;
0437;145326441;1;0;150;1#2;30;
0437;145326442;1;0;45;1#2;30;
0437;145326443;1;0;153;1#2;30;
0437;145326444;1;0;41;1#2;30;
0437;145326445;1;0;27;1#2;30;
0437;145326446;1;0;26;1#2;30;
0437;145326447;1;0;35;1#2;30;
0437;145326448;1;0;138;1#2;30;
0437;145326449;1;0;12;1#2;30;
0437;145326450;1;0;53;1#2;30;
0437;145326451;1;0;246;1#2;50;
0437;162901736;1;0;39;1#2;50;
0437;162901737;1;0;6;1#2;50;
0437;145326454;1;0;43;1#2;50;
0437;145326455;1;0;6;1#2;50;
0437;145326456;1;0;131;1#2;50;
0437;145326457;1;0;45;1#2;50;
0437;145326458;1;0;41;1#2;50;
0437;145326459;1;0;29;1#2;50;
0437;145326460;1;0;327;1#2;50;
0437;145326461;1;0;70;1#2;50;
0437;145326462;1;0;124;1#2;30;
0437;145326463;1;0;43;1#2;30;
0437;145326464;1;0;37;1#2;30;
0437;159959151;1;0;114;1#2;50;
0437;159959152;1;0;66;1#2;50;
0437;145326466;1;0;72;1#2;50;
0437;145326467;1;0;3;1#2;50;
0437;145326468;1;0;79;1#2;50;
0437;145326469;1;0;21;1#2;50;
0437;145326470;1;0;227;1#2;50;
0437;145326471;1;0;13;1#2;30;
0437;145326472;1;0;20;1#2;30;
0437;145326473;1;0;133;1#2;30;
0437;145326474;1;0;8;1#2;30;
0437;145326475;1;0;108;1#2;30;
0437;145326476;1;0;5;1#2;30;
0437;145326477;1;0;84;1#2;30;
0437;145326478;1;0;44;1#2;60;
0437;145326479;1;0;122;1#2;60;
0437;145326480;1;0;73;1#2;60;
0437;145326481;1;0;183;1#2;60;
0437;145326482;1;0;7;1#2;60;
0437;145326483;1;0;227;1#2;60;
0437;145326484;1;0;48;1#2;60;
0437;145326485;1;0;101;1#2;50;
0437;145326486;1;0;57;1#2;50;
0437;145326487;1;0;93;1#2;50;
0437;145326488;1;0;38;1#2;50;
0437;145326489;1;0;156;1#2;30;
0437;145326490;1;0;225;1#2;50;
0437;145326491;1;0;7;1#2;50;
0437;145326492;1;0;26;1#2;50;
0437;145326493;1;0;227;1#2;50;
0437;145326494;1;0;47;1#2;60;
0437;145326495;1;0;61;1#2;50;
