FEIL: 6747917.450    33600.550       Felt 132, mangler restriksjon
FEIL: 6747368.500    33937.080       Felt 132, mangler restriksjon
FEIL: 6747368.500    33937.080       Felt 132, mangler restriksjon
FEIL: 6749620.520    36552.070       Felt 132, mangler restriksjon
FEIL: 6750354.250    36137.030       Felt 132, mangler restriksjon
FEIL: 6750039.100    36478.300       Felt 132, mangler restriksjon
FEIL: 6748620.100    33337.860       Felt 132, mangler restriksjon
FEIL: 6747547.200    33374.900       Felt 132, mangler restriksjon
FEIL: 6747278.100    33310.400       Felt 132, mangler restriksjon
FEIL: 6747383.100    33916.700       Felt 132, mangler restriksjon
FEIL: 6747778.700    33661.000       Felt 132, mangler restriksjon
FEIL: 6743182.290    32348.560       Felt 132, mangler restriksjon
FEIL: 6743447.910    32392.350       Felt 132, mangler restriksjon
FEIL: 6743335.730    33030.170       Felt 132, mangler restriksjon
FEIL: 6743448.590    32317.760       Felt 132, mangler restriksjon
FEIL: 6743504.200    32414.520       Felt 132, mangler restriksjon
FEIL: 6743571.440    32454.590       Felt 132, mangler restriksjon
