FEIL: 6627164.000   -50923.400       Felt 1, mangler restriksjon
FEIL: 6627548.700   -51043.200       Felt SVKL, restriksjon feil retning
FEIL: 6628950.280   -51035.530       Felt 1#2, har restriksjon
FEIL: 6628924.840   -51052.000       Felt 1#2, har restriksjon
FEIL: 6625891.400   -50422.100       Felt SVKL, restriksjon feil retning
FEIL: 6625837.000   -50095.200       Felt 1#2, har restriksjon
FEIL: 6628939.030   -51055.670       Felt 1#2, har restriksjon
FEIL: 6628213.500   -51109.100       Felt SVKL, restriksjon feil retning
FEIL: 6626882.400   -50897.570       Felt 1#2, har restriksjon
FEIL: 6628945.540   -51052.340       Felt 1#2, har restriksjon
FEIL: 6628919.830   -51043.820       Felt 1#2, har restriksjon
FEIL: 6628949.300   -51047.920       Felt 1#2, har restriksjon
FEIL: 6628946.050   -51028.750       Felt 1#2, har restriksjon
FEIL: 6628931.760   -51055.630       Felt 1#2, har restriksjon
FEIL: 6631923.600   -49859.500       Felt SVKL, restriksjon feil retning
