*0516*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0516;145418818;1;0;134;1#2;30;
0516;145423310;1;0;422;1#2;80;
0516;145423311;1;0;118;1#2;80;
0516;145423312;1;0;1166;1#2;80;
0516;145423313;1;0;7;1#2;80;
0516;145423314;1;0;103;1#2;80;
0516;145423315;1;0;301;1#2;80;
0516;145423316;1;0;18;1#2;80;
0516;145423317;1;0;62;1#2;80;
0516;145423318;1;0;411;1#2;80;
0516;145423319;1;0;17;1#2;80;
0516;145423320;1;0;19;1#2;80;
0516;145423321;1;0;175;1#2;80;
0516;145423322;1;0;12;1#2;80;
0516;145423323;1;0;662;1#2;80;
0516;145423324;1;0;61;1#2;80;
0516;145423325;1;0;301;1#2;80;
0516;145423326;1;0;943;1#2;80;
0516;145423327;1;0;1226;1#2;80;
0516;145423328;1;0;199;1#2;80;
0516;145423329;1;0;161;1#2;80;
0516;145423330;1;0;181;1#2;80;
0516;145423331;1;0;31;1#2;50;
0516;145423332;1;0;59;1#2;50;
0516;145423333;1;0;44;1#2;50;
0516;145423334;1;0;124;1#2;50;
0516;145423335;1;0;11;1#2;50;
0516;145423336;1;0;330;1#2;50;
0516;145423337;1;0;53;1#2;50;
0516;145423338;1;0;36;1#2;50;
0516;145423339;1;0;91;1#2;50;
0516;145423340;1;0;171;1#2;50;
0516;145423341;1;0;62;1#2;50;
0516;145423342;1;0;137;1#2;50;
0516;145423343;1;0;394;1#2;80;
0516;145423344;1;0;132;1#2;80;
0516;145423345;1;0;1191;1#2;80;
0516;145423346;1;0;138;1#2;80;
0516;145423347;1;0;100;1#2;80;
0516;145423348;1;0;79;1#2;80;
0516;145423349;1;0;432;1#2;80;
0516;145423350;1;0;273;1#2;80;
0516;145423351;1;0;82;1#2;80;
0516;145423352;1;0;427;1#2;80;
0516;145423353;1;0;370;1#2;80;
0516;145423354;1;0;158;1#2;80;
0516;145423355;1;0;146;1#2;80;
0516;145423356;1;0;98;1#2;80;
0516;145423357;1;0;129;1#2;80;
0516;145423358;1;0;190;1#2;80;
0516;145423359;1;0;1567;1#2;80;
0516;145423360;1;0;52;1#2;80;
0516;145423361;1;0;6;1#2;80;
0516;145423362;1;0;20;1#2;80;
0516;145423363;1;0;363;1#2;80;
0516;145423364;1;0;291;1#2;80;
0516;145423365;1;0;92;1#2;80;
0516;145423366;1;0;535;1#2;80;
0516;145423367;1;0;85;1#2;80;
0516;145423368;1;0;83;1#2;80;
0516;145423369;1;0;242;1#2;80;
0516;145423370;1;0;171;1#2;80;
0516;145423371;1;0;129;1#2;80;
0516;145423372;1;0;647;1#2;80;
0516;145423373;1;0;622;1#2;80;
0516;145423374;1;0;4;1#2;80;
0516;145423375;1;0;654;1#2;80;
0516;145423376;1;0;153;1#2;80;
0516;145423377;1;0;431;1#2;80;
0516;145423378;1;0;59;1#2;80;
0516;145423379;1;0;1094;1#2;80;
0516;145423380;1;0;62;1#2;80;
0516;145423381;1;0;196;1#2;80;
0516;145423382;1;0;101;1#2;80;
0516;145423383;1;0;197;1#2;80;
0516;145423384;1;0;489;1#2;80;
0516;145423385;1;0;624;1#2;80;
0516;145423386;1;0;1120;1#2;80;
0516;145423387;1;0;111;1#2;80;
0516;145423388;1;0;85;1#2;80;
0516;145423389;1;0;266;1#2;80;
0516;145423390;1;0;263;1#2;80;
0516;145423391;1;0;13;1#2;80;
0516;145423392;1;0;14;1#2;80;
0516;145423393;1;0;207;1#2;80;
0516;145423394;1;0;532;1#2;80;
0516;145423395;1;0;465;1#2;80;
0516;145423396;1;0;735;1#2;80;
0516;145423397;1;0;288;1#2;80;
0516;145423398;1;0;83;1#2;80;
0516;145423399;1;0;759;1#2;80;
0516;145423400;1;0;5;1#2;80;
0516;145423401;1;0;94;1#2;80;
0516;145423402;1;0;48;1#2;80;
0516;145423403;1;0;424;1#2;80;
0516;145423404;1;0;193;1#2;80;
0516;145423405;1;0;88;1#2;80;
0516;145423406;1;0;73;1#2;80;
0516;145423407;1;0;130;1#2;80;
0516;145423408;1;0;30;1#2;80;
0516;145423409;1;0;148;1#2;80;
0516;145423410;1;0;59;1#2;80;
0516;145423411;1;0;1024;1#2;80;
0516;145423412;1;0;405;1#2;80;
0516;145423413;1;0;368;1#2;80;
0516;145423414;1;0;242;1#2;80;
0516;145423415;1;0;1511;1#2;80;
0516;145423416;1;0;50;1#2;80;
0516;145423417;1;0;74;1#2;80;
0516;145423418;1;0;81;1#2;80;
0516;145423419;1;0;77;1#2;80;
0516;145423420;1;0;195;1#2;80;
0516;145423421;1;0;150;1#2;80;
0516;145423422;1;0;169;1#2;80;
0516;145423423;1;0;139;1#2;80;
0516;145423424;1;0;157;1#2;80;
0516;145423425;1;0;751;1#2;80;
0516;145423426;1;0;492;1#2;80;
0516;145423427;1;0;1492;1#2;80;
0516;145423428;1;0;16;1#2;80;
0516;145423429;1;0;170;1#2;80;
0516;145423430;1;0;185;1#2;80;
0516;145423431;1;0;212;1#2;80;
0516;145423432;1;0;151;1#2;80;
0516;145423433;1;0;120;1#2;80;
0516;145423434;1;0;79;1#2;80;
0516;145423435;1;0;478;1#2;80;
0516;145423436;1;0;300;1#2;80;
0516;145423437;1;0;162;1#2;80;
0516;145423438;1;0;111;1#2;80;
0516;145423439;1;0;637;1#2;80;
0516;145423440;1;0;107;1#2;80;
0516;145423441;1;0;14;1#2;80;
0516;145423442;1;0;150;1#2;80;
0516;145423443;1;0;121;1#2;80;
0516;145423444;1;0;87;1#2;80;
0516;145423445;1;0;78;1#2;80;
0516;145423446;1;0;19;1#2;80;
0516;145423447;1;0;114;1#2;80;
0516;145423448;1;0;62;1#2;80;
0516;145423449;1;0;126;1#2;80;
0516;145423450;1;0;10;1#2;80;
0516;145423451;1;0;248;1#2;80;
0516;145423452;1;0;561;1#2;80;
0516;145423453;1;0;405;1#2;80;
0516;145423454;1;0;18;1#2;80;
0516;145423455;1;0;1162;1#2;80;
0516;145423456;1;0;352;1#2;80;
0516;145423457;1;0;174;1#2;80;
0516;145423458;1;0;119;1#2;50;
0516;145423459;1;0;118;1#2;50;
0516;145423460;1;0;51;1#2;50;
0516;145423461;1;0;269;1#2;50;
0516;234416885;1;0;115;1#2;50;
0516;145423465;1;0;139;1#2;50;
0516;145423466;1;0;50;1#2;50;
0516;145423467;1;0;115;1#2;50;
0516;145423468;1;0;36;1#2;50;
0516;145423469;1;0;7;1#2;80;
0516;145423470;1;0;80;1#2;80;
0516;145423472;1;0;5;1#2;50;
0516;145423473;1;0;93;1#2;50;
0516;145423474;1;0;269;1#2;40;
0516;145423475;1;0;189;1#2;40;
0516;145423476;1;0;180;1#2;40;
0516;145423477;1;0;105;1#2;40;
0516;145423478;1;0;58;1#2;40;
0516;145423479;1;0;34;1#2;40;
0516;145423480;1;0;92;1#2;40;
0516;145423481;1;0;22;1#2;40;
0516;145423482;1;0;120;1#2;40;
0516;145423483;1;0;604;1#2;80;
0516;145423484;1;0;385;1#2;80;
0516;145423485;1;0;342;1#2;80;
0516;145423486;1;0;599;1#2;80;
0516;145423487;1;0;80;1#2;80;
0516;145423488;1;0;100;1#2;80;
0516;145423489;1;0;157;1#2;80;
0516;145423490;1;0;116;1#2;80;
0516;145423491;1;0;11;1#2;30;
0516;145423492;1;0;105;1#2;30;
0516;145423493;1;0;144;1#2;30;
0516;145423494;1;0;47;1#2;30;
0516;145423495;1;0;235;1#2;30;
0516;145423496;1;0;1369;1#2;80;
0516;145423497;1;0;153;1#2;80;
0516;145423498;1;0;88;1#2;80;
0516;145423499;1;0;110;1#2;80;
0516;145423500;1;0;65;1#2;80;
0516;145423501;1;0;150;1#2;80;
0516;145423502;1;0;552;1#2;80;
0516;145423503;1;0;342;1#2;80;
0516;145423504;1;0;507;1#2;80;
0516;145423505;1;0;5;1#2;80;
0516;145423506;1;0;133;1#2;80;
0516;145423507;1;0;10;1#2;80;
0516;145423508;1;0;5;1#2;80;
0516;145423509;1;0;66;1#2;80;
0516;145423510;1;0;1449;1#2;80;
0516;145423511;1;0;1087;1#2;80;
0516;145423512;1;0;387;1#2;80;
0516;145423513;1;0;97;1#2;80;
0516;145423514;1;0;169;1#2;80;
0516;145423515;1;0;53;1#2;80;
0516;145423516;1;0;76;1#2;80;
0516;145423517;1;0;50;1#2;80;
0516;145423518;1;0;356;1#2;80;
0516;145423519;1;0;49;1#2;80;
0516;145423520;1;0;297;1#2;80;
0516;145423521;1;0;200;1#2;80;
0516;145423522;1;0;723;1#2;80;
0516;145423523;1;0;318;1#2;80;
0516;145423524;1;0;388;1#2;80;
0516;145423525;1;0;36;1#2;80;
0516;145423526;1;0;672;1#2;80;
0516;145423527;1;0;790;1#2;80;
0516;145423528;1;0;17;1#2;80;
0516;145423529;1;0;34;1#2;80;
0516;145423530;1;0;94;1#2;50;
0516;145423531;1;0;67;1#2;50;
0516;145423532;1;0;59;1#2;50;
0516;145423533;1;0;61;1#2;50;
0516;145423534;1;0;81;1#2;50;
0516;145423535;1;0;34;1#2;50;
0516;145423536;1;0;46;1#2;50;
0516;145423537;1;0;18;1#2;50;
0516;145423538;1;0;89;1#2;30;
0516;145423539;1;0;42;1#2;30;
0516;163803283;1;0;62;1#2;30;
0516;163803284;1;0;14;1#2;30;
0516;145423541;1;0;51;1#2;30;
0516;145423542;1;0;86;1#2;30;
0516;145423543;1;0;650;1#2;80;
0516;145423544;1;0;542;1#2;80;
0516;145423545;1;0;63;1#2;80;
0516;145423546;1;0;69;1#2;80;
0516;145423547;1;0;154;1#2;80;
0516;145423548;1;0;128;1#2;80;
0516;145423549;1;0;154;1#2;80;
0516;145423550;1;0;4;1#2;80;
0516;145423551;1;0;877;1#2;80;
0516;145423552;1;0;68;1#2;80;
0516;145423553;1;0;302;1#2;80;
0516;145423554;1;0;249;1#2;80;
0516;145423555;1;0;5;1#2;80;
0516;145423556;1;0;671;1#2;80;
0516;145423557;1;0;142;1#2;80;
0516;145423558;1;0;1594;1#2;80;
0516;145423559;1;0;121;1#2;80;
0516;145423560;1;0;5;1#2;80;
0516;145423561;1;0;1040;1#2;80;
0516;145423562;1;0;48;1#2;80;
0516;145423563;1;0;312;1#2;80;
0516;145423564;1;0;25;1#2;80;
0516;145423565;1;0;236;1#2;80;
0516;145423566;1;0;3;1#2;50;
0516;145423567;1;0;69;1#2;50;
0516;145423568;1;0;46;1#2;50;
0516;145423569;1;0;14;1#2;50;
0516;145423570;1;0;71;1#2;50;
0516;145423571;1;0;31;1#2;50;
0516;145423572;1;0;233;1#2;50;
0516;145423573;1;0;106;1#2;50;
0516;145423574;1;0;341;1#2;50;
0516;145423575;1;0;25;1#2;50;
0516;234312929;1;0;59;1#2;50;
0516;234312930;1;0;85;1#2;50;
