*0419*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0419;145313752;1;0;50;1#2;60;
0419;145313753;1;0;1897;1#2;60;
0419;145320010;1;0;727;1#2;50;
0419;145320011;1;0;77;1#2;80;
0419;145320012;1;0;150;1#2;80;
0419;145320013;1;0;261;1#2;80;
0419;145320014;1;0;414;1#2;50;
0419;145320015;1;0;131;1#2;50;
0419;145320016;1;0;693;1#2;80;
0419;145320017;1;0;85;1#2;80;
0419;145320018;1;0;185;1#2;80;
0419;145320019;1;0;145;1#2;50;
0419;145320020;1;0;205;1#2;80;
0419;145320021;1;0;552;1#2;50;
0419;145320022;1;0;267;1#2;50;
0419;239118148;1;0;146;1#2;80;
0419;239118149;1;0;109;1#2;80;
0419;145320024;1;0;116;1#2;80;
0419;145320025;1;0;326;1#2;50;
0419;145320026;1;0;289;1#2;50;
0419;145320027;1;0;9;1#2;50;
0419;145320028;1;0;145;1#2;50;
0419;158064825;1;0;9;1#2;50;
0419;158064826;1;0;69;1#2;50;
0419;145320030;1;0;171;1#2;50;
0419;145320031;1;0;388;1#2;80;
0419;145320032;1;0;196;1#2;80;
0419;145320033;1;0;195;1#2;80;
0419;145320034;1;0;317;1#2;80;
0419;145320035;1;0;59;1#2;80;
0419;145320036;1;0;229;1#2;50;
0419;145320037;1;0;118;1#2;80;
0419;145320038;1;0;48;1#2;80;
0419;145320039;1;0;1467;1#2;80;
0419;145320040;1;0;60;1#2;50;
0419;158064827;1;0;10;1#2;50;
0419;158064828;1;0;188;1#2;50;
0419;145320042;1;0;159;1#2;50;
0419;145320043;1;0;152;1#2;80;
0419;145320044;1;0;297;1#2;80;
0419;145320045;1;0;82;1#2;80;
0419;145320046;1;0;115;1#2;80;
0419;145320047;1;0;148;1#2;80;
0419;145320048;1;0;86;1#2;80;
0419;145320049;1;0;89;1#2;80;
0419;145320050;1;0;529;1#2;80;
0419;145320051;1;0;522;1#2;80;
0419;239118150;1;0;58;1#2;80;
0419;239118151;1;0;66;1#2;80;
0419;145320053;1;0;127;1#2;80;
0419;145320054;1;0;90;1#2;80;
0419;145320055;1;0;115;1#2;50;
0419;239118152;1;0;329;1#2;50;
0419;239118153;1;0;99;1#2;50;
0419;145320057;1;0;65;1#2;80;
0419;145320058;1;0;156;1#2;80;
0419;145320059;1;0;28;1#2;80;
0419;145320060;1;0;192;1#2;80;
0419;145320061;1;0;374;1#2;80;
0419;145320062;1;0;389;1#2;80;
0419;145320063;1;0;541;1#2;80;
0419;145320064;1;0;96;1#2;80;
0419;145320065;1;0;36;1#2;80;
0419;145320066;1;0;449;1#2;80;
0419;145320067;1;0;495;1#2;50;
0419;145320068;1;0;214;1#2;80;
0419;145320069;1;0;151;1#2;50;
0419;145320070;1;0;314;1#2;50;
0419;145320071;1;0;46;1#2;80;
0419;145320072;1;0;100;1#2;80;
0419;145320073;1;0;51;1#2;80;
0419;145320074;1;0;35;1#2;80;
0419;145320075;1;0;1174;1#2;80;
0419;145320076;1;0;459;1#2;80;
0419;145320077;1;0;1004;1#2;80;
0419;145320078;1;0;332;1#2;80;
0419;145320079;1;0;361;1#2;50;
0419;145320082;1;0;12;1#2;50;
0419;239118154;1;0;117;1#2;50;
0419;239118155;1;0;429;1#2;50;
0419;145320084;1;0;129;1#2;50;
0419;145320085;1;0;102;1#2;50;
0419;158064829;1;0;6;1#2;50;
0419;158064830;1;0;65;1#2;50;
0419;145320087;1;0;45;1#2;80;
0419;145320088;1;0;6;1#2;50;
0419;145320089;1;0;103;1#2;50;
0419;145320090;1;0;348;1#2;80;
0419;145320091;1;0;200;1#2;80;
0419;145320092;1;0;91;1#2;80;
0419;145320093;1;0;224;1#2;80;
0419;145320094;1;0;472;1#2;50;
0419;145320095;1;0;170;1#2;50;
0419;237673756;1;0;301;1#2;80;
0419;237673757;1;0;344;1#2;80;
0419;145320097;1;0;589;1#2;50;
0419;145320098;1;0;9;1#2;50;
0419;145320099;1;0;17;1#2;50;
0419;145320100;1;0;349;1#2;50;
0419;145320101;1;0;699;1#2;80;
0419;145320102;1;0;157;1#2;80;
0419;145320103;1;0;51;1#2;80;
0419;145320104;1;0;134;1#2;80;
0419;145320105;1;0;431;1#2;80;
0419;145320106;1;0;213;1#2;80;
0419;145320107;1;0;286;1#2;80;
0419;145320108;1;0;56;1#2;80;
0419;145320109;1;0;252;1#2;80;
0419;145320110;1;0;141;1#2;80;
0419;145320111;1;0;128;1#2;80;
0419;145320112;1;0;374;1#2;80;
0419;145320113;1;0;151;1#2;80;
0419;145320114;1;0;34;1#2;80;
0419;145320115;1;0;804;1#2;80;
0419;145320116;1;0;100;1#2;40;
0419;145320117;1;0;79;1#2;40;
0419;145320118;1;0;84;1#2;40;
0419;145320119;1;0;121;1#2;40;
0419;145320120;1;0;74;1#2;40;
0419;145320121;1;0;264;1#2;40;
0419;145320122;1;0;542;1#2;80;
0419;145320123;1;0;349;1#2;80;
0419;145320124;1;0;122;1#2;80;
0419;145320125;1;0;147;1#2;80;
0419;145320126;1;0;152;1#2;80;
0419;145320127;1;0;1067;1#2;80;
