FEIL: 7729010.540   653255.970       Felt 2, mangler restriksjon
FEIL: 7729175.200   653320.380       Felt 2, mangler restriksjon
FEIL: 7729183.850   653324.120       Felt 2#2H1, mangler restriksjon
FEIL: 7729330.060   653389.550       Felt 2, mangler restriksjon
FEIL: 7729010.540   653255.970       Felt 1, mangler restriksjon
FEIL: 7729082.920   653288.740       Felt 1#1V1, mangler restriksjon
FEIL: 7729172.580   653326.450       Felt 1, mangler restriksjon
FEIL: 7729181.220   653330.210       Felt 1, mangler restriksjon
FEIL: 7729172.580   653326.450       Felt 2, mangler restriksjon
FEIL: 7729175.200   653320.380       Felt 2, mangler restriksjon
FEIL: 7729181.220   653330.210       Felt 1, mangler restriksjon
FEIL: 7729183.850   653324.120       Felt 1, mangler restriksjon
FEIL: 7729082.920   653288.740       Felt 1V1, mangler restriksjon
FEIL: 7729093.000   653291.260       Felt 1V1, mangler restriksjon
FEIL: 7729161.060   653318.670       Felt 1V1, mangler restriksjon
FEIL: 7729191.420   653302.760       Felt 2H1, mangler restriksjon
FEIL: 7729192.960   653312.100       Felt 2H1, mangler restriksjon
FEIL: 7729316.980   653381.730       Felt 2H1, mangler restriksjon
