FEIL: 7018946.600   238006.500       Felt 1#2, har restriksjon
FEIL: 7019594.100   238292.600       Felt 1#2, har restriksjon
FEIL: 7018844.090   237919.320       Felt 1#2, har restriksjon
FEIL: 7018564.790   237132.040       Felt 1#2, har restriksjon
FEIL: 7019158.900   238149.400       Felt 1#2, har restriksjon
FEIL: 7018828.170   237775.570       Felt 1#2, har restriksjon
FEIL: 7020174.780   238394.310       Felt 1#2, har restriksjon
FEIL: 7018673.700   237300.400       Felt 1#2, har restriksjon
FEIL: 7019348.200   238231.800       Felt 1#2, har restriksjon
FEIL: 7020187.200   238406.800       Felt 1#2, har restriksjon
FEIL: 7019853.300   238248.520       Felt 1#2, har restriksjon
FEIL: 7018607.700   237221.750       Felt 1#2, har restriksjon
FEIL: 7018810.250   237659.070       Felt 1#2, har restriksjon
FEIL: 7018684.900   237315.800       Felt 1#2, har restriksjon
FEIL: 7018871.400   237951.900       Felt 1#2, har restriksjon
FEIL: 7020220.600   238437.100       Felt 1#2, har restriksjon
FEIL: 7019690.900   238277.900       Felt 1#2, har restriksjon
FEIL: 7018813.160   237831.860       Felt 1#2, har restriksjon
FEIL: 7019374.900   238239.100       Felt 1#2, har restriksjon
FEIL: 7018557.300   237104.000       Felt 1#2, har restriksjon
FEIL: 7018540.900   237035.400       Felt 1#2, har restriksjon
