*0219*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0219;145173199;3;0;0;1#2;;
0219;145173267;3;0;0;1#2;;
0219;272310100;3;0;0;1#2;;
0219;145173372;3;0;0;1#2;;
0219;145173426;3;265;265;1#2;;
0219;145173476;3;0;0;1#2;;
0219;145173601;3;64;64;1#2;;
0219;145173677;3;177;177;1#2;;
0219;145173708;3;254;254;1#2;;
0219;145173720;3;0;0;1#2;;
0219;145173744;3;58;58;1#2;;
0219;145173833;3;0;0;1#2;;
0219;145173846;3;0;0;1#2;;
0219;145173853;3;165;165;1#2;;
0219;145173896;3;89;89;1#2;;
0219;145174098;3;0;0;1#2;;
0219;145174122;3;0;0;1#2;;
0219;145174163;3;0;0;1#2;;
0219;145174217;3;0;0;1#2;;
0219;145174334;3;87;87;1#2;;
0219;145174380;3;0;0;1#2;;
0219;145174397;3;192;192;1#2;;
0219;145174415;3;0;0;1#2;;
0219;145174527;3;68;68;1#2;;
0219;272310102;3;0;0;1#2;;
0219;145174616;3;0;0;1#2;;
0219;145174724;3;0;0;1#2;;
0219;145174840;3;0;0;1#2;;
0219;145174926;3;4;4;1#2;;
0219;145174959;3;172;172;1#2;;
0219;145175039;3;171;171;1#2;;
0219;145175083;3;0;0;1#2;;
0219;145175187;3;0;0;1#2;;
0219;145175268;3;136;136;1#2;;
0219;145175269;3;197;197;1#2;;
0219;145175373;3;236;236;1#2;;
0219;145175424;3;0;0;1#2;;
0219;145175584;3;15;15;1#2;;
0219;145175857;3;0;0;1#2;;
0219;145175922;3;14;14;1#2;;
0219;145176031;3;14;14;1#2;;
0219;145176251;3;0;0;1#2;;
0219;145176281;3;84;84;1#2;;
0219;145176346;3;119;119;1#2;;
0219;145199820;3;0;0;1#2;;
0219;145199950;3;7;7;1#2;;
0219;145200229;3;0;0;1#2;;
0219;145200340;3;19;19;1#2;;
0219;145200833;3;0;0;1#2;;
0219;145200941;3;0;0;1#2;;
0219;145200960;3;116;116;1#2;;
0219;145200987;3;0;0;1#2;;
0219;145201025;3;0;0;1#2;;
0219;145201124;3;0;0;1#2;;
0219;145201203;3;0;0;1#2;;
0219;145201272;3;0;0;1#2;;
0219;145201368;3;5;5;1#2;;
0219;145201505;3;31;31;1#2;;
0219;145201811;3;78;78;1#2;;
0219;145226765;3;128;128;1#2;;
0219;145226769;3;7;7;1#2;;
0219;145226777;3;0;0;1#2;;
0219;145226781;3;129;129;1#2;;
0219;145226788;3;75;75;1#2;;
0219;145226793;3;0;0;1#2;;
0219;145226795;3;0;0;1#2;;
0219;145226797;3;0;0;1#2;;
0219;145226801;3;40;40;1#2;;
0219;272310106;3;0;0;1#2;;
0219;145226817;3;52;52;1#2;;
0219;145226822;3;71;71;1#2;;
0219;272310108;3;0;0;1#2;;
0219;145226864;3;0;0;1#2;;
0219;145226873;3;86;86;1#2;;
0219;145226878;3;0;0;1#2;;
0219;145226879;3;38;38;1#2;;
0219;145226880;3;2;2;1#2;;
0219;145226891;3;0;0;1#2;;
0219;145226897;3;21;21;1#2;;
0219;272310110;3;0;0;1#2;;
0219;145226909;3;0;0;1#2;;
0219;145226912;3;167;167;1#2;;
0219;145226917;3;0;0;1#2;;
0219;145226923;3;74;74;1#2;;
0219;145226926;3;0;0;1#2;;
0219;145226931;3;0;0;1#2;;
0219;145226942;3;182;182;1#2;;
0219;145226952;3;46;46;1#2;;
0219;145226957;3;0;0;1#2;;
0219;145226983;3;0;0;1#2;;
0219;145226987;3;63;63;1#2;;
0219;145227002;3;82;82;1#2;;
0219;145227014;3;0;0;1#2;;
0219;145227020;3;0;0;1#2;;
0219;145227023;3;10;10;1#2;;
0219;145227027;3;0;0;1#2;;
0219;272310112;3;0;0;1#2;;
0219;145227055;3;43;43;1#2;;
0219;145227082;3;0;0;1#2;;
0219;145227088;3;0;0;1#2;;
0219;145227091;3;243;243;1#2;;
0219;145227092;3;19;19;1#2;;
0219;145227096;3;85;85;1#2;;
0219;145227685;3;0;0;1#2;;
0219;145227689;3;11;11;1#2;;
0219;145227726;3;0;0;1#2;;
0219;145227731;3;0;0;1#2;;
0219;145227740;3;0;0;1#2;;
0219;145227769;3;15;15;1#2;;
0219;145227796;3;23;23;1#2;;
0219;145227798;3;98;98;1#2;;
0219;145227834;3;292;292;1#2;;
0219;145227838;3;0;0;1#2;;
0219;145227848;3;0;0;1#2;;
0219;145227855;3;35;35;1#2;;
0219;145227860;3;0;0;1#2;;
0219;145227866;3;0;0;1#2;;
0219;145227875;3;0;0;1#2;;
0219;145227892;3;56;56;1#2;;
0219;145227895;3;0;0;1#2;;
0219;145227903;3;0;0;1#2;;
0219;145227908;3;0;0;1#2;;
0219;145227909;3;0;0;1#2;;
0219;145227915;3;37;37;1#2;;
0219;145227922;3;0;0;1#2;;
0219;145227927;3;0;0;1#2;;
0219;145227930;3;236;236;1#2;;
0219;145227951;3;0;0;1#2;;
0219;145227960;3;40;40;1#2;;
0219;145227964;3;47;47;1#2;;
0219;145232721;3;156;156;1#2;;
0219;145232773;3;0;0;1#2;;
0219;145232827;3;227;227;1#2;;
0219;145232865;3;0;0;1#2;;
0219;145232919;3;0;0;1#2;;
0219;145232926;3;0;0;1#2;;
0219;145232965;3;0;0;1#2;;
0219;145232968;3;0;0;1#2;;
0219;145232970;3;99;99;1#2;;
0219;145232972;3;53;53;1#2;;
0219;272310114;3;0;0;1#2;;
0219;145233015;3;0;0;1#2;;
0219;145233019;3;18;18;1#2;;
0219;145233022;3;2;2;1#2;;
0219;145233035;3;0;0;1#2;;
0219;145233050;3;0;0;1#2;;
0219;145233067;3;0;0;1#2;;
0219;272310116;3;0;0;1#2;;
0219;145233080;3;0;0;1#2;;
0219;145233083;3;53;53;1#2;;
0219;145233085;3;0;0;1#2;;
0219;145233103;3;0;0;1#2;;
0219;145233120;3;17;17;1#2;;
0219;145233123;3;180;180;1#2;;
0219;272310118;3;0;0;1#2;;
0219;272310120;3;0;0;1#2;;
0219;145233365;3;47;47;1#2;;
0219;272310122;3;0;0;1#2;;
0219;145233451;3;63;63;1#2;;
