*0219*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0219;145167817;1;0;942;1#2;30;
0219;145167850;1;0;474;1#2;50;
0219;145167851;1;0;1716;1#2;50;
0219;145173058;1;0;143;1#2;50;
0219;268766311;1;0;24;1#2;50;
0219;268766312;1;0;75;1#2;50;
0219;276114184;1;0;14;1#2;50;
0219;276114185;1;0;45;1#2;50;
0219;145173061;1;0;60;1#2;50;
0219;145173062;1;0;78;1#2;50;
0219;145173063;1;0;12;1#2;50;
0219;268766313;1;0;9;1#2;50;
0219;268766314;1;0;45;1#2;50;
0219;145173065;1;0;126;1#2;50;
0219;268766315;1;0;25;1#2;50;
0219;268766316;1;0;33;1#2;50;
0219;276114186;1;0;10;1#2;50;
0219;276114187;1;0;28;1#2;50;
0219;145173069;1;0;42;1#2;50;
0219;145173070;1;0;5;1#2;50;
0219;145173071;1;0;4;1#2;50;
0219;276114190;1;0;104;1#2;50;
0219;276114191;1;0;118;1#2;50;
0219;145173075;1;0;19;1;50;
0219;145173076;1;0;4;1;50;
0219;145173077;1;0;5;1;50;
0219;145173078;1;0;4;1;50;
0219;145173079;1;0;5;1;50;
0219;145173080;1;0;6;1;50;
0219;145173081;1;0;4;1;50;
0219;145173082;1;0;6;1;50;
0219;145173083;1;0;6;1;50;
0219;145173084;1;0;6;1;50;
0219;145173085;1;0;6;1;50;
0219;145173086;1;0;3;1;50;
0219;145173087;1;0;90;1#2;50;
0219;145173088;1;0;176;1#2;50;
0219;145173089;1;0;224;1#2;50;
0219;145173090;1;0;24;1#2;50;
0219;145173091;1;0;105;1#2;50;
0219;145173093;1;0;18;1#2;50;
0219;145173094;1;0;40;1#2;30;
0219;145173095;1;0;26;1#2;30;
0219;145173096;1;0;71;1#2;50;
0219;145173097;1;0;86;1#2;30;
0219;145173098;1;0;41;1#2;50;
0219;145173099;1;0;116;1#2;50;
0219;145173100;1;0;86;1#2;50;
0219;145173101;1;0;75;1#2;50;
0219;272262161;1;0;10;1#2;50;
0219;272262162;1;0;88;1#2;50;
0219;145173107;1;0;47;1#2;50;
0219;145173108;1;0;161;1#2;50;
0219;145173110;1;0;38;1#2;50;
0219;145173111;1;0;28;1#2;50;
0219;145173113;1;0;70;1#2;40;
0219;145173114;1;0;92;1#2;40;
0219;145173115;1;0;61;1#2;50;
0219;145173116;1;0;36;1#2;50;
0219;145173117;1;0;16;1#2;50;
0219;272262163;1;0;10;1#2;50;
0219;272262164;1;0;59;1#2;50;
0219;145173119;1;0;44;1#2;50;
0219;145173120;1;0;14;1#2;50;
0219;145173121;1;0;41;1#2;50;
0219;145173122;1;0;89;1#2;50;
0219;145173124;1;0;196;1#2;30;
0219;145173125;1;0;22;1#2;50;
0219;145173126;1;0;215;1#2;50;
0219;145173127;1;0;126;1#2;30;
0219;145173128;1;0;81;1#2;30;
0219;145173129;1;0;79;1#2;30;
0219;145173131;1;0;24;1#2;50;
0219;145173132;1;0;15;1#2;50;
0219;276114194;1;0;39;1#2;50;
0219;276114195;1;0;24;1#2;50;
0219;145173134;1;0;133;1#2;50;
0219;145173135;1;0;2;1#2;50;
0219;145173136;1;0;4;1#2;50;
0219;145173137;1;0;3;1#2;50;
