FEIL: 6649142.100   248063.400       Felt 1, mangler restriksjon
FEIL: 6653065.830   244972.220       Felt 1, mangler restriksjon
FEIL: 6649764.800   256270.100       Felt 1, mangler restriksjon
FEIL: 6649773.600   256304.500       Felt 1K, mangler restriksjon
FEIL: 6647994.700   251127.300       Felt 1, restriksjon feil retning
FEIL: 6647996.900   251101.400       Felt 1, restriksjon feil retning
FEIL: 6648007.700   251107.900       Felt 1, restriksjon feil retning
FEIL: 6646877.600   248794.800       Felt 1#2, har restriksjon
FEIL: 6648009.200   251116.900       Felt 1, restriksjon feil retning
FEIL: 6647983.700   251116.600       Felt 1, restriksjon feil retning
FEIL: 6647984.900   251108.600       Felt 1, restriksjon feil retning
FEIL: 6648001.700   251102.500       Felt 1, restriksjon feil retning
FEIL: 6647987.400   251123.700       Felt 1, restriksjon feil retning
