FEIL: 6759135.190   319429.720       Felt 1, mangler restriksjon
FEIL: 6759161.180   319419.330       Felt 1, mangler restriksjon
FEIL: 6759135.190   319429.720       Felt 2, mangler restriksjon
FEIL: 6759147.910   319410.500       Felt 2, mangler restriksjon
FEIL: 6758479.070   318690.360       Felt 2, mangler restriksjon
FEIL: 6758479.070   318690.360       Felt 1, mangler restriksjon
FEIL: 6758449.190   318711.110       Felt 1, mangler restriksjon
FEIL: 6758459.410   318721.700       Felt 2, mangler restriksjon
FEIL: 6766814.720   325433.370       Felt 1, mangler restriksjon
FEIL: 6766804.430   325427.340       Felt 1, mangler restriksjon
FEIL: 6766814.720   325433.370       Felt 2, mangler restriksjon
FEIL: 6766804.430   325427.340       Felt 2, mangler restriksjon
FEIL: 6754426.750   313369.860       Felt 1#2, har restriksjon
FEIL: 6754428.890   313364.160       Felt 1#2, har restriksjon
FEIL: 6754418.100   313356.180       Felt 1#2, har restriksjon
FEIL: 6754414.010   313368.810       Felt 1#2, har restriksjon
FEIL: 6754413.790   313359.160       Felt 1#2, har restriksjon
FEIL: 6754417.060   313371.610       Felt 1#2, har restriksjon
FEIL: 6754422.530   313356.030       Felt 1#2, har restriksjon
FEIL: 6754427.010   313358.620       Felt 1#2, har restriksjon
FEIL: 6754421.240   313372.280       Felt 1#2, har restriksjon
