*0402*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0402;207769452;3;0;0;1#2;;
0402;145313792;3;95;95;1#2;;
0402;145313797;3;0;0;1#2;;
0402;145313825;3;26;26;1#2;;
0402;145313954;3;43;43;1#2;;
0402;145314000;3;183;183;1#2;;
0402;145314182;3;414;414;1#2;;
0402;145314215;3;221;221;1#2;;
0402;145314245;3;135;135;1#2;;
0402;145314262;3;0;0;1#2;;
0402;145314265;3;0;0;1#2;;
0402;145314343;3;197;197;1#2;;
0402;145327396;3;0;0;1#2;;
0402;145327492;3;32;32;1#2;;
0402;145327494;3;132;132;1#2;;
0402;145327503;3;0;0;1#2;;
0402;145327507;3;52;52;1#2;;
0402;145327511;3;0;0;1#2;;
0402;145327519;3;0;0;1#2;;
0402;145327534;3;0;0;1#2;;
0402;145327549;3;0;0;1#2;;
0402;145327568;3;0;0;1#2;;
0402;145327665;3;67;67;1#2;;
0402;145327776;3;53;53;1#2;;
0402;145327777;3;547;547;1#2;;
0402;145327779;3;23;23;1#2;;
0402;145327789;3;0;0;1#2;;
0402;145327799;3;0;0;1#2;;
0402;145328148;3;0;0;1#2;;
0402;145328185;3;0;0;1#2;;
0402;145328187;3;0;0;1#2;;
0402;145328191;3;0;0;1#2;;
0402;145328204;3;0;0;1#2;;
0402;145328216;3;0;0;1#2;;
0402;145328218;3;28;28;1#2;;
0402;145328221;3;0;0;1#2;;
0402;145328224;3;0;0;1#2;;
0402;145328227;3;21;21;1#2;;
0402;145328228;3;48;48;1#2;;
0402;145374722;3;0;0;1#2;;
0402;145374732;3;0;0;1#2;;
0402;145374733;3;36;36;1#2;;
0402;145374744;3;0;0;1#2;;
0402;145374758;3;0;0;1#2;;
0402;145374765;3;0;0;1#2;;
0402;145374783;3;436;436;1#2;;
0402;145374785;3;103;103;1#2;;
0402;145374794;3;25;25;1#2;;
0402;145374813;3;79;79;1#2;;
0402;145374824;3;0;0;1#2;;
0402;145374834;3;113;113;1#2;;
0402;145374837;3;0;0;1#2;;
0402;145374861;3;341;341;1#2;;
0402;145374864;3;55;55;1#2;;
0402;145374869;3;71;71;1#2;;
0402;145374874;3;76;76;1#2;;
0402;145374878;3;1482;1482;1#2;;
0402;145374884;3;0;0;1#2;;
0402;145374904;3;0;0;1#2;;
0402;145374922;3;0;0;1#2;;
0402;145374933;3;0;0;1#2;;
0402;145374947;3;0;0;1#2;;
0402;145374949;3;267;267;1#2;;
0402;145374955;3;71;71;1#2;;
0402;145374962;3;131;131;1#2;;
0402;145374968;3;325;325;1#2;;
0402;145374974;3;27;27;1#2;;
0402;145374976;3;41;41;1#2;;
0402;145374986;3;71;71;1#2;;
0402;145374990;3;58;58;1#2;;
0402;145375001;3;7;7;1#2;;
0402;145375008;3;834;834;1#2;;
0402;145375014;3;746;746;1#2;;
0402;145375029;3;0;0;1#2;;
0402;145375057;3;215;215;1#2;;
0402;145375072;3;0;0;1#2;;
0402;145375080;3;0;0;1#2;;
0402;145375085;3;0;0;1#2;;
0402;145375090;3;128;128;1#2;;
0402;145375095;3;256;256;1#2;;
0402;145375108;3;0;0;1#2;;
0402;145375112;3;152;152;1#2;;
0402;145375117;3;588;588;1#2;;
0402;145375120;3;40;40;1#2;;
0402;145375123;3;40;40;1#2;;
0402;145375136;3;0;0;1#2;;
0402;145375146;3;0;0;1#2;;
0402;145375150;3;0;0;1#2;;
0402;145375156;3;0;0;1#2;;
0402;145375159;3;59;59;1#2;;
0402;145375163;3;0;0;1#2;;
0402;145375174;3;0;0;1#2;;
0402;145375192;3;0;0;1#2;;
0402;145375194;3;71;71;1#2;;
0402;145375202;3;61;61;1#2;;
0402;145375208;3;0;0;1#2;;
0402;145375214;3;60;60;1#2;;
0402;145375221;3;61;61;1#2;;
0402;145375224;3;3796;3796;1#2;;
0402;145375227;3;0;0;1#2;;
0402;145375242;3;0;0;1#2;;
0402;145375279;3;136;136;1#2;;
0402;145375294;3;0;0;1#2;;
0402;145375303;3;0;0;1#2;;
0402;145375305;3;0;0;1#2;;
0402;145375311;3;125;125;1#2;;
0402;145375331;3;344;344;1#2;;
0402;145375344;3;0;0;1#2;;
0402;145375351;3;0;0;1#2;;
0402;145375357;3;0;0;1#2;;
0402;145375360;3;112;112;1#2;;
0402;145375379;3;146;146;1#2;;
0402;145375385;3;130;130;1#2;;
0402;145375386;3;2688;2688;1#2;;
0402;145375390;3;40;40;1#2;;
0402;145375400;3;0;0;1#2;;
0402;145375405;3;25;25;1#2;;
0402;145375412;3;619;619;1#2;;
0402;145375418;3;85;85;1#2;;
0402;145375437;3;102;102;1#2;;
0402;145375455;3;20;20;1#2;;
0402;145375458;3;14;14;1#2;;
0402;145375472;3;0;0;1#2;;
0402;145375475;3;54;54;1#2;;
0402;145375489;3;136;136;1#2;;
0402;145375493;3;0;0;1#2;;
0402;145375501;3;0;0;1#2;;
0402;145375508;3;0;0;1#2;;
0402;145375519;3;0;0;1#2;;
0402;145375521;3;0;0;1#2;;
0402;145375521;3;1197;1197;1#2;;
0402;145375523;3;50;50;1#2;;
0402;145375531;3;228;228;1#2;;
0402;145375543;3;35;35;1#2;;
0402;145375571;3;0;0;1#2;;
0402;145375583;3;92;92;1#2;;
0402;145375586;3;24;24;1#2;;
0402;145375601;3;85;85;1#2;;
0402;145375614;3;0;0;1#2;;
0402;145375628;3;0;0;1#2;;
0402;145375640;3;0;0;1#2;;
0402;145375666;3;0;0;1#2;;
0402;145375685;3;27;27;1#2;;
0402;145375697;3;0;0;1#2;;
0402;145375733;3;808;808;1#2;;
0402;145375742;3;0;0;1#2;;
0402;145375744;3;0;0;1#2;;
0402;145375746;3;0;0;1#2;;
0402;145375748;3;928;928;1#2;;
0402;145375762;3;46;46;1#2;;
0402;145375765;3;0;0;1#2;;
0402;145375768;3;20;20;1#2;;
0402;145375770;3;2048;2048;1#2;;
0402;145375773;3;30;30;1#2;;
0402;145375791;3;0;0;1#2;;
0402;145375794;3;23;23;1#2;;
0402;145375800;3;0;0;1#2;;
0402;145375805;3;0;0;1#2;;
0402;145375831;3;38;38;1#2;;
0402;145375849;3;1028;1028;1#2;;
0402;145375860;3;85;85;1#2;;
0402;145375870;3;0;0;1#2;;
0402;145375895;3;0;0;1#2;;
0402;145375901;3;0;0;1#2;;
0402;145375903;3;56;56;1#2;;
0402;145375904;3;1296;1296;1#2;;
0402;145375946;3;0;0;1#2;;
0402;145375962;3;0;0;1#2;;
0402;145375967;3;41;41;1#2;;
0402;145375992;3;44;44;1#2;;
0402;272217775;3;0;0;1#2;;
