*0402*2011 VEGNETT*20110511*SVING*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;TransID
0402;145404739;3;145391519
0402;145404744;4;145391530
0402;145404748;3;145391535
0402;145391525;4;145404743
0402;145391528;4;145404739
0402;145391541;4;145404752
0402;145391544;4;145404748
0402;145404737;4;145328384
0402;145414154;4;145414152
