FEIL: 6726225.090    15673.540       Felt 2, mangler restriksjon
FEIL: 6726235.440    15663.060       Felt 1, mangler restriksjon
FEIL: 6726232.750    15688.710       Felt 2, mangler restriksjon
FEIL: 6726216.170    15695.500       Felt 2, mangler restriksjon
FEIL: 6726224.820    15677.510       Felt 1, mangler restriksjon
FEIL: 6726211.690    15688.860       Felt 1, mangler restriksjon
FEIL: 6726269.290    15654.490       Felt 2, mangler restriksjon
FEIL: 6726269.290    15654.490       Felt 1, mangler restriksjon
FEIL: 6726422.420    15630.650       Felt 1, mangler restriksjon
FEIL: 6726414.450    15629.780       Felt 2, mangler restriksjon
FEIL: 6726242.200    15663.300       Felt 1, mangler restriksjon
FEIL: 6726235.440    15663.060       Felt 1, mangler restriksjon
FEIL: 6726228.930    15666.530       Felt 1, mangler restriksjon
FEIL: 6726225.090    15673.540       Felt 1, mangler restriksjon
FEIL: 6726224.820    15677.510       Felt 1, mangler restriksjon
FEIL: 6726227.290    15684.140       Felt 1, mangler restriksjon
FEIL: 6726232.750    15688.710       Felt 1, mangler restriksjon
FEIL: 6726239.780    15689.760       Felt 1, mangler restriksjon
FEIL: 6726246.920    15686.820       Felt 1, mangler restriksjon
FEIL: 6726251.480    15679.770       Felt 1, mangler restriksjon
FEIL: 6726251.800    15676.270       Felt 1, mangler restriksjon
FEIL: 6726249.080    15668.090       Felt 1, mangler restriksjon
FEIL: 6726239.780    15689.760       Felt 1, mangler restriksjon
FEIL: 6726258.600    15704.080       Felt 1, mangler restriksjon
FEIL: 6726251.480    15679.770       Felt 2, mangler restriksjon
FEIL: 6726265.600    15697.220       Felt 2, mangler restriksjon
