*0215*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0215;145167813;1;0;123;1#2;30;
0215;145170906;1;0;28;1#2;50;
0215;145170907;1;0;4;1#2;50;
0215;145170908;1;0;81;1#2;50;
0215;145170909;1;0;31;1#2;50;
0215;145170910;1;0;138;1#2;50;
0215;145170911;1;0;10;1#2;50;
0215;145170912;1;0;42;1#2;50;
0215;145170913;1;0;16;1#2;50;
0215;145170914;1;0;32;1#2;50;
0215;145170915;1;0;4;1#2;50;
0215;145170916;1;0;202;1#2;50;
0215;145170917;1;0;187;1#2;30;
0215;145170918;1;0;111;1#2;50;
0215;145170919;1;0;5;1#2;50;
0215;145170920;1;0;184;1#2;50;
0215;145170921;1;0;36;1#2;50;
0215;145170922;1;0;104;1#2;50;
0215;145170923;1;0;27;1#2;50;
0215;145170924;1;0;45;1#2;50;
0215;145170925;1;0;100;1#2;50;
0215;145170926;1;0;105;1#2;50;
0215;145170927;1;0;80;1#2;50;
0215;145170928;1;0;52;1#2;50;
0215;145170931;1;0;7;1#2;30;
0215;145170932;1;0;111;1#2;30;
0215;145170933;1;0;81;1#2;30;
0215;145170934;1;0;52;1#2;30;
0215;145170935;1;0;221;1#2;30;
0215;145170936;1;0;143;1#2;30;
0215;145170937;1;0;113;1#2;30;
0215;145170938;1;0;114;1#2;30;
0215;145170939;1;0;15;1#2;30;
0215;145170940;1;0;89;1#2;30;
0215;145170941;1;0;274;1#2;30;
0215;145170942;1;0;47;1#2;50;
0215;145170943;1;0;59;1#2;50;
0215;145170944;1;0;46;1#2;30;
0215;145170945;1;0;23;1#2;30;
0215;145170946;1;0;69;1#2;30;
0215;145170947;1;0;124;1#2;30;
0215;145170948;1;0;78;1#2;30;
0215;145170949;1;0;150;1#2;30;
0215;145170950;1;0;44;1#2;30;
0215;145170951;1;0;81;1#2;30;
0215;145170952;1;0;33;1#2;50;
0215;145170953;1;0;77;1#2;50;
0215;145170954;1;0;141;1#2;30;
0215;145170955;1;0;10;1#2;30;
0215;145170956;1;0;71;1#2;30;
0215;145170957;1;0;6;1#2;30;
0215;145170958;1;0;30;1#2;30;
