*0529*2011 VEGNETT*20110511*HOYD*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;Høyde;
0529;145426706;1;0;12;1#2;2.6;
0529;145426854;1;0;28;1#2;4.5;
0529;145427094;1;0;61;1#2;2.4;
0529;182786546;2;141;143;1#2;4.4;
0529;145501658;2;53;56;1#2;4.2;
0529;145501659;1;0;14;1#2;4.2;
0529;145501897;1;0;401;1#2;3.0;
0529;145502303;1;0;35;1#2;3.0;
