*0502*2011 VEGNETT*20110511*HOYD*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;Høyde;
0502;145421269;1;0;9;1#2;3.3;
0502;145421425;1;0;45;1#2;3.2;
0502;145421957;1;0;248;1#2;3.9;
0502;145497419;1;0;655;1#2;4.5;
0502;145497426;1;0;751;1#2;4.5;
0502;145508400;1;0;539;1#2;4.4;
0502;145510055;1;0;419;1#2;4.5;
0502;145514572;2;43;53;1;4.4;
0502;145515560;2;43;53;2;4.4;
