FEIL: 6649274.140   247754.120       Felt , mangler restriksjon
FEIL: 6649633.020   249140.730       Felt 2, mangler restriksjon
FEIL: 6649641.660   249143.130       Felt 2, mangler restriksjon
FEIL: 6649629.760   249140.010       Felt 2, mangler restriksjon
FEIL: 6649633.020   249140.730       Felt 2, mangler restriksjon
FEIL: 6649637.490   249151.430       Felt 1, mangler restriksjon
FEIL: 6649641.660   249143.130       Felt 1, mangler restriksjon
FEIL: 6649636.600   249153.300       Felt 1, mangler restriksjon
FEIL: 6649637.490   249151.430       Felt 1, mangler restriksjon
FEIL: 6649628.160   249153.120       Felt 2, mangler restriksjon
FEIL: 6649629.490   249150.220       Felt 2, mangler restriksjon
FEIL: 6649626.890   249150.050       Felt 1, mangler restriksjon
FEIL: 6649629.490   249150.220       Felt 1, mangler restriksjon
FEIL: 6649434.700   249687.500       Felt 1H1, mangler restriksjon
FEIL: 6649432.810   249678.140       Felt 1H1, mangler restriksjon
FEIL: 6649414.650   249630.280       Felt 1H1, mangler restriksjon
FEIL: 6649411.400   249624.800       Felt 2V1, mangler restriksjon
FEIL: 6649402.960   249620.420       Felt 2V1, mangler restriksjon
FEIL: 6649397.050   249576.360       Felt 2V1, mangler restriksjon
FEIL: 6649045.480   249248.350       Felt 1V1, mangler restriksjon
FEIL: 6649048.470   249241.040       Felt 1V1, mangler restriksjon
FEIL: 6649062.990   249225.210       Felt 1V1, mangler restriksjon
