*0418*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0418;145319761;1;0;126;1#2;80;
0418;145319762;1;0;19;1#2;80;
0418;145319763;1;0;92;1#2;80;
0418;145319764;1;0;33;1#2;80;
0418;145319765;1;0;201;1#2;80;
0418;145319766;1;0;530;1#2;80;
0418;145319767;1;0;93;1#2;80;
0418;145319768;1;0;9;1#2;70;
0418;145319769;1;0;144;1#2;70;
0418;237342155;1;0;28;1#2;70;
0418;237342156;1;0;51;1#2;70;
0418;145319771;1;0;120;1#2;70;
0418;145319772;1;0;7;1#2;70;
0418;145319773;1;0;124;1#2;70;
0418;145319774;1;0;10;1#2;70;
0418;145319775;1;0;67;1#2;70;
0418;145319776;1;0;187;1#2;50;
0418;145319777;1;0;35;1#2;50;
0418;145319778;1;0;2;1#2;50;
0418;145319779;1;0;218;1#2;50;
0418;145319780;1;0;158;1#2;50;
0418;145319781;1;0;316;1#2;50;
0418;145319782;1;0;128;1#2;50;
0418;145319783;1;0;3;1#2;50;
0418;145319784;1;0;291;1#2;50;
0418;145319785;1;0;362;1#2;50;
0418;145319786;1;0;203;1#2;50;
0418;145319787;1;0;82;1#2;50;
0418;145319788;1;0;134;1#2;50;
0418;145319789;1;0;61;1#2;50;
0418;145319790;1;0;161;1#2;50;
0418;145319791;1;0;99;1#2;50;
0418;145319792;1;0;168;1#2;50;
0418;145319793;1;0;323;1#2;50;
0418;145319794;1;0;297;1#2;50;
0418;145319795;1;0;188;1#2;80;
0418;145319796;1;0;268;1#2;80;
0418;145319797;1;0;424;1#2;80;
0418;145319798;1;0;38;1#2;80;
0418;145319799;1;0;596;1#2;80;
0418;145319800;1;0;35;1#2;80;
0418;145319801;1;0;627;1#2;80;
0418;145319802;1;0;174;1#2;80;
0418;145319803;1;0;143;1#2;80;
0418;145319804;1;0;204;1#2;80;
0418;145319805;1;0;436;1#2;30;
0418;145319806;1;0;28;1#2;80;
0418;145319807;1;0;4;1#2;80;
0418;145319808;1;0;204;1#2;80;
0418;145319809;1;0;190;1#2;80;
0418;145319810;1;0;25;1#2;80;
0418;145319811;1;0;256;1#2;80;
0418;145319812;1;0;40;1#2;80;
0418;145319813;1;0;59;1#2;80;
0418;145319814;1;0;56;1#2;70;
0418;145319815;1;0;8;1#2;50;
0418;145319816;1;0;48;1#2;70;
0418;145319817;1;0;5;1#2;70;
0418;145319818;1;0;85;1#2;70;
0418;145319819;1;0;147;1#2;50;
0418;145319820;1;0;249;1#2;50;
0418;145319821;1;0;232;1#2;50;
0418;145319822;1;0;316;1#2;50;
0418;145319823;1;0;461;1#2;50;
0418;145319824;1;0;17;1#2;50;
0418;145319825;1;0;14;1#2;50;
0418;145319826;1;0;88;1#2;50;
0418;145319827;1;0;123;1#2;50;
0418;145319828;1;0;126;1#2;50;
0418;145319829;1;0;305;1#2;50;
0418;145319830;1;0;14;1#2;50;
0418;145319831;1;0;200;1#2;50;
0418;145319832;1;0;95;1#2;60;
0418;145319833;1;0;309;1#2;60;
0418;145319834;1;0;143;1#2;60;
0418;145319835;1;0;229;1#2;60;
0418;145319836;1;0;116;1#2;60;
0418;145319837;1;0;319;1#2;60;
0418;145319838;1;0;11;1#2;60;
0418;145319839;1;0;355;1#2;60;
0418;145319840;1;0;2;1#2;60;
0418;145319841;1;0;262;1#2;60;
0418;145319842;1;0;130;1#2;60;
0418;145319843;1;0;8;1#2;60;
0418;145319844;1;0;67;1#2;60;
0418;145319845;1;0;719;1#2;60;
0418;145319846;1;0;230;1#2;30;
0418;145319847;1;0;92;1#2;30;
0418;145319848;1;0;186;1#2;30;
0418;145319849;1;0;30;1#2;60;
0418;145319850;1;0;99;1#2;60;
0418;145319851;1;0;209;1#2;60;
0418;145319852;1;0;234;1#2;60;
0418;145319853;1;0;120;1#2;60;
0418;145319854;1;0;476;1#2;60;
0418;145319855;1;0;300;1#2;60;
0418;145319856;1;0;148;1#2;60;
0418;145319857;1;0;123;1#2;60;
0418;158378063;1;0;14;1#2;50;
0418;158378064;1;0;71;1#2;50;
0418;145319859;1;0;246;1#2;70;
0418;158378065;1;0;10;1#2;70;
0418;158378066;1;0;182;1#2;70;
0418;145319861;1;0;17;1#2;70;
0418;145319862;1;0;117;1#2;50;
0418;145319863;1;0;1684;1#2;70;
0418;145319864;1;0;24;1#2;70;
0418;145319865;1;0;187;1#2;70;
0418;145319866;1;0;124;1#2;70;
0418;145319867;1;0;85;1#2;70;
0418;145319868;1;0;74;1#2;70;
0418;145319869;1;0;245;1#2;50;
0418;145319870;1;0;29;1#2;50;
0418;145319871;1;0;26;1#2;50;
0418;145319872;1;0;116;1#2;50;
0418;145319873;1;0;8;1#2;50;
0418;145319874;1;0;144;1#2;50;
0418;145319875;1;0;127;1#2;50;
0418;145319876;1;0;75;1#2;50;
0418;145319877;1;0;61;1#2;50;
0418;145319878;1;0;22;1#2;50;
0418;145319879;1;0;71;1#2;50;
0418;145319880;1;0;30;1#2;50;
0418;145319881;1;0;112;1#2;50;
0418;145319882;1;0;2;1#2;50;
0418;145319883;1;0;214;1#2;50;
0418;145319884;1;0;104;1#2;50;
0418;145319885;1;0;194;1#2;50;
0418;145319886;1;0;16;1#2;30;
0418;145319887;1;0;106;1#2;30;
0418;145319888;1;0;35;1#2;30;
0418;145319889;1;0;32;1#2;30;
0418;145319890;1;0;81;1#2;30;
0418;145319891;1;0;96;1#2;30;
0418;145319892;1;0;222;1#2;50;
0418;145319893;1;0;150;1#2;50;
0418;145319894;1;0;211;1#2;50;
0418;145319895;1;0;71;1#2;50;
0418;145319896;1;0;100;1#2;70;
0418;145319897;1;0;28;1#2;30;
0418;145319898;1;0;45;1#2;30;
0418;145319900;1;0;145;1#2;30;
0418;145319901;1;0;342;1#2;30;
0418;145319902;1;0;92;1#2;30;
0418;145319903;1;0;290;1#2;30;
0418;145319904;1;0;46;1#2;30;
0418;158378067;1;0;84;1#2;50;
0418;158378068;1;0;9;1#2;50;
0418;145319906;1;0;259;1#2;30;
0418;145319907;1;0;111;1#2;30;
0418;145319908;1;0;237;1#2;30;
0418;145319909;1;0;134;1#2;30;
0418;145319910;1;0;56;1#2;30;
0418;145319911;1;0;474;1#2;30;
0418;237342157;1;0;41;1#2;30;
0418;237342158;1;0;122;1#2;30;
0418;145319913;1;0;15;1#2;70;
0418;145319914;1;0;37;1#2;30;
0418;145319915;1;0;21;1#2;30;
0418;145319916;1;0;308;1#2;30;
0418;145319917;1;0;789;1#2;30;
0418;145319918;1;0;152;1#2;50;
0418;145319919;1;0;110;1#2;50;
0418;145319920;1;0;16;1#2;50;
0418;145319921;1;0;143;1#2;30;
0418;145319922;1;0;66;1#2;30;
0418;145319924;1;0;25;1#2;30;
0418;145319925;1;0;55;1#2;50;
0418;145319926;1;0;126;1#2;50;
0418;145319927;1;0;17;1#2;50;
0418;276428038;1;0;235;1#2;30;
0418;276428039;1;0;8;1#2;30;
0418;145319929;1;0;94;1#2;30;
0418;145319930;1;0;22;1#2;30;
0418;145319931;1;0;40;1#2;30;
0418;145319932;1;0;28;1#2;30;
0418;145319933;1;0;104;1#2;30;
0418;145319934;1;0;248;1#2;50;
0418;145319935;1;0;211;1#2;50;
0418;145319936;1;0;12;1#2;50;
0418;145319937;1;0;31;1#2;50;
0418;145319938;1;0;116;1#2;50;
0418;145319939;1;0;34;1#2;50;
0418;145319940;1;0;219;1#2;30;
0418;145319941;1;0;179;1#2;30;
0418;158378069;1;0;8;1#2;30;
0418;158378070;1;0;63;1#2;30;
0418;145319943;1;0;75;1#2;30;
0418;145319944;1;0;8;1#2;30;
0418;145319945;1;0;36;1#2;30;
0418;145319946;1;0;59;1#2;30;
0418;145319947;1;0;33;1#2;30;
0418;145319948;1;0;72;1#2;30;
0418;145319949;1;0;33;1#2;30;
0418;145319950;1;0;52;1#2;30;
0418;145319951;1;0;47;1#2;30;
0418;145319952;1;0;87;1#2;30;
0418;145319953;1;0;46;1#2;30;
0418;145319954;1;0;73;1#2;30;
0418;145319955;1;0;74;1#2;30;
0418;145319956;1;0;23;1#2;30;
0418;145319957;1;0;34;1#2;30;
0418;145319958;1;0;79;1#2;30;
0418;145319959;1;0;65;1#2;30;
0418;145319960;1;0;114;1#2;30;
0418;145319961;1;0;277;1#2;30;
0418;145319962;1;0;200;1#2;30;
0418;145319963;1;0;49;1#2;30;
0418;145319964;1;0;468;1#2;30;
0418;145319965;1;0;174;1#2;30;
0418;145319966;1;0;129;1#2;60;
0418;145319967;1;0;75;1#2;60;
0418;145319968;1;0;111;1#2;60;
0418;145319969;1;0;50;1#2;60;
0418;145319970;1;0;36;1#2;60;
0418;145319971;1;0;18;1#2;60;
0418;145319972;1;0;172;1#2;30;
0418;145319973;1;0;205;1#2;30;
0418;145319974;1;0;40;1#2;30;
0418;145319975;1;0;239;1#2;30;
