FEIL: 6627164.000   -50923.400       Felt 1, mangler restriksjon
FEIL: 6623785.810   -47989.660       Felt 1, mangler restriksjon
FEIL: 6623790.170   -47981.390       Felt 1, mangler restriksjon
FEIL: 6623809.600   -47976.140       Felt 1, mangler restriksjon
FEIL: 6623815.800   -47979.490       Felt 1, mangler restriksjon
FEIL: 6623820.940   -47986.230       Felt 1, mangler restriksjon
FEIL: 6623822.650   -47993.950       Felt 1, mangler restriksjon
FEIL: 6623820.680   -48002.300       Felt 1, mangler restriksjon
FEIL: 6623796.520   -48011.060       Felt 1, mangler restriksjon
FEIL: 6623789.860   -48006.100       Felt 1, mangler restriksjon
FEIL: 6623786.010   -47999.000       Felt 1, mangler restriksjon
FEIL: 6624106.140   -47914.350       Felt 1, mangler restriksjon
FEIL: 6624111.580   -47909.080       Felt 1, mangler restriksjon
FEIL: 6624116.020   -47907.880       Felt 1, mangler restriksjon
FEIL: 6624120.580   -47908.410       Felt 1, mangler restriksjon
FEIL: 6624123.370   -47909.700       Felt 1, mangler restriksjon
FEIL: 6624125.750   -47911.640       Felt 1, mangler restriksjon
FEIL: 6624128.230   -47915.510       Felt 1, mangler restriksjon
FEIL: 6624129.170   -47920.630       Felt 1, mangler restriksjon
FEIL: 6624127.810   -47925.470       Felt 1, mangler restriksjon
FEIL: 6624121.070   -47931.480       Felt 1, mangler restriksjon
FEIL: 6624116.530   -47932.200       Felt 1, mangler restriksjon
FEIL: 6624112.050   -47931.190       Felt 1, mangler restriksjon
FEIL: 6624108.260   -47928.600       Felt 1, mangler restriksjon
FEIL: 6624106.390   -47926.160       Felt 1, mangler restriksjon
FEIL: 6624104.740   -47920.290       Felt 1, mangler restriksjon
FEIL: 6623820.680   -48002.300       Felt 2H1, mangler restriksjon
FEIL: 6623809.600   -47976.140       Felt 1H1, mangler restriksjon
FEIL: 6623822.650   -47993.950       Felt 2#2H1, mangler restriksjon
FEIL: 6623815.800   -47979.490       Felt 1#1H1, mangler restriksjon
FEIL: 6624125.750   -47911.640       Felt 2H1, mangler restriksjon
FEIL: 6624135.510   -47877.660       Felt 2H1, mangler restriksjon
FEIL: 6624099.400   -47965.300       Felt 2, mangler restriksjon
FEIL: 6624099.400   -47965.300       Felt 1, mangler restriksjon
FEIL: 6624103.570   -47768.320       Felt 2, mangler restriksjon
FEIL: 6624093.440   -47772.490       Felt 1, mangler restriksjon
FEIL: 6624125.750   -47911.640       Felt 2, mangler restriksjon
FEIL: 6624133.650   -47878.880       Felt 2, mangler restriksjon
FEIL: 6624135.680   -47870.530       Felt 2#2H1, mangler restriksjon
FEIL: 6624120.580   -47908.410       Felt 1, mangler restriksjon
FEIL: 6624129.380   -47877.920       Felt 1, mangler restriksjon
FEIL: 6624130.820   -47869.960       Felt 1, mangler restriksjon
FEIL: 6624116.020   -47907.880       Felt 1H1, mangler restriksjon
FEIL: 6624128.500   -47869.480       Felt 1H1, mangler restriksjon
FEIL: 6624099.660   -47784.910       Felt 1, mangler restriksjon
FEIL: 6624094.930   -47782.480       Felt 1, mangler restriksjon
FEIL: 6624093.440   -47772.490       Felt 1, mangler restriksjon
FEIL: 6624097.260   -47768.790       Felt 1, mangler restriksjon
FEIL: 6624103.570   -47768.320       Felt 1, mangler restriksjon
FEIL: 6624109.270   -47774.330       Felt 1, mangler restriksjon
FEIL: 6624106.680   -47782.850       Felt 1, mangler restriksjon
FEIL: 6624102.880   -47784.810       Felt 1, mangler restriksjon
FEIL: 6623237.600   -48976.300       Felt 2, mangler restriksjon
FEIL: 6624125.750   -47911.640       Felt 1H1, mangler restriksjon
FEIL: 6624128.230   -47915.510       Felt 1, mangler restriksjon
FEIL: 6624127.810   -47925.470       Felt 2, mangler restriksjon
FEIL: 6624121.070   -47931.480       Felt 2H1, mangler restriksjon
FEIL: 6623237.600   -48976.300       Felt 1, mangler restriksjon
FEIL: 6623200.350   -48956.750       Felt 1, mangler restriksjon
FEIL: 6623620.050   -48022.530       Felt 2H1, mangler restriksjon
FEIL: 6623622.060   -48019.460       Felt 2#2H1, mangler restriksjon
FEIL: 6623624.900   -48014.620       Felt 1#1H1, mangler restriksjon
FEIL: 6623626.900   -48011.240       Felt 1H1, mangler restriksjon
FEIL: 6627548.700   -51043.200       Felt SVKL, restriksjon feil retning
FEIL: 6625891.400   -50422.100       Felt SVKL, restriksjon feil retning
FEIL: 6625837.000   -50095.200       Felt 1#2, har restriksjon
FEIL: 6628213.500   -51109.100       Felt SVKL, restriksjon feil retning
FEIL: 6626882.400   -50897.570       Felt 1#2, har restriksjon
FEIL: 6628928.300   -51036.600       Felt SVKL, restriksjon feil retning
FEIL: 6631923.600   -49859.500       Felt SVKL, restriksjon feil retning
