FEIL: 6622515.400   -49495.500       Restriksjon på del av lenke
FEIL: 6619957.270   -51539.200       Felt 2, mangler restriksjon
FEIL: 6619950.100   -51537.720       Felt 1, mangler restriksjon
FEIL: 6619982.050   -51471.010       Felt 2, mangler restriksjon
FEIL: 6619971.000   -51467.050       Felt 1, mangler restriksjon
FEIL: 6611757.720   -54861.190       Felt 1, mangler restriksjon
FEIL: 6611748.220   -54858.550       Felt 2, mangler restriksjon
FEIL: 6613346.860   -55257.170       Felt 1, mangler restriksjon
FEIL: 6613355.800   -55267.200       Felt 2, mangler restriksjon
FEIL: 6612691.920   -52261.730       Felt 2, mangler restriksjon
FEIL: 6612692.030   -52270.730       Felt 1, mangler restriksjon
FEIL: 6621097.720   -51244.490       Felt 1, mangler restriksjon
FEIL: 6621098.400   -51241.200       Felt 1, mangler restriksjon
FEIL: 6621105.120   -51232.940       Felt 1, mangler restriksjon
FEIL: 6621111.400   -51230.930       Felt 1, mangler restriksjon
FEIL: 6621117.120   -51231.930       Felt 1, mangler restriksjon
FEIL: 6621124.350   -51236.910       Felt 1, mangler restriksjon
FEIL: 6621126.860   -51245.130       Felt 1, mangler restriksjon
FEIL: 6621126.260   -51250.490       Felt 1, mangler restriksjon
FEIL: 6621123.540   -51255.280       Felt 1, mangler restriksjon
FEIL: 6621120.070   -51258.140       Felt 1, mangler restriksjon
FEIL: 6621113.720   -51260.330       Felt 1, mangler restriksjon
FEIL: 6621109.570   -51260.210       Felt 1, mangler restriksjon
FEIL: 6621100.270   -51254.230       Felt 1, mangler restriksjon
FEIL: 6621097.880   -51247.900       Felt 1, mangler restriksjon
FEIL: 6620945.490   -51295.840       Felt 2, mangler restriksjon
FEIL: 6620993.410   -51279.990       Felt 2, mangler restriksjon
FEIL: 6620997.460   -51278.480       Felt 2, mangler restriksjon
FEIL: 6620945.490   -51295.840       Felt 1, mangler restriksjon
FEIL: 6620960.660   -51285.780       Felt 1#1V1, mangler restriksjon
FEIL: 6620991.210   -51273.600       Felt 1#1V1, mangler restriksjon
FEIL: 6620994.850   -51272.240       Felt 1#1V1, mangler restriksjon
FEIL: 6621126.260   -51250.490       Felt 2, mangler restriksjon
FEIL: 6621321.940   -51249.830       Felt 2, mangler restriksjon
FEIL: 6621124.350   -51236.910       Felt 1#1H1, mangler restriksjon
FEIL: 6621319.050   -51242.220       Felt 1, mangler restriksjon
FEIL: 6621117.120   -51231.930       Felt 2, mangler restriksjon
FEIL: 6621105.120   -51232.940       Felt 1, mangler restriksjon
FEIL: 6620960.660   -51285.780       Felt 1H1, mangler restriksjon
FEIL: 6620990.310   -51271.080       Felt 1H1, mangler restriksjon
FEIL: 6620994.170   -51269.640       Felt 1H1, mangler restriksjon
FEIL: 6621091.180   -51242.890       Felt 1H1, mangler restriksjon
FEIL: 6621123.540   -51255.280       Felt 1H1, mangler restriksjon
FEIL: 6621131.480   -51252.680       Felt 1H1, mangler restriksjon
FEIL: 6622611.730   -49391.470       Felt 1, mangler restriksjon
FEIL: 6622630.930   -49379.950       Felt 1, mangler restriksjon
FEIL: 6622638.010   -49384.800       Felt 1, mangler restriksjon
FEIL: 6622640.920   -49390.480       Felt 1, mangler restriksjon
FEIL: 6622641.390   -49394.230       Felt 1, mangler restriksjon
FEIL: 6622640.180   -49400.050       Felt 1, mangler restriksjon
FEIL: 6622635.400   -49406.180       Felt 1, mangler restriksjon
FEIL: 6622628.570   -49409.020       Felt 1, mangler restriksjon
FEIL: 6622619.940   -49407.710       Felt 1, mangler restriksjon
FEIL: 6622613.870   -49402.400       Felt 1, mangler restriksjon
FEIL: 6622611.790   -49397.290       Felt 1, mangler restriksjon
FEIL: 6622640.180   -49400.050       Felt 1, mangler restriksjon
FEIL: 6622647.080   -49412.660       Felt 1, mangler restriksjon
FEIL: 6622628.570   -49409.020       Felt 2, mangler restriksjon
FEIL: 6622640.640   -49418.440       Felt 2, mangler restriksjon
FEIL: 6623092.350   -48847.260       Felt 2, mangler restriksjon
FEIL: 6623076.570   -48852.170       Felt 1, mangler restriksjon
FEIL: 6623579.060   -48063.040       Felt 2, mangler restriksjon
FEIL: 6623581.140   -48054.600       Felt 2, mangler restriksjon
FEIL: 6623581.110   -48050.970       Felt 2, mangler restriksjon
FEIL: 6623579.060   -48063.040       Felt 1, mangler restriksjon
FEIL: 6623575.630   -48055.750       Felt 1, mangler restriksjon
FEIL: 6623574.090   -48052.540       Felt 1, mangler restriksjon
FEIL: 6623586.680   -47977.790       Felt 2, mangler restriksjon
FEIL: 6623566.520   -47968.520       Felt 1, mangler restriksjon
FEIL: 6623069.190   -48860.290       Felt 2, mangler restriksjon
FEIL: 6623065.150   -48875.120       Felt 1, mangler restriksjon
FEIL: 6623443.330   -48252.210       Felt 1, mangler restriksjon
FEIL: 6623447.250   -48242.200       Felt 1, mangler restriksjon
FEIL: 6623418.090   -48118.120       Felt 1, mangler restriksjon
FEIL: 6622561.700   -49456.000       Felt 2, mangler restriksjon
FEIL: 6622589.060   -49423.140       Felt 2, mangler restriksjon
FEIL: 6622550.700   -49446.000       Felt 1, mangler restriksjon
FEIL: 6622580.220   -49421.940       Felt 1, mangler restriksjon
FEIL: 6622584.880   -49416.130       Felt 1#1V1, mangler restriksjon
FEIL: 6623527.390   -48016.860       Felt 1, mangler restriksjon
FEIL: 6623525.440   -48000.050       Felt 1, mangler restriksjon
FEIL: 6623527.690   -47990.960       Felt 1, mangler restriksjon
FEIL: 6623535.280   -47979.190       Felt 1, mangler restriksjon
FEIL: 6623566.520   -47968.520       Felt 1, mangler restriksjon
FEIL: 6623578.650   -47972.160       Felt 1, mangler restriksjon
FEIL: 6623586.680   -47977.790       Felt 1, mangler restriksjon
FEIL: 6623598.040   -47997.850       Felt 1, mangler restriksjon
FEIL: 6623598.630   -48004.380       Felt 1, mangler restriksjon
FEIL: 6623597.500   -48013.230       Felt 1, mangler restriksjon
FEIL: 6623593.050   -48023.830       Felt 1, mangler restriksjon
