FEIL: 6528277.210   -18485.240       Felt 2, mangler restriksjon
FEIL: 6528337.480   -18383.270       Felt 2, mangler restriksjon
FEIL: 6528351.390   -18346.150       Felt 2, mangler restriksjon
FEIL: 6528362.690   -18307.780       Felt 2, mangler restriksjon
FEIL: 6528364.450   -18298.630       Felt 2, mangler restriksjon
FEIL: 6528367.170   -18288.320       Felt 2#2H1, mangler restriksjon
FEIL: 6528376.070   -18252.940       Felt 2#2H1, mangler restriksjon
FEIL: 6528377.830   -18245.830       Felt 2#2H1, mangler restriksjon
FEIL: 6528379.100   -18238.760       Felt 2, mangler restriksjon
FEIL: 6528382.280   -18225.180       Felt 2, mangler restriksjon
FEIL: 6528277.210   -18485.240       Felt 1, mangler restriksjon
FEIL: 6528338.270   -18360.630       Felt 1, mangler restriksjon
FEIL: 6528344.010   -18343.930       Felt 1#1V1, mangler restriksjon
FEIL: 6528357.610   -18295.640       Felt 1, mangler restriksjon
FEIL: 6528358.400   -18292.460       Felt 1, mangler restriksjon
FEIL: 6528371.390   -18244.190       Felt 1, mangler restriksjon
FEIL: 6528373.140   -18237.380       Felt 1, mangler restriksjon
FEIL: 6528376.900   -18223.850       Felt 1, mangler restriksjon
FEIL: 6528338.270   -18360.630       Felt 1V1, mangler restriksjon
FEIL: 6528346.710   -18344.700       Felt 1V1, mangler restriksjon
FEIL: 6528360.890   -18299.140       Felt 1V1, mangler restriksjon
FEIL: 6528358.400   -18292.460       Felt 2, mangler restriksjon
FEIL: 6528358.400   -18292.460       Felt 1, mangler restriksjon
FEIL: 6528361.930   -18319.680       Felt 1, mangler restriksjon
FEIL: 6528337.480   -18383.270       Felt 1, mangler restriksjon
FEIL: 6529180.560   -17648.460       Felt 2, mangler restriksjon
FEIL: 6529297.930   -17613.940       Felt 2, mangler restriksjon
FEIL: 6529373.440   -17589.110       Felt 2, mangler restriksjon
FEIL: 6529398.060   -17580.650       Felt 2, mangler restriksjon
FEIL: 6529403.020   -17579.670       Felt 2, mangler restriksjon
FEIL: 6529459.170   -17561.020       Felt 2#2V1, mangler restriksjon
FEIL: 6529521.840   -17539.480       Felt 2, mangler restriksjon
FEIL: 6529531.820   -17535.550       Felt 2, mangler restriksjon
FEIL: 6529180.560   -17648.460       Felt 1, mangler restriksjon
FEIL: 6529289.200   -17609.220       Felt 1, mangler restriksjon
FEIL: 6529295.750   -17606.880       Felt 1#1V1, mangler restriksjon
FEIL: 6529371.350   -17580.310       Felt 1, mangler restriksjon
FEIL: 6529395.390   -17572.920       Felt 1, mangler restriksjon
FEIL: 6529400.270   -17571.720       Felt 1, mangler restriksjon
FEIL: 6529439.170   -17558.910       Felt 1, mangler restriksjon
FEIL: 6529456.500   -17552.890       Felt 1, mangler restriksjon
FEIL: 6529519.560   -17532.430       Felt 1, mangler restriksjon
FEIL: 6529522.550   -17531.400       Felt 1, mangler restriksjon
FEIL: 6529289.200   -17609.220       Felt 1V1, mangler restriksjon
FEIL: 6529302.870   -17607.160       Felt 1V1, mangler restriksjon
FEIL: 6529359.720   -17588.290       Felt 1V1, mangler restriksjon
FEIL: 6529439.170   -17558.910       Felt 2V1, mangler restriksjon
FEIL: 6529460.870   -17557.180       Felt 2V1, mangler restriksjon
FEIL: 6529520.610   -17538.030       Felt 2V1, mangler restriksjon
FEIL: 6525040.900   -18377.100       Felt 2, mangler restriksjon
FEIL: 6525203.920   -18267.920       Felt 2#2F, mangler restriksjon
FEIL: 6525389.410   -18219.400       Felt 2#2F, mangler restriksjon
FEIL: 6525474.250   -18220.230       Felt 2#2F, mangler restriksjon
FEIL: 6526214.910   -18569.000       Felt 2#2F, mangler restriksjon
FEIL: 6526283.970   -18604.850       Felt 2, mangler restriksjon
FEIL: 6525040.900   -18377.100       Felt 1, mangler restriksjon
FEIL: 6525389.410   -18212.120       Felt 1, mangler restriksjon
FEIL: 6525475.010   -18212.810       Felt 1, mangler restriksjon
FEIL: 6526218.500   -18563.280       Felt 1, mangler restriksjon
FEIL: 6526286.580   -18600.560       Felt 1, mangler restriksjon
FEIL: 6525203.920   -18267.920       Felt 2F, mangler restriksjon
FEIL: 6525222.400   -18258.020       Felt 2F, mangler restriksjon
FEIL: 6525389.410   -18216.000       Felt 2F, mangler restriksjon
FEIL: 6525474.640   -18216.570       Felt 2F, mangler restriksjon
FEIL: 6526216.580   -18566.260       Felt 2F, mangler restriksjon
FEIL: 6526263.040   -18591.590       Felt 2F, mangler restriksjon
