*0213*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0213;145168955;3;0;0;1#2;;
0213;145168957;3;0;0;1#2;;
0213;145168959;3;17;17;1#2;;
0213;145169010;3;39;39;1#2;;
0213;145169011;3;89;89;1#2;;
0213;145169210;3;63;63;1#2;;
0213;145169236;3;22;22;1#2;;
0213;145169244;3;121;121;1#2;;
0213;145169319;3;0;0;1#2;;
0213;145169399;3;101;101;1#2;;
0213;145169402;3;72;72;1#2;;
0213;145169506;3;0;0;1#2;;
0213;145169506;3;18;18;1#2;;
0213;145169509;3;0;0;1#2;;
0213;145169523;3;44;44;1#2;;
0213;145169634;3;58;58;1#2;;
0213;145169768;3;0;0;1#2;;
0213;200429319;3;49;49;1#2;;
0213;145169865;3;4;4;1#2;;
0213;145169891;3;68;68;1#2;;
0213;145169958;3;21;21;1#2;;
0213;145170022;3;0;0;1#2;;
0213;145170023;3;0;0;1#2;;
0213;145170024;3;2;2;1#2;;
0213;145191935;3;14;14;1#2;;
0213;145192103;3;84;84;1#2;;
0213;145192246;3;78;78;1#2;;
0213;145192301;3;0;0;1#2;;
0213;145192442;3;74;74;1#2;;
0213;145192475;3;10;10;1#2;;
0213;145192478;3;51;51;1#2;;
0213;145192537;3;0;0;1#2;;
0213;145192566;3;143;143;1#2;;
0213;145192576;3;63;63;1#2;;
0213;145192579;3;203;203;1#2;;
0213;145192582;3;124;124;1#2;;
0213;145192612;3;0;0;1#2;;
0213;145192620;3;0;0;1#2;;
0213;145192650;3;33;33;1#2;;
0213;145192665;3;160;160;1#2;;
0213;145192666;3;36;36;1#2;;
0213;145192667;3;0;0;1#2;;
0213;145192735;3;41;41;1#2;;
0213;145192885;3;0;0;1#2;;
0213;145192899;3;0;0;1#2;;
0213;145193064;3;0;0;1#2;;
0213;145193095;3;0;0;1#2;;
0213;145193096;3;0;0;1#2;;
0213;145193101;3;0;0;1#2;;
0213;145193788;3;0;0;1#2;;
0213;145193809;3;0;0;1#2;;
0213;145193865;3;0;0;1#2;;
0213;145193871;3;0;0;1#2;;
0213;145227345;3;234;234;1#2;;
0213;145227348;3;0;0;1#2;;
0213;145227350;3;0;0;1#2;;
0213;145227356;3;0;0;1#2;;
0213;145227357;3;0;0;1#2;;
0213;145227362;3;0;0;1#2;;
0213;145227376;3;0;0;1#2;;
0213;145227377;3;0;0;1#2;;
0213;145227378;3;12;12;1#2;;
0213;145227380;3;9;9;1#2;;
0213;145227386;3;0;0;1#2;;
0213;145227387;3;0;0;1#2;;
0213;145227400;3;0;0;1#2;;
0213;145227403;3;373;373;1#2;;
0213;145227403;3;373;373;1#2;;
