*0213*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0213;145167805;1;0;108;1#2;30;
0213;145167806;1;0;67;1#2;30;
0213;145167807;1;0;95;1#2;30;
0213;145167808;1;0;25;1#2;30;
0213;145167809;1;0;4;1#2;30;
0213;145167810;1;0;245;1#2;30;
0213;145167866;1;0;27;1#2;30;
0213;145167867;1;0;42;1#2;30;
0213;145168879;1;0;21;1#2;30;
0213;145168880;1;0;105;1#2;50;
0213;145168881;1;0;135;1#2;50;
0213;145168882;1;0;64;1#2;50;
0213;145168883;1;0;133;1#2;50;
0213;145168884;1;0;153;1#2;50;
0213;145168885;1;0;657;1#2;50;
0213;145168886;1;0;501;1#2;50;
0213;145168887;1;0;219;1#2;50;
0213;145168888;1;0;74;1#2;50;
0213;145168889;1;0;43;1#2;50;
0213;145168890;1;0;17;1#2;50;
0213;145168891;1;0;58;1#2;50;
0213;145168892;1;0;85;1#2;50;
0213;145168893;1;0;16;1#2;50;
0213;145168894;1;0;143;1#2;30;
0213;145168895;1;0;39;1#2;30;
0213;145168896;1;0;159;1#2;30;
0213;145168897;1;0;202;1#2;50;
0213;145168898;1;0;7;1#2;50;
0213;145168899;1;0;404;1#2;50;
0213;145168900;1;0;544;1#2;80;
0213;145168901;1;0;251;1#2;80;
0213;145168902;1;0;306;1#2;80;
0213;145168903;1;0;285;1#2;80;
0213;145168904;1;0;287;1#2;80;
0213;145168905;1;0;69;1#2;80;
0213;145168906;1;0;27;1#2;80;
0213;145168907;1;0;163;1#2;80;
0213;145168908;1;0;348;1#2;80;
0213;145168909;1;0;370;1#2;50;
0213;145168910;1;0;260;1#2;30;
0213;145168911;1;0;73;1#2;30;
0213;145168912;1;0;121;1#2;30;
0213;145168913;1;0;50;1#2;30;
0213;145168914;1;0;106;1#2;50;
0213;145168915;1;0;50;1#2;30;
0213;145168916;1;0;67;1#2;30;
0213;145168917;1;0;192;1#2;30;
0213;145168918;1;0;90;1#2;30;
0213;145168919;1;0;71;1#2;30;
0213;145168920;1;0;72;1#2;50;
0213;145168921;1;0;71;1#2;30;
0213;145168922;1;0;40;1#2;30;
0213;145168923;1;0;108;1#2;30;
0213;145168924;1;0;39;1#2;30;
0213;145168925;1;0;30;1#2;30;
0213;145168926;1;0;15;1#2;30;
0213;145168927;1;0;80;1#2;30;
0213;145168928;1;0;325;1#2;50;
0213;145168929;1;0;277;1#2;80;
0213;145168930;1;0;164;1#2;80;
0213;145168931;1;0;320;1#2;80;
0213;145168932;1;0;251;1#2;80;
0213;145168933;1;0;371;1#2;80;
0213;145168934;1;0;635;1#2;80;
0213;145168936;1;0;61;1#2;50;
0213;145168937;1;0;253;1#2;50;
0213;145168938;1;0;154;1#2;50;
0213;145168939;1;0;145;1#2;30;
0213;145168940;1;0;18;1#2;30;
0213;145168941;1;0;409;1#2;50;
0213;145168942;1;0;315;1#2;30;
0213;145168943;1;0;135;1#2;30;
0213;145168944;1;0;150;1#2;30;
0213;145168945;1;0;41;1#2;30;
0213;145168946;1;0;35;1#2;50;
0213;145168947;1;0;9;1#2;50;
0213;145168948;1;0;63;1#2;50;
0213;145168949;1;0;18;1#2;50;
0213;145168950;1;0;114;1#2;50;
0213;145168951;1;0;121;1#2;50;
0213;145168952;1;0;805;1#2;30;
0213;145168953;1;0;10;1#2;50;
0213;145168954;1;0;45;1#2;50;
0213;145168955;1;0;28;1#2;50;
0213;145168956;1;0;18;1#2;30;
0213;145168957;1;0;63;1#2;30;
0213;145168958;1;0;34;1#2;50;
0213;145168959;1;0;17;1#2;50;
0213;145168962;1;0;305;1#2;50;
0213;145168963;1;0;295;1#2;40;
0213;145168964;1;0;109;1#2;80;
0213;145168965;1;0;91;1#2;40;
0213;145168966;1;0;124;1#2;40;
0213;145168967;1;0;30;1#2;40;
