FEIL: 6650620.700   263962.200       Felt 2, mangler restriksjon
FEIL: 6649178.760   260779.580       Felt , mangler restriksjon
FEIL: 6651155.170   262517.840       Felt 2, mangler restriksjon
FEIL: 6651084.900   262524.140       Felt 2, mangler restriksjon
FEIL: 6652948.800   264097.100       Felt 1, mangler restriksjon
FEIL: 6652948.800   264097.100       Felt 2, mangler restriksjon
FEIL: 6652967.040   264050.770       Felt 2, mangler restriksjon
FEIL: 6652973.470   264054.470       Felt 1, mangler restriksjon
FEIL: 6652973.470   264054.470       Felt 2, mangler restriksjon
FEIL: 6648818.340   266304.870       Felt 1#1V1, mangler restriksjon
FEIL: 6640161.860   267544.140       Felt 1, mangler restriksjon
FEIL: 6640160.120   267530.550       Felt 1, mangler restriksjon
FEIL: 6652457.770   259130.350       Felt 1, mangler restriksjon
FEIL: 6652470.800   259127.500       Felt 1#3, mangler restriksjon
FEIL: 6654411.600   271203.500       Felt , restriksjon feil retning
