*0230*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0230;145167854;1;0;3356;1#2;50;
0230;145181564;1;0;17;1;50;
0230;145181565;1;0;38;1;50;
0230;231638742;1;0;42;1;50;
0230;231638743;1;0;9;1;50;
0230;145181567;1;0;10;1;80;
0230;231638744;1;0;11;1;50;
0230;231638745;1;0;110;1;50;
0230;145181571;1;0;123;1;50;
0230;231638746;1;0;38;1;50;
0230;231638747;1;0;8;1;50;
0230;145181573;1;0;60;1;50;
0230;145181574;1;0;40;1;50;
0230;145181575;1;0;87;1;50;
0230;145181577;1;0;139;1#2;50;
0230;145181578;1;0;103;1#2;50;
0230;145181579;1;0;43;1#2;50;
0230;145181580;1;0;297;1#2;50;
0230;145181581;1;0;48;1#2;50;
0230;145181582;1;0;57;1#2;50;
0230;145181583;1;0;348;1#2;50;
0230;145181584;1;0;52;1#2;50;
0230;145181585;1;0;56;1#2;50;
0230;145181586;1;0;15;1#2;50;
0230;145181587;1;0;52;1#2;50;
0230;145181588;1;0;138;1#2;30;
0230;145181589;1;0;75;1#2;30;
0230;145181590;1;0;88;1#2;50;
0230;145181591;1;0;248;1#2;50;
0230;145181592;1;0;21;1#2;30;
0230;145181593;1;0;24;1#2;30;
0230;145181594;1;0;65;1#2;30;
0230;145181595;1;0;129;1#2;50;
0230;145181596;1;0;110;1#2;50;
0230;145181597;1;0;99;1#2;50;
0230;145181598;1;0;58;1#2;50;
0230;145181599;1;0;68;1#2;50;
0230;145181600;1;0;90;1#2;30;
0230;145181601;1;0;55;1#2;30;
0230;145181602;1;0;40;1#2;30;
0230;145181603;1;0;21;1#2;30;
0230;145181604;1;0;86;1#2;30;
0230;145181605;1;0;59;1#2;30;
0230;145181606;1;0;57;1#2;30;
0230;145181607;1;0;52;1#2;30;
0230;145181608;1;0;20;1#2;30;
0230;145181609;1;0;88;1#2;50;
0230;145181610;1;0;62;1#2;50;
0230;145181611;1;0;125;1#2;50;
0230;145181613;1;0;46;1#2;40;
0230;145181614;1;0;7;1#2;40;
0230;145181615;1;0;203;1#2;40;
0230;145181616;1;0;309;1#2;50;
0230;145181617;1;0;102;1#2;50;
0230;145181618;1;0;174;1#2;50;
0230;145181619;1;0;116;1#2;50;
0230;145181620;1;0;45;1#2;50;
0230;145181621;1;0;60;1#2;50;
0230;145181622;1;0;20;1#2;50;
0230;186066405;1;0;128;1#2;50;
0230;186066406;1;0;50;1#2;50;
0230;145181624;1;0;93;1#2;50;
0230;145181625;1;0;151;1#2;50;
0230;145181626;1;0;120;1#2;50;
0230;145181627;1;0;13;1#2;50;
0230;145181628;1;0;119;1#2;50;
0230;145181629;1;0;229;1#2;50;
0230;145181630;1;0;101;1#2;30;
0230;145181631;1;0;11;1#2;30;
0230;145181632;1;0;77;1#2;30;
0230;145181633;1;0;151;1#2;50;
0230;145181634;1;0;92;1#2;50;
0230;145181635;1;0;35;1#2;50;
0230;145181636;1;0;26;1#2;50;
0230;145181637;1;0;70;1#2;50;
0230;145181638;1;0;55;1#2;50;
0230;145181639;1;0;42;1#2;30;
0230;145181640;1;0;271;1#2;50;
0230;145181641;1;0;89;1#2;50;
0230;145181642;1;0;24;1#2;50;
0230;145181643;1;0;21;1#2;50;
0230;145181644;1;0;43;1#2;50;
0230;145181645;1;0;23;1#2;50;
0230;145181646;1;0;449;1#2;30;
0230;145181647;1;0;43;1#2;30;
0230;145181648;1;0;36;1#2;30;
0230;145181649;1;0;244;1#2;50;
0230;145181650;1;0;110;1#2;30;
0230;145181651;1;0;75;1#2;50;
0230;264895159;1;0;116;1#2;30;
0230;264895160;1;0;44;1#2;30;
0230;145181653;1;0;228;1#2;50;
0230;145181654;1;0;24;1#2;30;
0230;145181655;1;0;38;1#2;30;
0230;145181656;1;0;114;1#2;50;
0230;145181657;1;0;95;1#2;30;
0230;145181658;1;0;52;1#2;30;
0230;145181659;1;0;92;1#2;30;
0230;145181660;1;0;203;1#2;30;
0230;145181661;1;0;283;1#2;30;
0230;145181662;1;0;56;1#2;50;
0230;145181663;1;0;257;1#2;50;
0230;145181664;1;0;92;1#2;50;
0230;145181665;1;0;39;1#2;50;
0230;145181666;1;0;59;1#2;30;
0230;145181667;1;0;98;1#2;50;
0230;145181668;1;0;45;1#2;50;
0230;145181669;1;0;41;1#2;50;
0230;145181670;1;0;66;1#2;50;
0230;145181671;1;0;78;1#2;30;
0230;145181672;1;0;125;1#2;50;
0230;145181673;1;0;36;1#2;50;
0230;145181674;1;0;80;1#2;50;
0230;145181675;1;0;25;1#2;30;
0230;145181676;1;0;140;1#2;50;
0230;264895161;1;0;5;1#2;50;
0230;264895162;1;0;11;1#2;50;
0230;264895163;1;0;232;1#2;50;
0230;145181678;1;0;61;1#2;50;
0230;145181679;1;0;36;1#2;50;
0230;145181680;1;0;64;1#2;50;
0230;145181681;1;0;35;1#2;50;
0230;145181682;1;0;62;1#2;30;
0230;145181683;1;0;115;1#2;30;
0230;145181684;1;0;163;1#2;50;
