*0230*2011 VEGNETT*20110511*HOYD*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;Høyde;
0230;145238701;1;0;363;1;4.5;
0230;145238702;1;0;442;1;4.5;
0230;145238767;1;0;415;1;4.5;
0230;145244687;1;0;409;1#2;4.2;
0230;145245038;1;0;93;1;3.4;
0230;145245063;1;0;42;1;2.2;
0230;145250341;1;0;156;1;4.4;
0230;231638768;1;0;94;1#3;4.5;
0230;231638768;1;0;94;5K;3.9;
0230;145253714;1;0;28;1#3;4.5;
0230;145253889;1;0;50;1#2;4.4;
0230;145257678;1;0;50;1#2;4.4;
