*0429*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0429;145325172;1;0;203;1#2;50;
0429;145325173;1;0;62;1#2;50;
0429;145325174;1;0;48;1#2;50;
0429;145325175;1;0;72;1#2;50;
0429;145325176;1;0;65;1#2;50;
0429;145325177;1;0;83;1#2;50;
0429;145325178;1;0;72;1#2;50;
0429;145325179;1;0;155;1#2;50;
0429;145325180;1;0;20;1#2;50;
0429;145325181;1;0;176;1#2;50;
0429;145325182;1;0;31;1#2;50;
0429;145325183;1;0;138;1#2;50;
0429;145325184;1;0;213;1#2;50;
0429;145325185;1;0;31;1#2;50;
0429;145325186;1;0;11;1#2;50;
0429;145325187;1;0;49;1#2;50;
0429;145325188;1;0;80;1#2;50;
0429;145325189;1;0;80;1#2;50;
0429;145325190;1;0;26;1#2;50;
0429;145325191;1;0;121;1#2;30;
0429;145325192;1;0;251;1#2;30;
0429;231051826;1;0;258;1#2;50;
0429;231051827;1;0;13;1#2;50;
0429;145325195;1;0;182;1#2;50;
0429;145325196;1;0;134;1#2;50;
0429;145325197;1;0;111;1#2;50;
0429;159596594;1;0;11;1#2;30;
0429;159596595;1;0;109;1#2;30;
0429;145325199;1;0;59;1#2;30;
0429;145325200;1;0;65;1#2;30;
0429;145325201;1;0;184;1#2;30;
0429;145325202;1;0;82;1#2;50;
0429;145325203;1;0;77;1#2;50;
0429;145325204;1;0;258;1#2;50;
0429;145325205;1;0;133;1#2;50;
0429;145325206;1;0;86;1#2;50;
0429;145325207;1;0;101;1#2;50;
0429;145325208;1;0;90;1#2;50;
0429;145325209;1;0;31;1#2;50;
0429;145325210;1;0;79;1#2;50;
0429;145325211;1;0;17;1#2;50;
0429;145325212;1;0;26;1#2;50;
0429;145325213;1;0;115;1#2;50;
0429;145325214;1;0;46;1#2;50;
0429;145325215;1;0;28;1#2;50;
0429;145325216;1;0;125;1#2;50;
0429;145325217;1;0;39;1#2;50;
0429;145325218;1;0;48;1#2;50;
0429;145325219;1;0;88;1#2;50;
0429;145325220;1;0;249;1#2;50;
0429;145325221;1;0;35;1#2;50;
0429;145325222;1;0;161;1#2;50;
0429;233209071;1;0;8;1#2;50;
0429;233209072;1;0;87;1#2;50;
0429;145325224;1;0;91;1#2;50;
0429;145325225;1;0;82;1#2;50;
0429;145325226;1;0;46;1#2;50;
0429;145325227;1;0;191;1#2;50;
0429;145325228;1;0;42;1#2;50;
0429;145325229;1;0;4;1#2;50;
0429;145325230;1;0;76;1#2;50;
0429;145325231;1;0;52;1#2;50;
0429;233209073;1;0;37;1#2;50;
0429;233209074;1;0;200;1#2;50;
0429;145325233;1;0;80;1#2;50;
0429;145325234;1;0;42;1#2;50;
0429;145325235;1;0;90;1#2;50;
0429;233209075;1;0;46;1#2;50;
0429;145325237;1;0;167;1#2;50;
0429;145325238;1;0;202;1#2;50;
0429;145325240;1;0;3;1#2;50;
0429;145325241;1;0;271;1#2;50;
0429;145325242;1;0;81;1#2;50;
0429;145325243;1;0;201;1#2;50;
0429;145325244;1;0;46;1#2;50;
0429;145325245;1;0;76;1#2;50;
0429;145325246;1;0;107;1#2;50;
0429;145325247;1;0;17;1#2;50;
0429;145325248;1;0;39;1#2;50;
0429;145325249;1;0;116;1#2;50;
0429;145325250;1;0;62;1#2;50;
0429;145325251;1;0;28;1#2;50;
0429;145325252;1;0;58;1#2;50;
0429;145325253;1;0;771;1#2;50;
0429;145325254;1;0;54;1#2;50;
0429;145325255;1;0;173;1#2;50;
0429;145325256;1;0;43;1#2;30;
0429;145325257;1;0;38;1#2;30;
0429;145325258;1;0;35;1#2;30;
0429;145325259;1;0;59;1#2;30;
0429;145325260;1;0;196;1#2;30;
0429;145325260;2;21;196;1#2;30;
0429;145325265;1;0;116;1#2;50;
0429;145325266;1;0;54;1#2;50;
0429;145325267;1;0;131;1#2;50;
0429;145325268;1;0;243;1#2;50;
0429;145325269;1;0;244;1#2;50;
