*0417*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0417;145318587;1;0;739;1#2;50;
0417;145318588;1;0;28;1#2;50;
0417;145318589;1;0;314;1#2;50;
0417;145318590;1;0;420;1#2;50;
0417;145318591;1;0;434;1#2;50;
0417;145318592;1;0;169;1#2;50;
0417;145318593;1;0;278;1#2;50;
0417;145318594;1;0;274;1#2;50;
0417;145318595;1;0;102;1#2;50;
0417;145318596;1;0;11;1#2;50;
0417;145318598;1;0;75;1#2;50;
0417;145318599;1;0;185;1#2;50;
0417;145318600;1;0;245;1#2;50;
0417;145318601;1;0;17;1#2;50;
0417;145318602;1;0;44;1#2;50;
0417;145318603;1;0;34;1#2;50;
0417;145318604;1;0;30;1#2;50;
0417;145318605;1;0;22;1#2;50;
0417;145318606;1;0;180;1#2;50;
0417;145318607;1;0;44;1#2;50;
0417;145318608;1;0;178;1#2;50;
0417;145318609;1;0;164;1#2;50;
0417;145318610;1;0;80;1#2;50;
0417;145318611;1;0;103;1#2;50;
0417;145318612;1;0;323;1#2;50;
0417;145318613;1;0;12;1#2;50;
0417;145318614;1;0;268;1#2;50;
0417;145318615;1;0;369;1#2;50;
0417;145318616;1;0;285;1#2;50;
0417;145318617;1;0;109;1#2;50;
0417;145318618;1;0;56;1#2;50;
0417;145318619;1;0;88;1#2;50;
0417;145318620;1;0;224;1#2;50;
0417;145318621;1;0;188;1#2;50;
0417;145318622;1;0;167;1#2;50;
0417;145318623;1;0;159;1#2;50;
0417;145318624;1;0;51;1#2;50;
0417;145318625;1;0;97;1#2;50;
0417;145318626;1;0;47;1#2;50;
0417;145318627;1;0;4;1#2;50;
0417;145318628;1;0;71;1#2;50;
0417;145318629;1;0;12;1#2;50;
0417;145318630;1;0;34;1#2;50;
0417;145318631;1;0;47;1#2;50;
0417;145318632;1;0;384;1#2;50;
0417;145318633;1;0;134;1#2;50;
0417;145318634;1;0;348;1#2;50;
0417;145318635;1;0;75;1#2;50;
0417;145318636;1;0;225;1#2;50;
0417;145318637;1;0;27;1#2;50;
0417;145318638;1;0;197;1#2;50;
0417;145318639;1;0;32;1#2;50;
0417;145318640;1;0;379;1#2;50;
0417;145318641;1;0;134;1#2;50;
0417;145318642;1;0;463;1#2;50;
0417;145318643;1;0;86;1#2;50;
0417;145318644;1;0;73;1#2;50;
0417;145318645;1;0;65;1#2;50;
0417;268767715;1;0;185;1#2;50;
0417;268767716;1;0;145;1#2;50;
0417;145318656;1;0;180;1#2;50;
0417;145318657;1;0;160;1#2;50;
0417;145318658;1;0;742;1#2;50;
0417;145318659;1;0;582;1#2;50;
0417;145318660;1;0;158;1#2;50;
0417;145318661;1;0;365;1#2;50;
0417;145318662;1;0;312;1#2;50;
0417;145318663;1;0;29;1#2;50;
0417;145318664;1;0;1315;1#2;50;
