*0436*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0436;145367407;3;29;29;1#2;;
0436;145367510;3;0;0;1#2;;
0436;145367510;3;211;211;1#2;;
0436;145367513;3;27;27;1#2;;
0436;145367516;3;454;454;1#2;;
0436;145367555;3;0;0;1#2;;
0436;145367559;3;1545;1545;1#2;;
0436;145367602;3;0;0;1#2;;
0436;145367960;3;375;375;1#2;;
0436;145367969;3;0;0;1#2;;
0436;145368370;3;0;0;1#2;;
0436;145368426;3;0;0;1#2;;
0436;145388983;3;0;0;1#2;;
0436;145388985;3;252;252;1#2;;
0436;145388991;3;0;0;1#2;;
0436;145389002;3;0;0;1#2;;
0436;145389019;3;0;0;1#2;;
0436;145389038;3;0;0;1#2;;
0436;145389076;3;0;0;1#2;;
0436;145389109;3;11;11;1#2;;
0436;145389127;3;0;0;1#2;;
0436;145389146;3;286;286;1#2;;
0436;145389150;3;0;0;1#2;;
0436;145389164;3;752;752;1#2;;
