FEIL: 6732541.500   -31477.300       Restriksjon på del av lenke
FEIL: 6730951.700   -29603.800       Felt 1, mangler restriksjon
FEIL: 6727962.400   -31704.300       Felt 2, mangler restriksjon
FEIL: 6727963.500   -31698.410       Felt 2, mangler restriksjon
FEIL: 6748317.780   -32245.280       Felt 1, mangler restriksjon
FEIL: 6735888.100   -31829.090       Felt 2#4S, har restriksjon
FEIL: 6738007.200   -32647.800       Felt 2#4S, har restriksjon
FEIL: 6738160.800   -32754.000       Felt 2#4S, har restriksjon
FEIL: 6735419.480   -32029.550       Felt 2#4S, har restriksjon
FEIL: 6737999.500   -32629.920       Felt 2#4S, har restriksjon
FEIL: 6730095.100   -30148.500       Felt 2#4S, har restriksjon
FEIL: 6735415.560   -32033.650       Felt 2#4S, har restriksjon
FEIL: 6731956.500   -37359.700       Felt 2#4S, har restriksjon
FEIL: 6732113.700   -31181.000       Felt 1#2, har restriksjon
FEIL: 6736661.900   -31748.800       Felt 1#2#3#5S, har restriksjon
FEIL: 6729989.000   -30157.700       Felt 2#4S, har restriksjon
FEIL: 6733574.000   -31596.090       Felt , restriksjon feil retning
FEIL: 6730412.300   -30099.300       Felt 2#4S, har restriksjon
FEIL: 6736099.800   -31819.300       Felt 2#4S, har restriksjon
FEIL: 6736691.800   -31752.200       Felt 1#2#3#5S, har restriksjon
FEIL: 6730068.400   -30152.590       Felt 2#4S, har restriksjon
FEIL: 6736181.400   -31802.590       Felt 2#4S, har restriksjon
