*0540*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0540;145418823;1;0;57;1#2;30;
0540;145418824;1;0;56;1#2;30;
0540;145418825;1;0;341;1#2;30;
0540;145430551;1;0;18;1#2;30;
0540;145430552;1;0;19;1#2;30;
0540;145430553;1;0;124;1#2;30;
0540;145430554;1;0;32;1#2;30;
0540;145430555;1;0;43;1#2;30;
0540;145430556;1;0;120;1#2;30;
0540;145430557;1;0;129;1#2;30;
0540;145430558;1;0;136;1#2;30;
0540;145430559;1;0;86;1#2;30;
0540;145430560;1;0;19;1#2;30;
0540;145430561;1;0;42;1#2;30;
0540;145430562;1;0;28;1#2;30;
0540;145430563;1;0;24;1#2;30;
0540;145430564;1;0;85;1#2;30;
0540;145430565;1;0;88;1#2;30;
0540;145430566;1;0;386;1#2;30;
0540;145430567;1;0;226;1#2;30;
0540;145430568;1;0;50;1#2;30;
0540;145430569;1;0;55;1#2;50;
0540;145430570;1;0;56;1#2;30;
0540;145430571;1;0;234;1#2;30;
0540;145430572;1;0;95;1#2;30;
0540;145430573;1;0;63;1#2;30;
0540;145430574;1;0;120;1#2;30;
0540;145430575;1;0;15;1#2;30;
0540;145430576;1;0;28;1#2;30;
0540;145430577;1;0;225;1#2;30;
0540;145430578;1;0;31;1#2;30;
0540;145430579;1;0;65;1#2;30;
0540;145430580;1;0;40;1#2;30;
0540;145430581;1;0;63;1#2;30;
0540;145430582;1;0;65;1#2;30;
0540;145430583;1;0;99;1#2;30;
0540;145430584;1;0;65;1#2;30;
0540;145430585;1;0;23;1#2;50;
0540;145430586;1;0;55;1#2;50;
0540;145430587;1;0;31;1#2;50;
0540;145430588;1;0;343;1#2;30;
0540;145430589;1;0;24;1#2;30;
0540;145430590;1;0;4;1#2;30;
0540;145430591;1;0;45;1#2;50;
0540;145430592;1;0;59;1#2;50;
0540;145430593;1;0;184;1#2;50;
0540;145430594;1;0;191;1#2;50;
0540;145430595;1;0;17;1#2;50;
0540;145430596;1;0;207;1#2;50;
0540;145430597;1;0;14;1#2;50;
0540;145430598;1;0;57;1#2;30;
0540;145430599;1;0;27;1#2;30;
0540;145430600;1;0;82;1#2;30;
0540;145430601;1;0;46;1#2;30;
0540;145430602;1;0;99;1#2;30;
0540;145430603;1;0;79;1#2;30;
0540;145430604;1;0;47;1#2;30;
0540;145430605;1;0;105;1#2;30;
0540;145430606;1;0;63;1#2;30;
0540;145430607;1;0;80;1#2;30;
0540;145430608;1;0;50;1#2;30;
0540;145430609;1;0;556;1#2;50;
0540;145430610;1;0;62;1#2;30;
0540;145430611;1;0;138;1#2;30;
0540;145430612;1;0;103;1#2;30;
0540;145430613;1;0;33;1#2;30;
0540;145430614;1;0;23;1#2;30;
0540;145430615;1;0;184;1#2;30;
0540;145430616;1;0;395;1#2;50;
0540;145430617;1;0;46;1#2;30;
0540;145430618;1;0;15;1#2;30;
0540;145430619;1;0;29;1#2;30;
0540;145430620;1;0;35;1#2;30;
0540;145430621;1;0;62;1#2;30;
0540;145430622;1;0;196;1#2;30;
0540;145430623;1;0;56;1#2;30;
0540;145430624;1;0;82;1#2;30;
0540;145430625;1;0;8;1#2;30;
0540;145430626;1;0;54;1#2;30;
0540;145430627;1;0;54;1#2;30;
0540;145430628;1;0;63;1#2;30;
0540;145430629;1;0;37;1#2;30;
0540;145430630;1;0;137;1#2;30;
0540;145430631;1;0;70;1#2;30;
0540;145430632;1;0;60;1#2;30;
0540;145430633;1;0;82;1#2;30;
0540;145430634;1;0;101;1#2;30;
0540;145430635;1;0;35;1#2;30;
0540;145430636;1;0;65;1#2;30;
0540;145430637;1;0;61;1#2;30;
0540;145430638;1;0;45;1#2;30;
0540;145430639;1;0;18;1#2;30;
0540;145430640;1;0;6;1#2;30;
0540;145430641;1;0;36;1#2;30;
0540;145430642;1;0;52;1#2;30;
0540;145430643;1;0;104;1#2;30;
0540;145430644;1;0;10;1#2;30;
0540;145430645;1;0;70;1#2;30;
0540;145430646;1;0;53;1#2;30;
0540;145430647;1;0;224;1#2;30;
0540;145430648;1;0;13;1#2;30;
0540;145430649;1;0;25;1#2;30;
0540;145430650;1;0;117;1#2;30;
0540;145430651;1;0;21;1#2;30;
0540;145430652;1;0;19;1#2;30;
0540;145430653;1;0;72;1#2;30;
0540;145430654;1;0;86;1#2;80;
0540;145430656;1;0;94;1#2;50;
0540;145430657;1;0;72;1#2;50;
0540;145430658;1;0;12;1#2;50;
0540;145430659;1;0;388;1#2;50;
0540;145430660;1;0;453;1#2;50;
0540;145430661;1;0;632;1#2;50;
0540;145430662;1;0;51;1#2;50;
0540;145430663;1;0;112;1#2;50;
0540;145430664;1;0;139;1#2;50;
0540;145430665;1;0;159;1#2;50;
0540;145430666;1;0;55;1#2;50;
0540;145430667;1;0;203;1#2;50;
0540;145430668;1;0;68;1#2;80;
0540;145430669;1;0;50;1#2;80;
0540;145430670;1;0;189;1#2;80;
0540;145430671;1;0;381;1#2;80;
0540;145430672;1;0;244;1#2;80;
0540;145430673;1;0;14;1#2;80;
0540;145430674;1;0;70;1#2;80;
0540;145430675;1;0;310;1#2;80;
0540;145430676;1;0;33;1#2;80;
0540;145430677;1;0;46;1#2;80;
0540;145430678;1;0;156;1#2;80;
0540;145430679;1;0;70;1#2;80;
0540;145430680;1;0;9;1#2;80;
0540;145430681;1;0;170;1#2;80;
0540;145430682;1;0;258;1#2;80;
0540;145430683;1;0;38;1#2;80;
0540;145430684;1;0;101;1#2;80;
0540;145430685;1;0;151;1#2;80;
0540;145430686;1;0;2;1#2;80;
0540;145430687;1;0;141;1#2;80;
0540;145430688;1;0;217;1#2;80;
0540;145430689;1;0;36;1#2;80;
