*0104*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0104;145100470;3;215;215;1#2;;
0104;234360046;3;0;0;1#2;;
0104;145100513;3;171;171;1#2;;
0104;145100517;3;71;71;1#2;;
0104;145100584;3;89;89;1#2;;
0104;145100639;3;0;0;1#2;;
0104;212637491;3;0;0;1#2;;
0104;234360050;3;0;0;1#2;;
0104;145100697;3;0;0;1#2;;
0104;145100723;3;0;0;1#2;;
0104;145100772;3;0;0;1#2;;
0104;145100782;3;161;161;1#2;;
0104;145100817;3;0;0;1#2;;
0104;145100859;3;264;264;1#2;;
0104;145100950;3;0;0;1#2;;
0104;234360055;3;0;0;1#2;;
0104;145100962;3;104;104;1#2;;
0104;145100965;3;4;4;1#2;;
0104;145100967;3;54;54;1#2;;
0104;234360062;3;0;0;1#2;;
0104;145101085;3;69;69;1#2;;
0104;234360070;3;0;0;1#2;;
0104;234360072;3;0;0;1;;
0104;234360074;3;0;0;1#2;;
0104;145101186;3;0;0;1#2;;
0104;234360078;3;0;0;1#2;;
0104;212637492;3;10;10;1#2;;
0104;234360080;3;0;0;1#2;;
0104;145101279;3;84;84;1#2;;
0104;145101280;3;25;25;1#2;;
0104;145101361;3;6;6;1#2;;
0104;145101366;3;16;16;1#2;;
0104;234360086;3;0;0;1#2;;
0104;234360091;3;0;0;1#2;;
0104;145101565;3;0;0;1#2;;
0104;145101571;3;30;30;1#2;;
0104;145101598;3;288;288;1#2;;
0104;145101600;3;0;0;1#2;;
0104;145101654;3;0;0;1#2;;
0104;145101662;3;48;48;1#2;;
0104;145101720;3;0;0;1#2;;
0104;145101744;3;0;0;1#2;;
0104;145101746;3;76;76;1#2;;
0104;145101755;3;0;0;1#2;;
0104;145101764;3;0;0;1#2;;
0104;145101853;3;36;36;1#2;;
0104;234360098;3;0;0;1#2;;
0104;234360101;3;0;0;1#2;;
0104;234360103;3;0;0;1#2;;
0104;234360105;3;0;0;1#2;;
0104;234360107;3;0;0;1#2;;
0104;234360109;3;0;0;1#2;;
0104;234360111;3;0;0;1#2;;
0104;145118055;3;130;130;1#2;;
0104;145118082;3;0;0;1#2;;
0104;145118129;3;0;0;1#2;;
0104;234360113;3;0;0;1#2;;
0104;234360115;3;0;0;1#2;;
0104;234360117;3;0;0;1#2;;
0104;234360119;3;0;0;1#2;;
0104;234360121;3;0;0;1#2;;
0104;234360124;3;0;0;1#2;;
0104;145118374;3;0;0;1#2;;
0104;145118428;3;56;56;1#2;;
0104;145118429;3;95;95;1#2;;
0104;234360127;3;0;0;1#2;;
0104;145118527;3;64;64;1#2;;
0104;145141027;3;15;15;1#2;;
0104;145141037;3;190;190;1#2;;
0104;197515340;3;223;223;1#2;;
0104;197515344;3;101;101;1#2;;
0104;234360160;3;68;68;1#2;;
0104;234360162;3;22;22;1#2;;
0104;234360168;3;45;45;1#2;;
0104;234360172;3;0;0;1#2;;
0104;234360177;3;44;44;1#2;;
0104;234360184;3;57;57;1#2;;
