*0420*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0420;145313737;1;0;471;1#2;30;
0420;145313738;1;0;26;1#2;30;
0420;145320498;1;0;79;1#2;30;
0420;145320499;1;0;317;1#2;50;
0420;145320500;1;0;2133;1#2;50;
0420;145320501;1;0;88;1#2;50;
0420;145320502;1;0;364;1#2;50;
0420;145320503;1;0;168;1#2;50;
0420;145320504;1;0;82;1#2;50;
0420;145320505;1;0;136;1#2;50;
0420;145320506;1;0;131;1#2;50;
0420;145320507;1;0;80;1#2;50;
0420;145320508;1;0;156;1#2;50;
0420;145320509;1;0;34;1#2;50;
0420;145320510;1;0;90;1#2;50;
0420;145320511;1;0;32;1#2;50;
0420;145320512;1;0;591;1#2;50;
0420;145320513;1;0;229;1#2;50;
0420;145320514;1;0;61;1#2;60;
0420;145320515;1;0;134;1#2;60;
0420;145320516;1;0;128;1#2;60;
0420;145320517;1;0;242;1#2;60;
0420;145320518;1;0;472;1#2;60;
0420;145320519;1;0;18;1#2;60;
0420;145320520;1;0;89;1#2;60;
0420;145320521;1;0;47;1#2;60;
0420;145320522;1;0;195;1#2;60;
0420;145320523;1;0;233;1#2;60;
0420;145320524;1;0;59;1#2;60;
0420;145320525;1;0;171;1#2;60;
0420;145320526;1;0;276;1#2;60;
0420;145320527;1;0;31;1#2;60;
0420;145320528;1;0;21;1#2;60;
0420;145320529;1;0;97;1#2;60;
0420;145320530;1;0;220;1#2;60;
0420;145320531;1;0;34;1#2;50;
0420;145320532;1;0;159;1#2;60;
0420;145320533;1;0;203;1#2;60;
0420;145320534;1;0;68;1#2;60;
0420;145320535;1;0;80;1#2;60;
0420;145320536;1;0;140;1#2;60;
0420;145320537;1;0;21;1#2;60;
0420;145320538;1;0;479;1#2;60;
0420;145320539;1;0;209;1#2;60;
0420;145320540;1;0;433;1#2;60;
0420;145320541;1;0;245;1#2;60;
0420;145320542;1;0;83;1#2;60;
0420;145320543;1;0;305;1#2;60;
0420;145320544;1;0;470;1#2;80;
0420;145320545;1;0;245;1#2;80;
0420;145320546;1;0;88;1#2;80;
0420;145320547;1;0;1019;1#2;80;
0420;145320548;1;0;82;1#2;80;
0420;145320549;1;0;761;1#2;80;
0420;145320550;1;0;131;1#2;80;
0420;145320551;1;0;236;1#2;80;
0420;145320552;1;0;446;1#2;80;
0420;145320553;1;0;359;1#2;80;
0420;145320554;1;0;30;1#2;80;
0420;145320555;1;0;7;1#2;80;
0420;145320556;1;0;105;1#2;80;
0420;145320557;1;0;71;1#2;80;
0420;145320558;1;0;178;1#2;50;
0420;145320559;1;0;126;1#2;50;
0420;145320560;1;0;509;1#2;80;
0420;145320561;1;0;11;1#2;80;
0420;145320562;1;0;187;1#2;80;
0420;145320563;1;0;373;1#2;80;
0420;145320564;1;0;206;1#2;80;
0420;145320565;1;0;84;1#2;80;
0420;145320566;1;0;50;1#2;50;
0420;145320567;1;0;97;1#2;50;
0420;145320568;1;0;75;1#2;80;
0420;145320569;1;0;73;1#2;50;
0420;145320570;1;0;9;1#2;50;
0420;145320571;1;0;606;1#2;80;
0420;145320572;1;0;90;1#2;80;
0420;145320573;1;0;1517;1#2;80;
0420;145320574;1;0;2416;1#2;80;
0420;145320575;1;0;323;1#2;80;
0420;145320576;1;0;943;1#2;80;
0420;145320577;1;0;36;1#2;80;
0420;145320578;1;0;6;1#2;80;
0420;145320579;1;0;861;1#2;80;
0420;145320580;1;0;36;1#2;50;
0420;145320581;1;0;12;1#2;50;
0420;145320582;1;0;59;1#2;50;
0420;145320583;1;0;54;1#2;50;
0420;145320584;1;0;41;1#2;50;
0420;145320585;1;0;28;1#2;50;
0420;145320586;1;0;27;1#2;50;
0420;145320587;1;0;15;1#2;50;
0420;145320588;1;0;37;1#2;50;
0420;145320589;1;0;36;1#2;50;
0420;145320590;1;0;33;1#2;50;
0420;145320591;1;0;6;1#2;50;
0420;145320592;1;0;94;1#2;50;
0420;145320593;1;0;118;1#2;50;
0420;145320594;1;0;37;1#2;30;
0420;145320595;1;0;9;1#2;30;
0420;145320596;1;0;23;1#2;30;
0420;145320597;1;0;5;1#2;30;
0420;145320598;1;0;47;1#2;30;
0420;145320599;1;0;15;1#2;30;
0420;145320600;1;0;33;1#2;30;
0420;145320601;1;0;19;1#2;50;
0420;145320602;1;0;54;1#2;50;
0420;145320603;1;0;20;1#2;30;
0420;145320604;1;0;36;1#2;50;
0420;145320605;1;0;80;1#2;50;
0420;145320606;1;0;32;1#2;50;
0420;145320607;1;0;9;1#2;50;
0420;145320608;1;0;24;1#2;50;
0420;145320609;1;0;31;1#2;50;
0420;145320610;1;0;22;1#2;50;
0420;145320611;1;0;52;1#2;50;
0420;145320612;1;0;33;1#2;50;
0420;145320613;1;0;33;1#2;50;
0420;145320614;1;0;20;1#2;50;
0420;145320615;1;0;36;1#2;50;
0420;145320616;1;0;7;1#2;50;
0420;145320617;1;0;39;1#2;50;
0420;145320618;1;0;35;1#2;50;
0420;145320619;1;0;32;1#2;30;
0420;145320620;1;0;5;1#2;30;
0420;145320621;1;0;13;1#2;30;
0420;145320622;1;0;45;1#2;30;
0420;145320623;1;0;36;1#2;30;
0420;145320624;1;0;6;1#2;30;
0420;145320625;1;0;21;1#2;30;
0420;145320626;1;0;9;1#2;30;
0420;145320627;1;0;9;1#2;30;
0420;145320628;1;0;25;1#2;30;
0420;145320629;1;0;19;1#2;50;
0420;145320630;1;0;14;1#2;50;
0420;145320631;1;0;73;1#2;30;
0420;145320632;1;0;32;1#2;30;
0420;145320633;1;0;30;1#2;50;
0420;145320634;1;0;23;1#2;50;
0420;145320635;1;0;67;1#2;50;
0420;145320636;1;0;15;1#2;50;
0420;145320637;1;0;2;1#2;50;
0420;145320638;1;0;30;1#2;50;
0420;145320639;1;0;43;1#2;50;
0420;145320640;1;0;5;1#2;50;
0420;145320641;1;0;26;1#2;50;
0420;145320642;1;0;13;1#2;50;
0420;145320643;1;0;87;1#2;50;
0420;145320644;1;0;48;1#2;50;
0420;145320645;1;0;29;1#2;50;
0420;145320646;1;0;91;1#2;30;
0420;145320647;1;0;6;1#2;30;
0420;145320648;1;0;20;1#2;30;
0420;145320649;1;0;11;1#2;30;
0420;145320650;1;0;25;1#2;50;
0420;145320651;1;0;5;1#2;50;
0420;158061225;1;0;12;1#2;30;
0420;158061226;1;0;57;1#2;30;
0420;145320653;1;0;46;1#2;30;
0420;145320654;1;0;100;1#2;30;
0420;145320655;1;0;94;1#2;30;
0420;145320656;1;0;112;1#2;30;
0420;145320657;1;0;55;1#2;30;
0420;145320658;1;0;55;1#2;30;
0420;276728720;1;0;8;1#2;50;
0420;276728721;1;0;26;1#2;50;
0420;145320660;1;0;5;1#2;30;
0420;145320661;1;0;13;1#2;30;
0420;145320662;1;0;7;1#2;30;
0420;145320663;1;0;38;1#2;30;
0420;145320664;1;0;6;1#2;30;
0420;145320665;1;0;19;1#2;30;
0420;145320666;1;0;44;1#2;30;
0420;145320667;1;0;28;1#2;30;
0420;145320668;1;0;34;1#2;30;
0420;145320669;1;0;56;1#2;30;
0420;145320670;1;0;5;1#2;50;
0420;145320671;1;0;63;1#2;50;
0420;145320672;1;0;5;1#2;30;
0420;145320673;1;0;30;1#2;30;
0420;145320674;1;0;29;1#2;30;
0420;145320675;1;0;3;1#2;30;
0420;145320676;1;0;20;1#2;30;
0420;145320677;1;0;3;1#2;30;
0420;145320678;1;0;28;1#2;30;
0420;145320679;1;0;9;1#2;30;
0420;145320680;1;0;66;1#2;30;
0420;145320681;1;0;57;1#2;30;
0420;145320682;1;0;109;1#2;30;
0420;145320683;1;0;49;1#2;30;
0420;145320684;1;0;11;1#2;30;
0420;145320685;1;0;36;1#2;30;
0420;145320686;1;0;43;1#2;30;
0420;145320687;1;0;33;1#2;50;
0420;145320688;1;0;3;1#2;30;
0420;145320689;1;0;94;1#2;30;
0420;145320690;1;0;42;1#2;50;
0420;145320691;1;0;14;1#2;50;
0420;145320692;1;0;30;1#2;30;
0420;276728722;1;0;52;1#2;30;
0420;276728723;1;0;14;1#2;30;
0420;145320694;1;0;84;1#2;30;
0420;145320695;1;0;36;1#2;30;
0420;145320696;1;0;77;1#2;30;
0420;145320697;1;0;40;1#2;30;
0420;145320698;1;0;27;1#2;30;
0420;145320699;1;0;27;1#2;30;
0420;145320700;1;0;23;1#2;30;
0420;145320701;1;0;44;1#2;30;
0420;145320702;1;0;62;1#2;30;
0420;145320703;1;0;78;1#2;30;
0420;145320704;1;0;35;1#2;30;
0420;145320705;1;0;43;1#2;30;
0420;145320706;1;0;40;1#2;30;
0420;145320707;1;0;32;1#2;30;
0420;145320708;1;0;5;1#2;30;
0420;145320709;1;0;18;1#2;30;
0420;145320710;1;0;40;1#2;30;
0420;145320711;1;0;76;1#2;30;
0420;145320712;1;0;16;1#2;30;
0420;145320713;1;0;46;1#2;30;
0420;145320714;1;0;7;1#2;30;
0420;145320715;1;0;120;1#2;50;
0420;145320716;1;0;31;1#2;50;
0420;158061227;1;0;9;1#2;30;
0420;158061228;1;0;19;1#2;30;
0420;145320718;1;0;51;1#2;50;
0420;145320719;1;0;40;1#2;50;
0420;145320720;1;0;31;1#2;30;
0420;145320721;1;0;11;1#2;30;
0420;145320722;1;0;53;1#2;30;
0420;145320723;1;0;77;1#2;30;
0420;145320724;1;0;18;1#2;30;
0420;145320725;1;0;27;1#2;30;
0420;145320726;1;0;9;1#2;30;
0420;145320727;1;0;29;1#2;30;
0420;145320728;1;0;6;1#2;30;
0420;145320729;1;0;14;1#2;30;
0420;145320730;1;0;51;1#2;30;
0420;145320731;1;0;28;1#2;30;
0420;145320732;1;0;9;1#2;30;
0420;145320733;1;0;20;1#2;30;
0420;145320734;1;0;25;1#2;30;
0420;145320735;1;0;37;1#2;30;
0420;145320736;1;0;27;1#2;30;
0420;145320737;1;0;11;1#2;50;
0420;145320738;1;0;39;1#2;30;
0420;145320739;1;0;25;1#2;30;
0420;145320740;1;0;39;1#2;30;
0420;145320741;1;0;36;1#2;30;
0420;276728724;1;0;7;1#2;30;
0420;276728725;1;0;28;1#2;30;
0420;145320743;1;0;18;1#2;30;
0420;145320744;1;0;31;1#2;30;
0420;145320745;1;0;32;1#2;30;
0420;145320746;1;0;34;1#2;50;
0420;145320747;1;0;19;1#2;60;
0420;145320748;1;0;147;1#2;60;
0420;145320749;1;0;65;1#2;60;
0420;145320750;1;0;48;1#2;60;
0420;145320751;1;0;34;1#2;60;
0420;145320752;1;0;82;1#2;60;
0420;145320753;1;0;41;1#2;60;
0420;145320754;1;0;31;1#2;60;
0420;145320755;1;0;109;1#2;60;
0420;145320756;1;0;29;1#2;60;
0420;145320757;1;0;120;1#2;60;
0420;145320758;1;0;31;1#2;60;
0420;145320759;1;0;40;1#2;60;
