*0420*2011 VEGNETT*20110511*SVING*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;TransID
0420;145348018;4;145404157
0420;145350228;4;145404155
0420;145404155;3;145350229
0420;145404157;4;145350222
0420;145404165;3;145390867
0420;145404173;4;145411630
0420;145390875;4;145404165
0420;145412930;3;145404170
