FEIL: 6563410.600   200330.100       Felt 2, mangler restriksjon
FEIL: 6563410.600   200330.100       Felt 1, mangler restriksjon
FEIL: 6559292.160   195719.470       Felt 2, mangler restriksjon
FEIL: 6559275.280   195715.830       Felt 1, mangler restriksjon
FEIL: 6562875.420   195761.550       Felt 1, mangler restriksjon
FEIL: 6562864.800   195765.050       Felt 2, mangler restriksjon
FEIL: 6560604.420   194694.020       Felt 2, mangler restriksjon
FEIL: 6560604.420   194694.020       Felt 1, mangler restriksjon
FEIL: 6565816.550   196427.000       Felt 2, mangler restriksjon
FEIL: 6565801.380   196431.760       Felt 1, mangler restriksjon
FEIL: 6565808.010   196440.960       Felt 1, mangler restriksjon
FEIL: 6565817.630   196437.510       Felt 2, mangler restriksjon
FEIL: 6565347.580   197382.810       Felt 1#2, har restriksjon
