*0236*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0236;275961414;3;0;0;1#2;;
0236;145187066;3;31;31;1#2;;
0236;145187067;3;40;40;1#2;;
0236;145187140;3;0;0;1#2;;
0236;145187159;3;0;0;1#2;;
0236;145187204;3;0;0;1#2;;
0236;145187277;3;318;318;1#2;;
0236;145187640;3;14;14;1#2;;
0236;145187860;3;0;0;1#2;;
0236;145219997;3;0;0;1#2;;
0236;145231132;3;0;0;1#2;;
0236;145231142;3;0;0;1#2;;
0236;145231146;3;0;0;1#2;;
0236;145231151;3;0;0;1#2;;
0236;272145512;3;0;0;1#2;;
0236;145231184;3;27;27;1#2;;
0236;145231188;3;0;0;1#2;;
0236;145231198;3;131;131;1#2;;
0236;145231208;3;0;0;1#2;;
0236;145231210;3;0;0;1#2;;
0236;145231213;3;0;0;1#2;;
0236;145231217;3;110;110;1#2;;
0236;145231225;3;0;0;1#2;;
0236;271833740;3;0;0;1#2;;
0236;145231244;3;0;0;1#2;;
0236;145231250;3;0;0;1#2;;
0236;271833761;3;116;116;1#2;;
0236;145231269;3;61;61;1#2;;
0236;275585039;3;0;0;1#2;;
0236;145231286;3;24;24;1#2;;
0236;145231293;3;0;0;1#2;;
0236;145231295;3;122;122;1#2;;
0236;145231297;3;106;106;1#2;;
0236;145231299;3;115;115;1#2;;
0236;145231308;3;0;0;1#2;;
0236;145231313;3;0;0;1#2;;
0236;145231322;3;76;76;1#2;;
0236;145231324;3;96;96;1#2;;
0236;145231327;3;0;0;1#2;;
0236;145231334;3;56;56;1#2;;
0236;145231337;3;136;136;1#2;;
0236;145231345;3;188;188;1#2;;
0236;145231379;3;0;0;1#2;;
0236;145231392;3;146;146;1#2;;
0236;145231405;3;0;0;1#2;;
0236;145231415;3;0;0;1#2;;
0236;145231426;3;224;224;1#2;;
0236;145231450;3;61;61;1#2;;
0236;145231464;3;100;100;1#2;;
0236;145231543;3;25;25;1#2;;
0236;145231552;3;0;0;1#2;;
0236;145231580;3;0;0;1#2;;
0236;145231585;3;234;234;1#2;;
0236;145231592;3;0;0;1#2;;
0236;145231597;3;0;0;1#2;;
0236;276200189;3;0;0;1#2;;
