FEIL: 6646116.090   247939.940       Felt 2, mangler restriksjon
FEIL: 6646106.900   247939.000       Felt 1, mangler restriksjon
FEIL: 6646116.090   247939.940       Felt 1, mangler restriksjon
FEIL: 6646110.570   247946.850       Felt 2, mangler restriksjon
FEIL: 6646067.500   248231.900       Felt 1, mangler restriksjon
FEIL: 6646062.200   248244.600       Felt 2, mangler restriksjon
FEIL: 6645989.970   248070.920       Felt 1, mangler restriksjon
FEIL: 6645989.970   248070.920       Felt 2, mangler restriksjon
FEIL: 6646032.320   248216.320       Felt 2, mangler restriksjon
FEIL: 6646011.840   248176.790       Felt 1, mangler restriksjon
FEIL: 6645981.150   248031.750       Felt 1, mangler restriksjon
FEIL: 6645981.150   248031.750       Felt 2, mangler restriksjon
FEIL: 6641434.100   242403.100       Felt 1, mangler restriksjon
FEIL: 6641434.100   242403.100       Felt 2, mangler restriksjon
FEIL: 6641120.300   242343.630       Felt 1, mangler restriksjon
FEIL: 6641112.430   242343.290       Felt 1, mangler restriksjon
FEIL: 6641120.300   242343.630       Felt 2, mangler restriksjon
FEIL: 6641115.280   242349.790       Felt 2, mangler restriksjon
FEIL: 6637022.200   245620.500       Felt 1#2, har restriksjon
FEIL: 6636999.400   245543.200       Felt 1#2, har restriksjon
