*0412*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0412;145316502;3;270;270;1#2;;
0412;145316521;3;286;286;1#2;;
0412;145316611;3;0;0;1#2;;
0412;145316638;3;0;0;1#2;;
0412;145316993;3;59;59;1#2;;
0412;145317009;3;109;109;1#2;;
0412;145317151;3;55;55;1#2;;
0412;145317199;3;92;92;1#2;;
0412;145317243;3;2;2;1#2;;
0412;220329990;3;47;47;1#2;;
0412;145317619;3;129;129;1#2;;
0412;145317644;3;0;0;1#2;;
0412;220033926;3;0;0;1#2;;
0412;145317673;3;43;43;1#2;;
0412;220033928;3;0;0;1#2;;
0412;145317727;3;0;0;1#2;;
0412;145317728;3;32;32;1#2;;
0412;145331493;3;0;0;1#2;;
0412;145331635;3;0;0;1#2;;
0412;145331866;3;0;0;1#2;;
0412;145332044;3;0;0;1#2;;
0412;145332060;3;22;22;1#2;;
0412;145332068;3;28;28;1#2;;
0412;145332267;3;70;70;1#2;;
0412;145332872;3;0;0;1#2;;
0412;145332872;3;3;3;1#2;;
0412;159874022;3;32;32;1#2;;
0412;145333981;3;0;0;1#2;;
0412;145334530;3;0;0;1#2;;
0412;145334532;3;0;0;1#2;;
0412;145334534;3;0;0;1#2;;
0412;145334536;3;8;8;1#2;;
0412;145339097;3;0;0;1#2;;
0412;145340459;3;17;17;1#2;;
0412;145376188;3;987;987;1#2;;
0412;145376195;3;92;92;1#2;;
0412;145376201;3;79;79;1#2;;
0412;145376246;3;0;0;1#2;;
0412;145376250;3;46;46;1#2;;
0412;218540909;3;155;155;1#2;;
0412;145376478;3;5418;5418;1#2;;
0412;145376483;3;25;25;1#2;;
0412;145376505;3;6113;6113;1#2;;
0412;145376513;3;0;0;1#2;;
0412;145376532;3;0;0;1#2;;
0412;145376537;3;0;0;1#2;;
0412;145376545;3;46;46;1#2;;
0412;145376566;3;23;23;1#2;;
0412;145376574;3;42;42;1#2;;
0412;145376600;3;62;62;1#2;;
0412;145376609;3;0;0;1#2;;
0412;145376617;3;0;0;1#2;;
0412;145376621;3;106;106;1#2;;
0412;145376626;3;0;0;1#2;;
0412;145376676;3;7;7;1#2;;
0412;145376678;3;153;153;1#2;;
0412;145376685;3;0;0;1#2;;
0412;145376685;3;848;848;1#2;;
0412;145376764;3;261;261;1#2;;
0412;145376770;3;0;0;1#2;;
0412;145376772;3;0;0;1#2;;
0412;145376774;3;0;0;1#2;;
0412;145376850;3;0;0;1#2;;
0412;145376853;3;0;0;1#2;;
0412;145376883;3;0;0;1#2;;
0412;145376886;3;0;0;1#2;;
0412;145376909;3;258;258;1#2;;
0412;145376997;3;0;0;1#2;;
0412;145377052;3;0;0;1#2;;
0412;145377055;3;32;32;1#2;;
0412;145377059;3;30;30;1#2;;
0412;145377072;3;38;38;1#2;;
0412;145377075;3;0;0;1#2;;
0412;145377082;3;27;27;1#2;;
0412;145377122;3;58;58;1#2;;
0412;145377138;3;0;0;1#2;;
0412;145377141;3;0;0;1#2;;
0412;145377146;3;210;210;1#2;;
0412;145377150;3;0;0;1#2;;
0412;145377239;3;0;0;1#2;;
0412;145377243;3;0;0;1#2;;
0412;145377250;3;143;143;1#2;;
0412;145377434;3;25;25;1#2;;
0412;145377438;3;0;0;1#2;;
0412;145377442;3;11;11;1#2;;
0412;145377449;3;0;0;1#2;;
