*0233*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0233;145184321;3;0;0;1#2;;
0233;168332383;3;21;21;1#2;;
0233;145184488;3;16;16;1#2;;
0233;210084704;3;0;0;1#2;;
0233;145184544;3;0;0;1#2;;
0233;145184546;3;0;0;1#2;;
0233;145184562;3;7;7;1#2;;
0233;145184743;3;0;0;1#2;;
0233;145184772;3;0;0;1#2;;
0233;210084706;3;0;0;1#2;;
0233;145212224;3;116;116;1#2;;
0233;145212243;3;27;27;1#2;;
0233;145212246;3;0;0;1#2;;
0233;145212368;3;58;58;1#2;;
0233;145212380;3;14;14;1#2;;
0233;145212432;3;0;0;1#2;;
0233;145212642;3;0;0;1#2;;
0233;145212661;3;0;0;1#2;;
0233;145212669;3;0;0;1#2;;
0233;145213056;3;0;0;1#2;;
0233;145213365;3;0;0;1#2;;
0233;210084708;3;0;0;1#2;;
0233;145213705;3;0;0;1#2;;
0233;145230421;3;0;0;1#2;;
0233;145230424;3;0;0;1#2;;
0233;145230425;3;26;26;1#2;;
0233;145230428;3;157;157;1#2;;
0233;145230432;3;65;65;1#2;;
0233;210084710;3;0;0;1#2;;
0233;210084710;3;88;88;1#2;;
0233;145230443;3;44;44;1#2;;
0233;145230466;3;39;39;1#2;;
0233;145230496;3;37;37;1#2;;
0233;145230503;3;0;0;1#2;;
0233;145230506;3;0;0;1#2;;
0233;145230513;3;78;78;1#2;;
0233;145230545;3;0;0;1#2;;
0233;145230565;3;0;0;1#2;;
0233;145230576;3;0;0;1#2;;
0233;145230581;3;0;0;1#2;;
0233;145230592;3;0;0;1#2;;
0233;145230599;3;0;0;1#2;;
0233;145230603;3;154;154;1#2;;
0233;145230606;3;49;49;1#2;;
0233;145230613;3;0;0;1#2;;
0233;145230628;3;0;0;1#2;;
0233;145230632;3;379;379;1#2;;
0233;145230635;3;48;48;1#2;;
0233;267275172;3;0;0;1#2;;
