*0135*2011 VEGNETT*20110511*HOYD*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;Høyde;
0135;145113729;1;0;13;1#2;3.0;
0135;145113730;1;0;15;1#2;3.0;
0135;145147902;1;0;16;1#2;4.5;
0135;145147921;1;0;207;1#2;4.4;
0135;145154302;1;0;580;1#3;4.5;
0135;145155767;1;0;3884;2#4;4.5;
0135;145155767;1;0;3884;2#4;4.5;
0135;145155767;1;0;3884;2#4;4.5;
0135;145155775;1;0;584;2#4;4.5;
