FEIL: 6565627.920   -35146.820       Felt 2, mangler restriksjon
FEIL: 6565624.260   -35147.300       Felt 2, mangler restriksjon
FEIL: 6564595.210   -36383.910       Restriksjon på del av lenke
FEIL: 6569403.860   -41263.280       Felt 2, mangler restriksjon
FEIL: 6569408.380   -41262.320       Felt 1, mangler restriksjon
FEIL: 6569420.640   -41272.600       Felt 1, mangler restriksjon
FEIL: 6569396.550   -41274.490       Felt 1, mangler restriksjon
FEIL: 6569408.430   -41286.560       Felt 1, mangler restriksjon
FEIL: 6569408.380   -41262.320       Felt 1, mangler restriksjon
FEIL: 6569416.650   -41283.630       Felt 2, mangler restriksjon
FEIL: 6569420.160   -41270.400       Felt 1, mangler restriksjon
FEIL: 6569420.640   -41272.600       Felt 1, mangler restriksjon
FEIL: 6569447.590   -41203.280       Felt 1, mangler restriksjon
FEIL: 6569486.040   -41210.480       Felt 1, mangler restriksjon
FEIL: 6569453.400   -41214.350       Felt 1, mangler restriksjon
FEIL: 6569418.000   -41251.040       Felt 1, mangler restriksjon
FEIL: 6569434.090   -41223.000       Felt 1, mangler restriksjon
FEIL: 6569424.470   -41255.480       Felt 1, mangler restriksjon
FEIL: 6569419.860   -41279.260       Felt 1, mangler restriksjon
FEIL: 6569416.650   -41283.630       Felt 1, mangler restriksjon
FEIL: 6569408.430   -41286.560       Felt 1, mangler restriksjon
FEIL: 6569398.890   -41281.590       Felt 2, mangler restriksjon
FEIL: 6569402.530   -41284.970       Felt 1, mangler restriksjon
FEIL: 6569398.890   -41281.590       Felt 1, mangler restriksjon
FEIL: 6569396.550   -41274.490       Felt 1, mangler restriksjon
FEIL: 6569398.190   -41267.940       Felt 1, mangler restriksjon
FEIL: 6569403.860   -41263.280       Felt 1, mangler restriksjon
FEIL: 6564350.620   -37606.080       Felt 1, mangler restriksjon
FEIL: 6564352.760   -37597.350       Felt 1, mangler restriksjon
FEIL: 6564356.430   -37593.590       Felt 1, mangler restriksjon
FEIL: 6564361.810   -37591.310       Felt 1, mangler restriksjon
FEIL: 6564364.740   -37591.070       Felt 1, mangler restriksjon
FEIL: 6564369.310   -37591.960       Felt 1, mangler restriksjon
