*0106*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0106;145105619;3;0;0;1#2;;
0106;272376007;3;75;75;1#2;;
0106;145105649;3;0;0;1#2;;
0106;145105662;3;47;47;1#2;;
0106;145105713;3;0;0;1#2;;
0106;145105714;3;86;86;1#2;;
0106;145105718;3;0;0;1#2;;
0106;145105722;3;8;8;1#2;;
0106;145105724;3;362;362;1#2;;
0106;145105729;3;0;0;1#2;;
0106;145105740;3;0;0;1#2;;
0106;145105750;3;25;25;1#2;;
0106;145105825;3;0;0;1#2;;
0106;145105861;3;0;0;1#2;;
0106;145105862;3;4;4;1#2;;
0106;145105869;3;0;0;1#2;;
0106;145105903;3;31;31;1#2;;
0106;145105908;3;89;89;1#2;;
0106;145105960;3;0;0;1#2;;
0106;145105964;3;0;0;1#2;;
0106;145106005;3;41;41;1#2;;
0106;145106042;3;0;0;1#2;;
0106;145106090;3;0;0;1#2;;
0106;145106092;3;0;0;1#2;;
0106;145106101;3;0;0;1#2;;
0106;145106136;3;0;0;1#2;;
0106;145106138;3;29;29;1#2;;
0106;145106167;3;0;0;1#2;;
0106;272376066;3;0;0;1#2;;
0106;145106186;3;0;0;1#2;;
0106;145106301;3;0;0;1#2;;
0106;145106331;3;0;0;1#2;;
0106;145106333;3;0;0;1#2;;
0106;145106363;3;0;0;1#2;;
0106;145106365;3;0;0;1#2;;
0106;145106373;3;0;0;1#2;;
0106;272376087;3;0;0;1#2;;
0106;145106385;3;43;43;1#2;;
0106;145106387;3;48;48;1#2;;
0106;145106389;3;0;0;1#2;;
0106;145106395;3;15;15;1#2;;
0106;145106414;3;0;0;1#2;;
0106;145106433;3;395;395;1#2;;
0106;145106436;3;0;0;1#2;;
0106;145106485;3;0;0;1#2;;
0106;145106503;3;0;0;1#2;;
0106;145106518;3;6;6;1#2;;
0106;145106525;3;0;0;1#2;;
0106;145106665;3;0;0;1#2;;
0106;145106700;3;0;0;1#2;;
0106;145106759;3;0;0;1#2;;
0106;186320815;3;0;0;1#2;;
0106;145106788;3;0;0;2;;
0106;145106831;3;84;84;1#2;;
0106;145106835;3;80;80;1#2;;
0106;272376134;3;0;0;1#2;;
0106;272376138;3;23;23;1#2;;
0106;145106851;3;0;0;1#2;;
0106;272376145;3;0;0;1#2;;
0106;145106885;3;206;206;1#2;;
0106;145106891;3;0;0;1#2;;
0106;145106900;3;0;0;1#2;;
0106;145106912;3;0;0;1#2;;
0106;145106912;3;0;0;1#2;;
0106;145106914;3;0;0;1#2;;
0106;145106914;3;79;79;1#2;;
0106;145106932;3;65;65;1#2;;
0106;145106937;3;0;0;1#2;;
0106;145106965;3;0;0;1#2;;
0106;145107052;3;0;0;1#2;;
0106;145107052;3;0;0;1#2;;
0106;145107068;3;0;0;1#2;;
0106;145107085;3;17;17;1#2;;
0106;145107095;3;21;21;1#2;;
0106;145107109;3;0;0;1#2;;
0106;145107146;3;74;74;1#2;;
0106;145107163;3;87;87;1#2;;
0106;145107229;3;82;82;1#2;;
0106;145107231;3;77;77;1#2;;
