*0106*2011 VEGNETT*20110511*SVING*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;TransID
0106;145105653;3;145105856
0106;145106125;3;145105660
0106;145106807;3;145105660
0106;145106888;3;145105855
0106;272376185;4;145107388
0106;202722272;4;202722335
0106;202722273;4;202722332
0106;145144759;4;145105725
