*0534*2011 VEGNETT*20110511*SVING*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;TransID
0534;145514536;4;145516279
0534;145514542;4;145515877
0534;145509880;3;145497526
0534;145509883;4;145497541
0534;145509885;3;145497546
0534;145509889;4;145497559
0534;145515535;3;145514916
0534;145514699;4;145515895
0534;145515684;3;145514909
0534;145509871;3;145497514
0534;145509872;4;145497523
0534;145497555;4;145509886
0534;145497558;4;145509886
