*0534*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0534;234073814;1;0;45;1#2;50;
0534;234073815;1;0;59;1#2;50;
0534;187592482;1;0;3;1#2;80;
0534;187592483;1;0;110;1#2;80;
0534;145428601;1;0;130;1#2;80;
0534;145428602;1;0;72;1#2;80;
0534;145428603;1;0;78;1#2;80;
0534;145428610;1;0;391;1#2;80;
0534;145428611;1;0;109;1#2;80;
0534;145428612;1;0;30;1#2;80;
0534;145428613;1;0;4;1#2;80;
0534;145428614;1;0;334;1#2;80;
0534;145428615;1;0;465;1#2;80;
0534;145428616;1;0;72;1#2;30;
0534;240151319;1;0;33;1#2;30;
0534;240151320;1;0;178;1#2;30;
0534;145428618;1;0;40;1#2;30;
0534;145428619;1;0;174;1#2;30;
0534;145428620;1;0;110;1#2;30;
0534;145428621;1;0;123;1#2;30;
0534;145428627;1;0;234;1#2;80;
0534;145428628;1;0;217;1#2;80;
0534;145428629;1;0;103;1#2;80;
0534;145428630;1;0;146;1#2;80;
0534;234073816;1;0;122;1#2;80;
0534;234073817;1;0;5;1#2;80;
0534;145428632;1;0;42;1#2;80;
0534;145428633;1;0;122;1#2;80;
0534;145428634;1;0;3;1#2;80;
0534;145428635;1;0;61;1#2;80;
0534;145428636;1;0;175;1#2;80;
0534;145428637;1;0;46;1#2;80;
0534;145428638;1;0;223;1#2;80;
0534;145428639;1;0;348;1#2;80;
0534;145428640;1;0;9;1#2;80;
0534;145428641;1;0;259;1#2;80;
0534;145428642;1;0;87;1#2;80;
0534;145428643;1;0;12;1#2;80;
0534;234073818;1;0;573;1#2;80;
0534;234073819;1;0;137;1#2;80;
0534;145428645;1;0;187;1#2;80;
0534;145428646;1;0;253;1#2;80;
0534;145428647;1;0;131;1#2;80;
0534;145428648;1;0;114;1#2;80;
0534;145428649;1;0;532;1#2;80;
0534;145428650;1;0;204;1#2;80;
0534;145428651;1;0;161;1#2;80;
0534;145428652;1;0;33;1#2;80;
0534;145428653;1;0;77;1#2;80;
0534;145428654;1;0;321;1#2;80;
0534;145428655;1;0;93;1#2;80;
0534;145428656;1;0;73;1#2;80;
0534;145428657;1;0;176;1#2;80;
0534;145428658;1;0;59;1#2;80;
0534;145428659;1;0;5;1#2;80;
0534;145428660;1;0;103;1#2;80;
0534;145428661;1;0;139;1#2;80;
0534;145428662;1;0;30;1#2;80;
0534;145428663;1;0;27;1#2;80;
0534;145428664;1;0;115;1#2;80;
0534;145428665;1;0;87;1#2;80;
0534;145428666;1;0;15;1#2;80;
0534;240151321;1;0;157;1#2;80;
0534;240151322;1;0;153;1#2;80;
0534;145428669;1;0;52;1#2;40;
0534;145428670;1;0;144;1#2;40;
0534;145428671;1;0;136;1#2;40;
0534;145428672;1;0;62;1#2;40;
0534;145428673;1;0;17;1#2;40;
0534;145428674;1;0;92;1#2;40;
0534;145428675;1;0;23;1#2;40;
0534;145428676;1;0;16;1#2;40;
0534;145428677;1;0;168;1#2;40;
0534;145428678;1;0;94;1#2;40;
0534;145428679;1;0;49;1#2;40;
0534;145428680;1;0;40;1#2;40;
0534;145428681;1;0;47;1#2;40;
0534;145428682;1;0;112;1#2;40;
0534;145428683;1;0;355;1#2;40;
0534;145428684;1;0;107;1#2;40;
0534;145428685;1;0;54;1#2;40;
0534;145428686;1;0;190;1#2;80;
0534;240151323;1;0;4;1#2;80;
0534;240151324;1;0;41;1#2;80;
0534;145428688;1;0;165;1#2;80;
0534;145428689;1;0;209;1#2;80;
0534;145428690;1;0;219;1#2;80;
0534;240151325;1;0;128;1#2;80;
0534;240151326;1;0;91;1#2;80;
0534;240151327;1;0;395;1#2;80;
0534;145428693;1;0;6;1#2;80;
0534;145428694;1;0;14;1#2;80;
0534;145428695;1;0;51;1#2;80;
0534;145428696;1;0;14;1#2;80;
0534;145428697;1;0;45;1#2;80;
0534;145428698;1;0;24;1#2;80;
0534;145428699;1;0;126;1#2;80;
0534;145428700;1;0;77;1#2;80;
0534;145428701;1;0;122;1#2;80;
0534;145428702;1;0;122;1#2;80;
0534;145428703;1;0;89;1#2;80;
0534;145428704;1;0;28;1#2;80;
0534;145428705;1;0;183;1#2;80;
0534;190605745;1;0;11;1#2;80;
0534;190605746;1;0;29;1#2;80;
0534;145428707;1;0;56;1#2;80;
0534;145428708;1;0;133;1#2;80;
0534;145428709;1;0;256;1#2;80;
0534;145428712;1;0;211;1#2;30;
0534;145428713;1;0;32;1#2;30;
0534;145428714;1;0;22;1#2;30;
0534;145428715;1;0;5;1#2;30;
0534;145428716;1;0;56;1#2;30;
0534;145428717;1;0;11;1#2;30;
0534;145428718;1;0;20;1#2;30;
0534;145428719;1;0;44;1#2;30;
0534;145428720;1;0;19;1#2;30;
0534;145428721;1;0;16;1#2;30;
0534;145428722;1;0;17;1#2;30;
0534;145428723;1;0;25;1#2;30;
0534;145428724;1;0;18;1#2;30;
0534;145428725;1;0;42;1#2;30;
0534;145428726;1;0;54;1#2;30;
0534;145428727;1;0;8;1#2;30;
0534;145428728;1;0;165;1#2;30;
0534;145428730;1;0;18;1#2;50;
0534;145428731;1;0;59;1#2;50;
0534;145428732;1;0;47;1#2;50;
0534;190605747;1;0;78;1#2;50;
0534;190605748;1;0;22;1#2;50;
0534;145428734;1;0;82;1#2;30;
0534;145428735;1;0;12;1#2;30;
0534;240151328;1;0;49;1#2;30;
0534;240151329;1;0;31;1#2;30;
0534;145428737;1;0;23;1#2;30;
0534;145428738;1;0;49;1#2;30;
0534;145428739;1;0;66;1#2;50;
0534;145428740;1;0;77;1#2;50;
0534;145428741;1;0;58;1#2;50;
0534;145428742;1;0;16;1#2;50;
0534;145428743;1;0;138;1#2;50;
0534;145428745;1;0;32;1#2;80;
0534;145428746;1;0;110;1#2;80;
0534;240151330;1;0;152;1#2;80;
0534;240151331;1;0;471;1#2;80;
0534;145428748;1;0;45;1#2;80;
0534;145428749;1;0;89;1#2;80;
0534;234533020;1;0;46;1#2;80;
0534;234533021;1;0;108;1#2;80;
0534;145428752;1;0;84;1#2;80;
0534;145428753;1;0;99;1#2;80;
0534;145428754;1;0;108;1#2;80;
0534;145428755;1;0;67;1#2;30;
0534;145428756;1;0;53;1#2;30;
0534;145428757;1;0;12;1#2;30;
0534;145428758;1;0;49;1#2;30;
0534;145428759;1;0;6;1#2;30;
0534;145428760;1;0;56;1#2;30;
0534;145428761;1;0;40;1#2;30;
0534;145428762;1;0;187;1#2;30;
0534;145428763;1;0;26;1#2;30;
0534;145428764;1;0;71;1#2;30;
0534;145428765;1;0;27;1#2;30;
0534;145428766;1;0;45;1#2;30;
0534;145428767;1;0;14;1#2;30;
0534;145428768;1;0;25;1#2;30;
0534;145428769;1;0;19;1#2;30;
0534;145428770;1;0;43;1#2;30;
0534;145428771;1;0;20;1#2;30;
0534;145428776;1;0;39;1#2;30;
0534;145428777;1;0;126;1#2;30;
0534;145428778;1;0;87;1#2;30;
0534;145428779;1;0;109;1#2;30;
0534;145428780;1;0;35;1#2;30;
0534;145428781;1;0;55;1#2;30;
0534;145428782;1;0;184;1#2;80;
0534;145428783;1;0;71;1#2;80;
0534;145428784;1;0;126;1#2;30;
0534;240151332;1;0;146;1#2;30;
0534;240151333;1;0;34;1#2;30;
0534;145428786;1;0;36;1#2;30;
0534;145428787;1;0;123;1#2;30;
0534;145428788;1;0;47;1#2;30;
0534;145428789;1;0;76;1#2;30;
0534;145428790;1;0;122;1#2;30;
0534;145428791;1;0;56;1#2;80;
0534;145428792;1;0;44;1#2;80;
0534;145428793;1;0;21;1#2;80;
0534;145428794;1;0;33;1#2;80;
0534;145428795;1;0;75;1#2;80;
0534;145428796;1;0;36;1#2;80;
0534;145428797;1;0;37;1#2;80;
0534;145428798;1;0;48;1#2;30;
0534;145428799;1;0;100;1#2;30;
0534;145428800;1;0;93;1#2;30;
0534;145428801;1;0;22;1#2;30;
0534;145428802;1;0;76;1#2;80;
0534;145428803;1;0;118;1#2;30;
0534;145428804;1;0;79;1#2;30;
0534;145428805;1;0;44;1#2;30;
0534;145428806;1;0;197;1#2;60;
0534;145428807;1;0;56;1#2;60;
0534;145428809;1;0;96;1#2;60;
0534;145428810;1;0;354;1#2;60;
0534;145428811;1;0;197;1#2;60;
0534;145428812;1;0;101;1#2;60;
0534;145428815;1;0;274;1#2;80;
0534;145428816;1;0;10;1#2;80;
0534;145428817;1;0;17;1#2;80;
0534;145428818;1;0;302;1#2;80;
0534;145428819;1;0;140;1#2;80;
0534;145428820;1;0;757;1#2;80;
0534;145428821;1;0;181;1#2;80;
0534;145428822;1;0;754;1#2;80;
0534;145428823;1;0;310;1#2;80;
0534;234073820;1;0;105;1#2;60;
0534;234073821;1;0;38;1#2;60;
0534;145428825;1;0;6;1#2;60;
0534;145428829;1;0;30;1#2;50;
0534;145428830;1;0;172;1#2;50;
0534;145428831;1;0;56;1#2;50;
0534;145428832;1;0;178;1#2;50;
0534;145428833;1;0;31;1#2;50;
0534;145428834;1;0;25;1#2;50;
0534;145428835;1;0;96;1#2;50;
0534;145428836;1;0;88;1#2;50;
0534;145428837;1;0;80;1#2;50;
0534;145428838;1;0;134;1#2;50;
0534;145428839;1;0;312;1#2;80;
0534;145428840;1;0;105;1#2;80;
0534;145428841;1;0;261;1#2;80;
0534;145428842;1;0;205;1#2;80;
0534;145428843;1;0;67;1#2;80;
0534;145428844;1;0;55;1#2;80;
0534;145428845;1;0;94;1#2;80;
0534;240151334;1;0;495;1#2;80;
0534;240151335;1;0;553;1#2;80;
0534;240151336;1;0;111;1#2;80;
0534;240151337;1;0;23;1#2;80;
0534;145428848;1;0;85;1#2;80;
0534;145428849;1;0;189;1#2;80;
0534;145428850;1;0;42;1#2;80;
0534;145428851;1;0;145;1#2;80;
0534;145428852;1;0;195;1#2;80;
0534;145428853;1;0;98;1#2;80;
0534;145428854;1;0;27;1#2;80;
0534;145428855;1;0;21;1#2;80;
0534;240151338;1;0;32;1#2;80;
0534;240151339;1;0;306;1#2;80;
