*0432*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0432;145313743;1;0;627;1#2;30;
0432;145325802;1;0;355;1#2;60;
0432;145325803;1;0;353;1#2;60;
0432;145325804;1;0;183;1#2;60;
0432;145325805;1;0;5;1#2;60;
0432;145325806;1;0;393;1#2;60;
0432;145325807;1;0;379;1#2;60;
0432;145325808;1;0;119;1#2;60;
0432;145325809;1;0;18;1#2;60;
0432;145325810;1;0;184;1#2;60;
0432;145325811;1;0;90;1#2;60;
0432;145325812;1;0;329;1#2;60;
0432;145325813;1;0;192;1#2;60;
0432;145325814;1;0;1038;1#2;60;
0432;145325815;1;0;163;1#2;50;
0432;145325816;1;0;206;1#2;30;
0432;145325817;1;0;153;1#2;30;
0432;145325818;1;0;123;1#2;30;
0432;145325819;1;0;214;1#2;30;
0432;145325820;1;0;53;1#2;30;
0432;145325821;1;0;102;1#2;30;
0432;145325822;1;0;72;1#2;50;
0432;145325823;1;0;12;1#2;50;
0432;145325824;1;0;109;1#2;50;
0432;145325825;1;0;114;1#2;50;
0432;145325826;1;0;109;1#2;50;
0432;145325827;1;0;62;1#2;50;
0432;145325828;1;0;135;1#2;50;
0432;145325829;1;0;78;1#2;50;
0432;145325830;1;0;16;1#2;50;
0432;145325831;1;0;11;1#2;50;
0432;145325832;1;0;39;1#2;50;
0432;145325833;1;0;115;1#2;50;
0432;145325834;1;0;140;1#2;50;
0432;186830203;1;0;7;1#2;50;
0432;186830204;1;0;19;1#2;50;
0432;145325836;1;0;51;1#2;40;
0432;145325837;1;0;107;1#2;40;
0432;145325838;1;0;81;1#2;40;
0432;145325839;1;0;20;1#2;40;
0432;145325840;1;0;79;1#2;40;
0432;145325841;1;0;236;1#2;80;
0432;145325842;1;0;243;1#2;40;
0432;145325843;1;0;20;1#2;40;
0432;145325844;1;0;87;1#2;50;
0432;145325845;1;0;11;1#2;50;
0432;145325846;1;0;420;1#2;80;
0432;145325847;1;0;30;1#2;80;
0432;145325848;1;0;924;1#2;80;
0432;145325849;1;0;32;1#2;30;
0432;145325850;1;0;564;1#2;80;
0432;145325851;1;0;1020;1#2;80;
0432;145325852;1;0;262;1#2;50;
0432;145325853;1;0;308;1#2;50;
0432;145325854;1;0;41;1#2;50;
0432;145325855;1;0;241;1#2;50;
0432;145325856;1;0;194;1#2;80;
0432;145325857;1;0;69;1#2;80;
0432;145325858;1;0;43;1#2;80;
0432;145325859;1;0;72;1#2;80;
0432;145325860;1;0;105;1#2;80;
0432;145325861;1;0;108;1#2;80;
0432;145325862;1;0;229;1#2;80;
0432;145325863;1;0;34;1#2;80;
0432;145325864;1;0;91;1#2;50;
0432;145325865;1;0;121;1#2;50;
0432;145325866;1;0;96;1#2;50;
0432;145325867;1;0;41;1#2;80;
0432;145325868;1;0;316;1#2;80;
0432;145325869;1;0;61;1#2;80;
0432;145325870;1;0;173;1#2;80;
0432;145325871;1;0;493;1#2;80;
0432;145325872;1;0;312;1#2;80;
0432;145325873;1;0;407;1#2;80;
0432;145325874;1;0;815;1#2;80;
0432;145325875;1;0;205;1#2;80;
0432;145325876;1;0;513;1#2;80;
0432;145325877;1;0;438;1#2;80;
0432;145325878;1;0;131;1#2;80;
0432;145325879;1;0;694;1#2;80;
0432;145325880;1;0;358;1#2;80;
0432;145325881;1;0;660;1#2;50;
0432;145325882;1;0;221;1#2;80;
0432;145325883;1;0;143;1#2;80;
0432;145325884;1;0;97;1#2;80;
0432;145325885;1;0;2;1#2;80;
0432;145325886;1;0;283;1#2;50;
0432;145325887;1;0;234;1#2;80;
0432;145325888;1;0;992;1#2;80;
0432;145325889;1;0;241;1#2;80;
0432;145325890;1;0;598;1#2;80;
0432;145325891;1;0;209;1#2;50;
0432;145325892;1;0;581;1#2;80;
0432;145325893;1;0;33;1#2;80;
0432;145325894;1;0;68;1#2;80;
0432;145325895;1;0;334;1#2;80;
0432;145325896;1;0;96;1#2;80;
0432;145325897;1;0;71;1#2;50;
0432;145325898;1;0;654;1#2;80;
0432;145325899;1;0;150;1#2;80;
0432;145325900;1;0;183;1#2;80;
0432;145325901;1;0;1151;1#2;80;
0432;145325902;1;0;268;1#2;80;
0432;145325903;1;0;239;1#2;80;
0432;145325904;1;0;164;1#2;80;
0432;145325905;1;0;146;1#2;80;
0432;145325906;1;0;150;1#2;80;
0432;145325907;1;0;88;1#2;80;
0432;145325908;1;0;43;1#2;80;
0432;145325909;1;0;46;1#2;80;
0432;145325910;1;0;52;1#2;80;
0432;145325911;1;0;55;1#2;50;
0432;145325912;1;0;276;1#2;50;
0432;145325913;1;0;44;1#2;50;
0432;145325914;1;0;42;1#2;50;
0432;145325915;1;0;9;1#2;50;
0432;145325916;1;0;41;1#2;50;
0432;145325917;1;0;69;1#2;50;
0432;145325918;1;0;159;1#2;50;
0432;145325919;1;0;194;1#2;60;
0432;145325920;1;0;56;1#2;50;
0432;145325921;1;0;196;1#2;50;
0432;145325922;1;0;209;1#2;50;
0432;145325923;1;0;244;1#2;50;
0432;145325924;1;0;32;1#2;50;
0432;145325925;1;0;100;1#2;50;
0432;145325926;1;0;63;1#2;80;
0432;145325927;1;0;586;1#2;80;
0432;145325928;1;0;35;1#2;80;
0432;145325929;1;0;703;1#2;80;
0432;145325930;1;0;384;1#2;80;
0432;145325931;1;0;65;1#2;80;
0432;145325932;1;0;637;1#2;80;
0432;145325933;1;0;59;1#2;80;
0432;145325934;1;0;373;1#2;80;
0432;145325935;1;0;197;1#2;80;
0432;145325936;1;0;234;1#2;80;
0432;145325937;1;0;320;1#2;80;
0432;145325938;1;0;143;1#2;50;
0432;145325939;1;0;150;1#2;50;
0432;145325940;1;0;385;1#2;50;
0432;145325941;1;0;425;1#2;80;
0432;145325942;1;0;59;1#2;80;
0432;145325943;1;0;111;1#2;80;
0432;145325944;1;0;36;1#2;80;
0432;145325945;1;0;28;1#2;80;
0432;145325946;1;0;74;1#2;80;
0432;145325947;1;0;72;1#2;50;
0432;145325948;1;0;147;1#2;50;
0432;145325949;1;0;151;1#2;50;
0432;145325950;1;0;59;1#2;50;
0432;145325951;1;0;6;1#2;50;
0432;145325952;1;0;27;1#2;50;
0432;145325953;1;0;42;1#2;50;
0432;145325954;1;0;10;1#2;50;
0432;145325955;1;0;93;1#2;50;
0432;145325956;1;0;100;1#2;50;
0432;145325957;1;0;54;1#2;50;
0432;145325958;1;0;89;1#2;50;
0432;145325959;1;0;64;1#2;50;
0432;145325960;1;0;76;1#2;50;
0432;145325961;1;0;67;1#2;50;
0432;145325962;1;0;79;1#2;50;
0432;145325963;1;0;119;1#2;50;
0432;145325964;1;0;78;1#2;50;
0432;145325965;1;0;66;1#2;50;
0432;145325966;1;0;73;1#2;50;
0432;145325967;1;0;15;1#2;50;
0432;145325968;1;0;55;1#2;50;
0432;145325969;1;0;91;1#2;50;
0432;145325970;1;0;62;1#2;50;
0432;248737146;1;0;312;1#2;80;
0432;248737147;1;0;598;1#2;80;
0432;145325972;1;0;200;1#2;80;
0432;145325973;1;0;51;1#2;80;
0432;145325974;1;0;46;1#2;80;
0432;145325975;1;0;6;1#2;80;
0432;145325976;1;0;49;1#2;80;
0432;145325977;1;0;197;1#2;80;
0432;145325978;1;0;566;1#2;80;
0432;145325979;1;0;345;1#2;80;
0432;145325980;1;0;722;1#2;80;
0432;145325981;1;0;40;1#2;50;
0432;145325982;1;0;35;1#2;50;
0432;145325983;1;0;72;1#2;50;
0432;145325984;1;0;383;1#2;50;
0432;145325985;1;0;557;1#2;80;
0432;145325986;1;0;308;1#2;80;
0432;145325987;1;0;398;1#2;80;
0432;145325988;1;0;523;1#2;50;
0432;145325989;1;0;578;1#2;50;
0432;145325990;1;0;16;1#2;80;
0432;145325991;1;0;494;1#2;80;
0432;145325992;1;0;16;1#2;80;
0432;145325993;1;0;123;1#2;80;
0432;145325994;1;0;122;1#2;80;
0432;145325995;1;0;63;1#2;80;
0432;145325996;1;0;1177;1#2;80;
0432;145325997;1;0;1958;1#2;80;
0432;145325998;1;0;286;1#2;80;
0432;145325999;1;0;802;1#2;80;
0432;145326000;1;0;228;1#2;80;
0432;145326001;1;0;135;1#2;80;
0432;145326002;1;0;197;1#2;80;
0432;145326003;1;0;445;1#2;80;
0432;145326004;1;0;347;1#2;80;
0432;145326005;1;0;357;1#2;50;
0432;145326006;1;0;2423;1#2;80;
0432;145326007;1;0;348;1#2;80;
0432;145326008;1;0;428;1#2;80;
0432;145326009;1;0;203;1#2;80;
0432;145326010;1;0;439;1#2;80;
0432;145326011;1;0;32;1#2;80;
0432;145326012;1;0;3;1#2;80;
0432;145326013;1;0;64;1#2;80;
0432;145326014;1;0;149;1#2;80;
0432;145326015;1;0;87;1#2;80;
0432;145326016;1;0;64;1#2;80;
0432;145326017;1;0;67;1#2;80;
0432;145326018;1;0;16;1#2;80;
0432;145326019;1;0;117;1#2;80;
0432;145326020;1;0;247;1#2;50;
0432;145326021;1;0;846;1#2;80;
0432;145326022;1;0;11;1#2;80;
0432;145326023;1;0;448;1#2;80;
0432;145364734;1;0;109;1#2;80;
0432;145364735;1;0;170;1#2;80;
0432;145364736;1;0;121;1#2;30;
0432;145364737;1;0;1255;1#2;60;
0432;145364738;1;0;1626;1#2;60;
0432;145364739;1;0;733;1#2;30;
0432;145364740;1;0;609;1#2;30;
0432;145364741;1;0;1258;1#2;30;
0432;145364742;1;0;436;1#2;30;
0432;145364743;1;0;220;1#2;60;
0432;145364744;1;0;105;1#2;60;
0432;145364745;1;0;217;1#2;60;
0432;145364746;1;0;239;1#2;60;
0432;145364747;1;0;350;1#2;60;
0432;145364748;1;0;264;1#2;60;
0432;145364749;1;0;237;1#2;60;
0432;145364750;1;0;30;1#2;30;
0432;145364751;1;0;127;1#2;30;
0432;145364752;1;0;47;1#2;30;
0432;145364753;1;0;36;1#2;30;
0432;145364754;1;0;49;1#2;30;
0432;145364755;1;0;86;1#2;30;
0432;145364756;1;0;81;1#2;30;
0432;145364757;1;0;60;1#2;30;
0432;145364758;1;0;101;1#2;30;
0432;145364759;1;0;32;1#2;30;
0432;145364760;1;0;52;1#2;30;
0432;145364761;1;0;52;1#2;30;
0432;145364762;1;0;97;1#2;30;
0432;145364763;1;0;112;1#2;30;
0432;145364764;1;0;41;1#2;30;
0432;145364765;1;0;31;1#2;30;
0432;145364766;1;0;40;1#2;30;
0432;145364767;1;0;58;1#2;30;
0432;145364768;1;0;70;1#2;30;
0432;145364769;1;0;57;1#2;30;
0432;145364770;1;0;118;1#2;30;
0432;145364771;1;0;30;1#2;30;
0432;145364772;1;0;53;1#2;30;
0432;145364773;1;0;51;1#2;30;
0432;145364774;1;0;71;1#2;30;
0432;145364775;1;0;1975;1#2;30;
0432;145364776;1;0;139;1#2;30;
0432;145364777;1;0;630;1#2;30;
0432;145364778;1;0;202;1#2;30;
0432;145364779;1;0;3236;1#2;30;
0432;145364780;1;0;27;1#2;30;
0432;145364781;1;0;4;1#2;60;
0432;145364782;1;0;1203;1#2;60;
0432;145364783;1;0;187;1#2;60;
0432;145364784;1;0;120;1#2;60;
0432;145364785;1;0;699;1#2;60;
0432;145364786;1;0;267;1#2;60;
0432;145364787;1;0;35;1#2;60;
0432;145364788;1;0;214;1#2;60;
0432;145364789;1;0;68;1#2;60;
0432;145364790;1;0;370;1#2;60;
0432;145364791;1;0;77;1#2;60;
0432;145364792;1;0;53;1#2;60;
0432;145364793;1;0;54;1#2;60;
0432;145364794;1;0;25;1#2;60;
0432;145364795;1;0;271;1#2;60;
0432;145364796;1;0;69;1#2;60;
0432;145364797;1;0;174;1#2;60;
0432;145364798;1;0;21;1#2;60;
0432;145364799;1;0;365;1#2;60;
0432;145364800;1;0;274;1#2;60;
0432;145364801;1;0;28;1#2;60;
