*0403*2011 VEGNETT*20110511*HOYD*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;Høyde;
0403;145314753;1;0;49;1#2;2.9;
0403;145315540;1;0;16;1#2;3.3;
0403;145396686;1;0;120;1#2;4.2;
0403;145397134;1;0;198;1#2;3.7;
0403;145403929;1;0;850;1#2;4.5;
0403;145408136;1;0;49;1#2;4.5;
0403;268729104;1;0;2;1#2;3.0;
0403;268729105;1;0;15;1#2;3.0;
0403;145408850;1;0;80;1#2;4.5;
0403;145411841;1;0;21;1;3.6;
0403;145413143;1;0;21;2;3.6;
