*0501*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0501;145418835;1;0;333;1#2;50;
0501;145418836;1;0;53;1#2;50;
0501;145418837;1;0;56;1#2;50;
0501;145418838;1;0;21;1#2;50;
0501;145418839;1;0;240;1#2;50;
0501;145418840;1;0;47;1#2;80;
0501;145418842;1;0;47;1#2;50;
0501;145418843;1;0;103;1#2;50;
0501;145418844;1;0;114;1#2;30;
0501;145418845;1;0;95;1#2;30;
0501;145418846;1;0;30;1#2;30;
0501;145418847;1;0;148;1#2;60;
0501;145418848;1;0;333;1#2;60;
0501;145418849;1;0;155;1#2;50;
0501;145418850;1;0;27;1#2;50;
0501;145418851;1;0;113;1#2;40;
0501;145418851;2;26;113;1#2;40;
0501;145418852;1;0;14;1#2;40;
0501;145418852;2;13;14;1#2;30;
0501;145418853;1;0;122;1#2;30;
0501;145418854;1;0;111;1#2;50;
0501;145418855;1;0;18;1#2;50;
0501;145418856;1;0;144;1#2;50;
0501;145418857;1;0;136;1#2;50;
0501;145418858;1;0;35;1#2;50;
0501;145418859;1;0;112;1#2;50;
0501;145418860;1;0;55;1#2;50;
0501;145418861;1;0;17;1#2;50;
0501;145418862;1;0;138;1#2;50;
0501;145418863;1;0;55;1#2;50;
0501;145418864;1;0;101;1#2;50;
0501;145418865;1;0;61;1#2;50;
0501;145418866;1;0;38;1#2;80;
0501;145418867;1;0;110;1#2;80;
0501;145418868;1;0;14;1#2;80;
0501;145418869;1;0;109;1#2;80;
0501;145418870;1;0;72;1#2;50;
0501;145418871;1;0;31;1#2;50;
0501;145418872;1;0;53;1#2;50;
0501;145418873;1;0;35;1#2;80;
0501;145418874;1;0;19;1#2;80;
0501;145418875;1;0;218;1#2;30;
0501;145418876;1;0;35;1#2;30;
0501;145418877;1;0;20;1#2;30;
0501;145418878;1;0;77;1;50;
0501;145418879;1;0;26;1;50;
0501;145418880;1;0;40;1;50;
0501;145418881;1;0;47;1#2;50;
0501;145418882;1;0;90;1#2;50;
0501;145418883;1;0;111;1#2;50;
0501;145418884;1;0;115;1#2;50;
0501;145418885;1;0;93;1#2;50;
0501;145418886;1;0;154;1#2;50;
0501;145418887;1;0;28;1#2;50;
0501;145418888;1;0;84;1#2;30;
0501;145418889;1;0;84;1#2;30;
0501;145418890;1;0;46;1#2;50;
0501;145418891;1;0;32;1#2;50;
0501;145418892;1;0;110;1#2;50;
0501;145418894;1;0;64;1#2;50;
0501;145418895;1;0;51;1#2;50;
0501;145418896;1;0;50;1#2;50;
0501;145418897;1;0;34;1#2;50;
0501;145418898;1;0;51;1#2;50;
0501;145418899;1;0;10;1#2;50;
0501;145418900;1;0;23;1#2;50;
0501;145418901;1;0;97;1#2;50;
0501;145418902;1;0;88;1#2;50;
0501;145418903;1;0;13;1#2;50;
0501;145418904;1;0;106;1#2;50;
0501;145418905;1;0;65;1#2;50;
0501;145418906;1;0;42;1#2;50;
0501;145418907;1;0;464;1#2;30;
0501;145418908;1;0;65;1#2;50;
0501;145418909;1;0;51;1#2;50;
0501;145418910;1;0;66;1#2;50;
0501;145418911;1;0;6;1#2;50;
0501;145418912;1;0;5;1#2;50;
0501;145418913;1;0;538;1#2;50;
0501;145418914;1;0;15;1#2;50;
0501;145418915;1;0;20;1#2;50;
0501;145418916;1;0;532;1#2;80;
0501;145418917;1;0;143;1#2;80;
0501;145418918;1;0;301;1#2;80;
0501;145418919;1;0;260;1#2;80;
0501;145418920;1;0;142;1#2;80;
0501;145418921;1;0;539;1#2;80;
0501;145418922;1;0;25;1#2;80;
0501;145418923;1;0;15;1#2;80;
0501;145418924;1;0;166;1#2;80;
0501;145418925;1;0;23;1#2;80;
0501;145418926;1;0;1163;1#2;80;
0501;145418927;1;0;178;1#2;50;
0501;145418928;1;0;67;1#2;50;
0501;145418929;1;0;63;1#2;50;
0501;145418930;1;0;74;1#2;50;
0501;145418931;1;0;74;1#2;50;
0501;145418932;1;0;7;1#2;50;
0501;145418933;1;0;58;1#2;50;
0501;145418934;1;0;87;1#2;80;
0501;145418935;1;0;104;1#2;30;
0501;145418936;1;0;176;1#2;30;
0501;145418937;1;0;48;1#2;80;
0501;145418938;1;0;76;1#2;30;
0501;145418939;1;0;246;1#2;50;
0501;145418940;1;0;105;1#2;30;
0501;145418941;1;0;88;1#2;30;
0501;145418942;1;0;97;1#2;30;
0501;145418943;1;0;35;1#2;50;
0501;145418944;1;0;100;1#2;50;
0501;145418945;1;0;143;1#2;30;
0501;145418946;1;0;7;1#2;80;
0501;145418947;1;0;6;1#2;80;
0501;145418948;1;0;48;1#2;80;
0501;145418949;1;0;36;1#2;80;
0501;145418950;1;0;31;1#2;80;
0501;145418951;1;0;103;1;50;
0501;145418952;1;0;72;1;50;
0501;145418953;1;0;47;1#2;50;
0501;145418954;1;0;143;1#2;30;
0501;145418955;1;0;235;1#2;30;
0501;145418956;1;0;31;1#2;30;
0501;145418957;1;0;268;1#2;50;
0501;145418958;1;0;166;1#2;50;
0501;145418959;1;0;36;1#2;50;
0501;182544028;1;0;36;1#2;50;
0501;182544029;1;0;7;1#2;50;
0501;145418961;1;0;19;1#2;30;
0501;145418962;1;0;355;1#2;30;
0501;145418963;1;0;69;1#2;50;
0501;145418964;1;0;158;1#2;50;
0501;145418965;1;0;101;1#2;30;
0501;145418966;1;0;83;1#2;30;
0501;145418967;1;0;11;1#2;30;
0501;145418968;1;0;29;1#2;30;
0501;145418969;1;0;21;1#2;30;
0501;145418970;1;0;55;1#2;30;
0501;145418971;1;0;52;1#2;80;
0501;145418972;1;0;37;1#2;30;
0501;145418973;1;0;31;1#2;30;
0501;145418974;1;0;79;1#2;30;
0501;145418975;1;0;40;1#2;30;
0501;145418976;1;0;133;1#2;50;
0501;145418977;1;0;56;1#2;50;
0501;145418978;1;0;12;1#2;50;
0501;145418979;1;0;64;1#2;50;
0501;145418980;1;0;43;1#2;50;
0501;145418981;1;0;83;1#2;50;
0501;145418982;1;0;41;1#2;50;
0501;145418983;1;0;26;1#2;50;
0501;145418984;1;0;284;1#2;50;
0501;145418985;1;0;95;1#2;50;
0501;145418986;1;0;69;1#2;50;
0501;145418987;1;0;75;1#2;50;
0501;145418988;1;0;40;1#2;50;
0501;145418989;1;0;80;1#2;50;
0501;145418990;1;0;68;1#2;50;
0501;145418991;1;0;105;1#2;50;
0501;145418992;1;0;220;1#2;50;
