*0427*2011 VEGNETT*20110511*HOYD*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;Høyde;
0427;145391484;1;0;331;1#2;4.5;
0427;145401486;1;0;289;1#2;4.5;
0427;145401618;1;0;11;1#2;4.4;
0427;145405176;2;77;84;1#2#2V1;4.5;
0427;145405177;1;0;35;1#2#2V1;4.5;
0427;145405178;1;0;50;1#2;4.5;
0427;145411394;1;0;329;1;4.5;
0427;145412685;1;0;337;2;4.5;
