*0513*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0513;145422624;1;0;166;1#2;30;
0513;145422625;1;0;307;1#2;30;
0513;145422626;1;0;103;1#2;30;
0513;231037329;1;0;103;1#2;30;
0513;231037330;1;0;102;1#2;30;
0513;145422628;1;0;141;1#2;30;
0513;145422629;1;0;84;1#2;30;
0513;145422630;1;0;180;1#2;30;
0513;145422631;1;0;220;1#2;30;
0513;145422632;1;0;236;1#2;30;
0513;145422633;1;0;103;1#2;30;
0513;145422634;1;0;93;1#2;30;
0513;231037331;1;0;113;1#2;30;
0513;231037332;1;0;53;1#2;30;
0513;145422636;1;0;53;1#2;30;
0513;145422637;1;0;110;1#2;30;
0513;145422638;1;0;60;1#2;30;
0513;231037333;1;0;13;1#2;30;
0513;231037334;1;0;48;1#2;30;
0513;145422640;1;0;255;1#2;30;
0513;231037335;1;0;71;1#2;30;
0513;145422644;1;0;305;1#2;30;
0513;145422646;1;0;17;1#2;80;
0513;145422647;1;0;24;1#2;80;
0513;145422648;1;0;24;1#2;80;
0513;145422649;1;0;24;1#2;80;
0513;145422650;1;0;153;1#2;80;
0513;145422655;1;0;15;1#2;30;
0513;145422656;1;0;177;1#2;30;
0513;230795308;1;0;5;1#2;30;
0513;230795309;1;0;9;1#2;30;
0513;230795310;1;0;85;1#2;30;
0513;230795311;1;0;22;1#2;30;
0513;145422659;1;0;94;1#2;30;
0513;145422660;1;0;158;1#2;30;
0513;145422661;1;0;114;1#2;30;
0513;230795312;1;0;65;1#2;30;
0513;230795313;1;0;50;1#2;30;
0513;230795314;1;0;53;1#2;30;
0513;230795315;1;0;92;1#2;30;
0513;230795316;1;0;95;1#2;30;
0513;230795317;1;0;73;1#2;30;
0513;230795318;1;0;120;1#2;30;
0513;230795319;1;0;67;1#2;30;
0513;145422667;1;0;70;1#2;30;
0513;145422668;1;0;56;1#2;30;
0513;166864322;1;0;9;1#2;30;
0513;230795320;1;0;67;1#2;30;
0513;230795321;1;0;70;1#2;30;
0513;145422673;1;0;129;1#2;30;
0513;230795322;1;0;155;1#2;30;
0513;230795323;1;0;160;1#2;30;
0513;230795324;1;0;3;1#2;30;
0513;230795325;1;0;3;1#2;30;
0513;230795326;1;0;41;1#2;30;
0513;145422676;1;0;116;1#2;30;
0513;230795327;1;0;16;1#2;30;
0513;230795328;1;0;37;1#2;30;
0513;230795329;1;0;31;1#2;30;
0513;145422678;1;0;35;1#2;30;
0513;230795330;1;0;73;1#2;30;
0513;230795331;1;0;28;1#2;30;
0513;230795332;1;0;18;1#2;30;
0513;230795333;1;0;7;1#2;30;
0513;230795334;1;0;9;1#2;30;
0513;230795335;1;0;29;1#2;30;
