*0519*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0519;145424531;3;0;0;1#2;;
0519;145424553;3;34;34;1#2;;
0519;145424563;3;253;253;1#2;;
0519;145424583;3;0;0;1#2;;
0519;145424690;3;0;0;1#2;;
0519;145448823;3;0;0;1#2;;
0519;145448857;3;106;106;1#2;;
0519;145448918;3;0;0;1#2;;
0519;145448927;3;0;0;1#2;;
0519;145448934;3;0;0;1#2;;
0519;145449050;3;0;0;1#2;;
0519;145449054;3;0;0;1#2;;
0519;145450560;3;152;152;1#2;;
0519;145488367;3;47;47;1#2;;
0519;145488372;3;0;0;1#2;;
0519;145488378;3;0;0;1#2;;
0519;145488509;3;50;50;1#2;;
