FEIL: 6616251.400   175743.000       Felt 1, mangler restriksjon
FEIL: 6617746.380   177784.730       Felt 2, mangler restriksjon
FEIL: 6617738.800   177779.420       Felt 1, mangler restriksjon
FEIL: 6617405.250   178025.720       Felt 1, mangler restriksjon
FEIL: 6617405.250   178025.720       Felt 2, mangler restriksjon
FEIL: 6617364.430   178052.170       Felt 2, mangler restriksjon
FEIL: 6617360.320   178045.430       Felt 1, mangler restriksjon
FEIL: 6617039.320   178187.660       Felt 1, mangler restriksjon
FEIL: 6617039.320   178187.660       Felt 2, mangler restriksjon
FEIL: 6616986.670   178187.930       Felt 2, mangler restriksjon
FEIL: 6616986.830   178180.340       Felt 1, mangler restriksjon
FEIL: 6616676.820   178238.850       Felt 1, mangler restriksjon
FEIL: 6616676.820   178238.850       Felt 2, mangler restriksjon
FEIL: 6616650.310   178265.210       Felt 2, mangler restriksjon
FEIL: 6616643.240   178260.080       Felt 1, mangler restriksjon
