FEIL: 6657104.100   272963.500       Felt 1, mangler restriksjon
FEIL: 6656402.170   272799.980       Felt 1V1, mangler restriksjon
FEIL: 6656413.990   272797.270       Felt 1V1, mangler restriksjon
FEIL: 6656501.860   272793.860       Felt 1V1, mangler restriksjon
FEIL: 6656761.200   272859.800       Felt 2V1, mangler restriksjon
FEIL: 6656777.840   272857.390       Felt 2V1, mangler restriksjon
FEIL: 6656852.710   272886.580       Felt 2V1, mangler restriksjon
FEIL: 6657189.620   273139.880       Felt 1V1, mangler restriksjon
FEIL: 6657196.200   273148.750       Felt 1V1, mangler restriksjon
FEIL: 6657209.490   273214.130       Felt 1V1, mangler restriksjon
FEIL: 6657182.860   273077.640       Felt 2H1, mangler restriksjon
FEIL: 6657182.010   273096.530       Felt 2H1, mangler restriksjon
FEIL: 6657195.290   273124.920       Felt 2H1, mangler restriksjon
FEIL: 6657226.860   273231.370       Felt 2H1, mangler restriksjon
FEIL: 6657217.420   273240.150       Felt 2H1, mangler restriksjon
FEIL: 6657209.290   273271.220       Felt 2H1, mangler restriksjon
FEIL: 6657152.000   273356.100       Felt 2V1, mangler restriksjon
FEIL: 6657153.090   273372.850       Felt 2V1, mangler restriksjon
FEIL: 6657149.260   273420.380       Felt 2V1, mangler restriksjon
FEIL: 6657765.650   272601.810       Felt 1V1, mangler restriksjon
FEIL: 6657768.630   272591.270       Felt 1V1, mangler restriksjon
FEIL: 6657801.550   272533.490       Felt 1V1, mangler restriksjon
FEIL: 6663762.000   270744.000       Felt 1V1, mangler restriksjon
FEIL: 6663776.970   270744.220       Felt 1V1, mangler restriksjon
FEIL: 6663867.800   270753.190       Felt 1V1, mangler restriksjon
FEIL: 6664576.600   270768.850       Felt 1V1, mangler restriksjon
FEIL: 6664582.480   270766.910       Felt 1V1, mangler restriksjon
FEIL: 6664617.670   270765.590       Felt 1V1, mangler restriksjon
FEIL: 6664554.500   270769.800       Felt 2V1, mangler restriksjon
FEIL: 6664564.950   270764.990       Felt 2V1, mangler restriksjon
FEIL: 6664582.600   270762.830       Felt 2V1, mangler restriksjon
FEIL: 6668469.220   270543.080       Felt 1V1, mangler restriksjon
FEIL: 6668478.710   270538.080       Felt 1V1, mangler restriksjon
FEIL: 6668507.430   270524.780       Felt 1V1, mangler restriksjon
FEIL: 6669801.280   270181.680       Felt 1, mangler restriksjon
FEIL: 6669804.490   270189.640       Felt 1, mangler restriksjon
FEIL: 6669804.490   270189.640       Felt 2V1, mangler restriksjon
FEIL: 6669810.290   270181.970       Felt 2V1, mangler restriksjon
FEIL: 6669849.030   270163.050       Felt 2V1, mangler restriksjon
FEIL: 6672492.560   268430.170       Felt 1H1, mangler restriksjon
FEIL: 6672500.030   268431.370       Felt 1H1, mangler restriksjon
FEIL: 6672591.810   268426.580       Felt 1H1, mangler restriksjon
FEIL: 6672492.560   268430.170       Felt 1V1, mangler restriksjon
FEIL: 6672507.660   268425.540       Felt 1V1, mangler restriksjon
FEIL: 6672589.870   268412.830       Felt 1V1, mangler restriksjon
FEIL: 6672591.900   268385.800       Felt 2H1, mangler restriksjon
FEIL: 6672601.880   268393.300       Felt 2H1, mangler restriksjon
FEIL: 6672698.110   268389.700       Felt 2H1, mangler restriksjon
FEIL: 6672594.660   268416.740       Felt 2V1, mangler restriksjon
FEIL: 6672603.430   268405.840       Felt 2V1, mangler restriksjon
FEIL: 6672678.290   268395.290       Felt 2V1, mangler restriksjon
FEIL: 6674254.580   267439.460       Felt 1H1, mangler restriksjon
FEIL: 6674267.110   267434.360       Felt 1H1, mangler restriksjon
FEIL: 6674346.890   267378.870       Felt 1H1, mangler restriksjon
