*0122*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0122;163302162;1;0;9;1#2;50;
0122;163302163;1;0;41;1#2;50;
0122;145110769;1;0;46;1#2;50;
0122;145110770;1;0;63;1#2;50;
0122;145110771;1;0;83;1#2;50;
0122;145110772;1;0;194;1#2;50;
0122;145110773;1;0;686;1#2;50;
0122;145110774;1;0;226;1#2;50;
0122;145110775;1;0;65;1#2;50;
0122;145110776;1;0;126;1#2;50;
0122;145110777;1;0;85;1#2;50;
0122;145110778;1;0;91;1#2;50;
0122;145110779;1;0;40;1#2;50;
0122;145110780;1;0;97;1#2;50;
0122;145110781;1;0;454;1#2;50;
0122;145110782;1;0;343;1#2;50;
0122;145110783;1;0;1378;1#2;50;
0122;145110785;1;0;31;1#2;50;
0122;145110786;1;0;54;1#2;50;
0122;145110787;1;0;495;1#2;50;
0122;145110788;1;0;175;1#2;50;
0122;145110789;1;0;42;1#2;50;
0122;145110790;1;0;791;1#2;50;
0122;145110791;1;0;218;1#2;50;
0122;145110792;1;0;157;1#2;50;
0122;145110793;1;0;243;1#2;50;
0122;145110794;1;0;204;1#2;30;
0122;163302164;1;0;8;1#2;50;
0122;163302165;1;0;37;1#2;50;
0122;145110796;1;0;109;1#2;50;
0122;145110797;1;0;52;1#2;50;
0122;145110798;1;0;53;1#2;50;
0122;145110799;1;0;50;1#2;50;
0122;145110800;1;0;59;1#2;50;
0122;145110801;1;0;98;1#2;50;
0122;258337210;1;0;385;1#2;50;
0122;258337211;1;0;111;1#2;50;
0122;258337212;1;0;102;1#2;50;
0122;258337213;1;0;74;1#2;50;
0122;264322982;1;0;1;1#2;50;
0122;264322983;1;0;188;1#2;50;
0122;258337215;1;0;11;1#2;50;
0122;145110804;1;0;147;1#2;30;
0122;145110805;1;0;109;1#2;30;
0122;145110806;1;0;51;1#2;30;
0122;145110807;1;0;125;1#2;30;
0122;145110808;1;0;105;1#2;30;
0122;145110809;1;0;106;1#2;30;
0122;258337216;1;0;295;1#2;30;
0122;258337217;1;0;121;1#2;30;
0122;145110811;1;0;318;1#2;30;
0122;145110812;1;0;238;1#2;30;
0122;145110813;1;0;117;1#2;30;
0122;145110814;1;0;241;1#2;30;
0122;145110815;1;0;64;1#2;30;
0122;145110816;1;0;244;1#2;30;
0122;145110817;1;0;122;1#2;30;
0122;145110818;1;0;127;1#2;50;
0122;145110819;1;0;303;1#2;50;
0122;145110820;1;0;177;1#2;30;
0122;145110821;1;0;213;1#2;50;
0122;145110822;1;0;303;1#2;50;
0122;145110823;1;0;141;1#2;50;
0122;145110824;1;0;138;1#2;50;
0122;145110825;1;0;137;1#2;50;
0122;145110826;1;0;123;1#2;50;
0122;145110827;1;0;180;1#2;30;
0122;145110828;1;0;298;1#2;50;
0122;145110829;1;0;62;1#2;50;
0122;145110830;1;0;403;1#2;30;
0122;145110831;1;0;107;1#2;30;
0122;145110832;1;0;92;1#2;30;
0122;145110833;1;0;65;1#2;30;
0122;145110834;1;0;108;1#2;30;
0122;145110835;1;0;64;1#2;30;
0122;145110836;1;0;95;1#2;30;
0122;145110837;1;0;53;1#2;30;
0122;145110838;1;0;106;1#2;30;
0122;145110839;1;0;90;1#2;50;
0122;145110840;1;0;79;1#2;50;
0122;145110841;1;0;61;1#2;50;
0122;145110842;1;0;21;1#2;50;
0122;145110843;1;0;32;1#2;50;
0122;258337218;1;0;48;1#2;50;
0122;258337219;1;0;17;1#2;50;
0122;163302166;1;0;8;1#2;30;
0122;163302167;1;0;25;1#2;30;
0122;145110846;1;0;61;1#2;30;
0122;145110847;1;0;16;1#2;30;
0122;145110848;1;0;66;1#2;30;
0122;145110849;1;0;19;1#2;30;
0122;145110850;1;0;36;1#2;30;
0122;145110851;1;0;48;1#2;30;
0122;145110852;1;0;38;1#2;30;
0122;145110853;1;0;97;1#2;30;
0122;145110854;1;0;89;1#2;30;
0122;145110855;1;0;21;1#2;30;
0122;145110856;1;0;86;1#2;30;
0122;145110857;1;0;30;1#2;30;
0122;145110858;1;0;49;1#2;30;
0122;145110859;1;0;10;1#2;30;
0122;145110860;1;0;129;1#2;30;
0122;145110861;1;0;202;1#2;30;
0122;145110862;1;0;50;1#2;30;
0122;145110863;1;0;156;1#2;30;
0122;145110864;1;0;162;1#2;30;
0122;145110865;1;0;19;1#2;50;
0122;145110866;1;0;84;1#2;50;
0122;145110867;1;0;112;1#2;50;
0122;145110868;1;0;16;1#2;50;
0122;145110869;1;0;20;1#2;50;
0122;145110870;1;0;42;1#2;50;
0122;145110871;1;0;158;1#2;50;
0122;145110872;1;0;106;1#2;50;
0122;145110873;1;0;23;1#2;50;
0122;145110874;1;0;130;1#2;50;
0122;164970679;1;0;3;1#2;50;
0122;164970680;1;0;166;1#2;50;
0122;145110876;1;0;505;1#2;50;
0122;145110877;1;0;169;1#2;50;
0122;145110878;1;0;252;1#2;50;
0122;145110879;1;0;206;1#2;50;
0122;145110880;1;0;41;1#2;30;
0122;145110881;1;0;22;1#2;30;
0122;145110882;1;0;104;1#2;50;
0122;145110883;1;0;301;1#2;50;
0122;145110884;1;0;161;1#2;30;
0122;145110885;1;0;102;1#2;30;
0122;145110886;1;0;113;1#2;30;
0122;145110887;1;0;39;1#2;50;
0122;145110888;1;0;227;1#2;30;
0122;145110889;1;0;9;1#2;30;
0122;145110890;1;0;144;1#2;30;
0122;145110891;1;0;81;1#2;30;
0122;145110892;1;0;78;1#2;30;
0122;145110896;1;0;93;1#2;50;
0122;145110897;1;0;39;1#2;50;
0122;145110898;1;0;32;1#2;50;
0122;145110899;1;0;82;1#2;50;
0122;145110900;1;0;652;1#2;50;
0122;145110901;1;0;40;1#2;50;
0122;145110902;1;0;414;1#2;50;
0122;145110903;1;0;108;1#2;50;
0122;145110904;1;0;62;1#2;50;
0122;145110905;1;0;771;1#2;50;
0122;145110906;1;0;303;1#2;50;
0122;145110907;1;0;283;1#2;50;
0122;145110908;1;0;39;1#2;50;
0122;145110909;1;0;42;1#2;50;
0122;145110910;1;0;87;1#2;50;
0122;145110911;1;0;511;1#2;50;
0122;145110912;1;0;36;1#2;50;
0122;145110913;1;0;47;1#2;50;
0122;145110914;1;0;51;1#2;50;
0122;145110915;1;0;56;1#2;50;
0122;145110916;1;0;42;1#2;50;
0122;145110917;1;0;120;1#2;50;
