*0122*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0122;258337215;3;0;0;1#2;;
0122;245043697;3;0;0;1#2;;
0122;258337222;3;0;0;1#2;;
0122;145129292;3;335;335;1#2;;
0122;145129322;3;32;32;1#2;;
0122;145129330;3;0;0;1#2;;
0122;145129331;3;0;0;1#2;;
0122;245043701;3;0;0;1#2;;
0122;145142619;3;0;0;1#2;;
0122;145142621;3;0;0;1#2;;
0122;145142625;3;0;0;1#2;;
0122;145142628;3;0;0;1#2;;
0122;145142633;3;0;0;1#2;;
0122;145142643;3;136;136;1#2;;
0122;258337272;3;0;0;1#2;;
