*0105*2011 VEGNETT*20110511*SVING*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;TransID
0105;200421061;4;200421060
0105;200421064;4;200421065
0105;202722214;4;202722530
0105;202722238;4;202722546
0105;202722346;4;202722369
0105;202722363;4;202722374
0105;202722421;4;202722433
0105;202722422;4;202722424
0105;202722495;4;255427960
