*0216*2011 VEGNETT*20110511*FART*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
50;

Komm; TransID;kode;Fra;   Til;felt; Fart;
0216;275634378;1;0;46;1#2;60;
0216;275634379;1;0;114;1#2;60;
0216;145171620;1;0;119;1#2;50;
0216;145171621;1;0;55;1#2;50;
0216;145171622;1;0;559;1#2;50;
0216;145171623;1;0;356;1#2;50;
0216;145171624;1;0;21;1#2;50;
0216;145171625;1;0;123;1#2;50;
0216;145171626;1;0;532;1#2;50;
0216;145171627;1;0;209;1#2;50;
0216;145171628;1;0;45;1#2;50;
0216;145171629;1;0;12;1#2;50;
0216;145171630;1;0;163;1#2;50;
0216;145171631;1;0;99;1#2;50;
0216;145171632;1;0;243;1#2;50;
0216;212612043;1;0;184;1#2;50;
0216;212612044;1;0;8;1#2;50;
0216;145171634;1;0;27;1#2;50;
0216;145171635;1;0;69;1#2;50;
0216;145171636;1;0;8;1#2;30;
0216;145171637;1;0;51;1#2;30;
0216;145171638;1;0;133;1#2;30;
0216;145171639;1;0;123;1#2;30;
0216;145171640;1;0;39;1#2;30;
0216;145171641;1;0;71;1#2;30;
0216;145171642;1;0;73;1#2;30;
0216;145171643;1;0;186;1#2;30;
0216;145171644;1;0;201;1#2;30;
0216;145171645;1;0;83;1#2;50;
0216;145171646;1;0;16;1#2;30;
0216;145171647;1;0;172;1#2;30;
0216;145171648;1;0;25;1#2;30;
0216;145171649;1;0;186;1#2;30;
0216;276230345;1;0;42;1#2;30;
0216;276230346;1;0;32;1#2;30;
0216;157085410;1;0;71;1#2;30;
0216;145171651;1;0;93;1#2;30;
0216;145171652;1;0;76;1#2;30;
0216;145171653;1;0;144;1#2;30;
0216;145171654;1;0;162;1#2;30;
0216;145171655;1;0;47;1#2;50;
0216;145171656;1;0;49;1#2;50;
0216;145171657;1;0;96;1#2;50;
0216;145171658;1;0;183;1#2;50;
0216;145171659;1;0;15;1#2;30;
0216;157085411;1;0;110;1#2;30;
0216;157085412;1;0;95;1#2;30;
0216;145171661;1;0;82;1#2;30;
0216;145171662;1;0;31;1#2;30;
0216;145171663;1;0;34;1#2;30;
0216;145171664;1;0;139;1#2;30;
0216;145171665;1;0;43;1#2;30;
0216;145171666;1;0;61;1#2;50;
0216;145171667;1;0;238;1#2;50;
0216;145171669;1;0;70;1#2;50;
0216;145171670;1;0;134;1#2;50;
0216;145171671;1;0;80;1#2;50;
0216;145171672;1;0;17;1#2;50;
0216;145171673;1;0;199;1#2;50;
0216;145171674;1;0;29;1#2;50;
0216;145171675;1;0;51;1#2;50;
0216;145171676;1;0;56;1#2;50;
0216;145171677;1;0;23;1#2;50;
0216;145171678;1;0;29;1#2;50;
0216;145171679;1;0;175;1#2;50;
0216;145171680;1;0;11;1#2;50;
0216;145171681;1;0;66;1#2;50;
0216;145171682;1;0;26;1#2;50;
0216;145171683;1;0;72;1#2;50;
0216;145171684;1;0;40;1#2;50;
0216;145171685;1;0;83;1#2;50;
0216;145171686;1;0;33;1#2;50;
0216;145171687;1;0;8;1#2;50;
0216;145171688;1;0;29;1#2;30;
0216;145171689;1;0;17;1#2;50;
0216;145171690;1;0;49;1#2;50;
0216;145171691;1;0;71;1#2;50;
0216;145171692;1;0;45;1#2;50;
0216;145171693;1;0;138;1#2;50;
0216;212612045;1;0;40;1#2;50;
0216;212612046;1;0;56;1#2;50;
0216;157079954;1;0;18;1#2;50;
0216;157079955;1;0;86;1#2;50;
0216;145171696;1;0;129;1#2;30;
0216;145171697;1;0;132;1#2;30;
0216;145171698;1;0;343;1#2;30;
0216;145171699;1;0;61;1#2;30;
0216;145171700;1;0;103;1#2;30;
0216;145171701;1;0;195;1#2;30;
0216;145171702;1;0;80;1#2;50;
0216;145171703;1;0;101;1#2;30;
0216;145171704;1;0;76;1#2;50;
0216;145171705;1;0;71;1#2;30;
0216;145171706;1;0;128;1#2;30;
0216;145171707;1;0;20;1#2;30;
0216;157079956;1;0;7;1#2;50;
0216;157079957;1;0;118;1#2;50;
0216;145171709;1;0;69;1#2;50;
0216;212612047;1;0;9;1#2;50;
0216;212612048;1;0;102;1#2;50;
0216;145171711;1;0;125;1#2;50;
0216;145171712;1;0;130;1#2;50;
0216;145171713;1;0;22;1#2;50;
0216;145171714;1;0;16;1#2;30;
0216;145171715;1;0;130;1#2;30;
0216;145171716;1;0;142;1#2;30;
0216;157079958;1;0;9;1#2;50;
0216;157079959;1;0;24;1#2;50;
0216;145171718;1;0;115;1#2;50;
0216;145171719;1;0;18;1#2;50;
0216;145171720;1;0;110;1#2;30;
0216;145171721;1;0;222;1#2;30;
0216;145171722;1;0;187;1#2;50;
0216;157020116;1;0;8;1#2;50;
0216;157020117;1;0;21;1#2;50;
0216;145171725;1;0;152;1#2;50;
0216;145171726;1;0;6;1#2;50;
0216;145171727;1;0;235;1#2;50;
0216;212612049;1;0;40;1#2;50;
0216;212612050;1;0;89;1#2;50;
0216;212612051;1;0;31;1#2;50;
0216;212612052;1;0;79;1#2;50;
0216;145171730;1;0;19;1#2;50;
0216;145171731;1;0;98;1#2;50;
0216;145171732;1;0;12;1#2;50;
0216;145171733;1;0;97;1#2;50;
0216;145171734;1;0;165;1#2;50;
0216;145171735;1;0;156;1#2;50;
0216;145171736;1;0;169;1#2;50;
0216;212612053;1;0;72;1#2;50;
0216;212612054;1;0;83;1#2;50;
0216;212612055;1;0;6;1#2;50;
0216;212612056;1;0;127;1#2;50;
0216;157079960;1;0;10;1#2;50;
0216;157079961;1;0;4;1#2;50;
0216;145171740;1;0;73;1#2;50;
0216;145171741;1;0;115;1#2;30;
0216;145171742;1;0;70;1#2;30;
0216;145171743;1;0;162;1#2;50;
0216;145171744;1;0;124;1#2;30;
0216;145171745;1;0;75;1#2;30;
0216;145171746;1;0;89;1#2;30;
0216;145171747;1;0;31;1#2;50;
0216;145171749;1;0;93;1#2;30;
0216;145171750;1;0;88;1#2;50;
0216;145171751;1;0;38;1#2;30;
0216;145171752;1;0;46;1#2;30;
0216;145171753;1;0;64;1#2;30;
0216;145171754;1;0;77;1#2;50;
0216;145171755;1;0;30;1#2;50;
0216;145171756;1;0;40;1#2;50;
0216;157079964;1;0;5;1#2;50;
0216;157079965;1;0;46;1#2;50;
0216;145171759;1;0;56;1#2;30;
0216;145171760;1;0;51;1#2;30;
0216;145171761;1;0;178;1#2;30;
0216;145171762;1;0;42;1#2;30;
0216;145171763;1;0;158;1#2;30;
0216;145171764;1;0;123;1#2;50;
0216;145171765;1;0;702;1#2;30;
0216;145171767;1;0;70;1#2;50;
0216;145171768;1;0;18;1#2;30;
0216;145171769;1;0;63;1#2;30;
0216;145171770;1;0;68;1#2;50;
0216;145171771;1;0;88;1#2;30;
0216;145171772;1;0;30;1#2;30;
0216;145171773;1;0;51;1#2;30;
0216;145171774;1;0;156;1#2;30;
0216;145171775;1;0;186;1#2;30;
0216;145171776;1;0;62;1#2;50;
0216;145171777;1;0;157;1#2;30;
0216;145171778;1;0;139;1#2;30;
0216;145171779;1;0;123;1#2;30;
0216;145171780;1;0;30;1#2;30;
0216;145171781;1;0;99;1#2;30;
0216;145171782;1;0;49;1#2;30;
0216;145171783;1;0;8;1#2;30;
0216;145171784;1;0;80;1#2;30;
0216;145171785;1;0;264;1#2;30;
0216;145171786;1;0;158;1#2;30;
0216;157079966;1;0;7;1#2;30;
0216;157079967;1;0;170;1#2;30;
0216;145171788;1;0;84;1#2;30;
0216;145171789;1;0;35;1#2;30;
0216;145171790;1;0;23;1#2;50;
0216;145171791;1;0;573;1#2;50;
0216;145171792;1;0;184;1#2;50;
0216;145171793;1;0;35;1#2;50;
0216;145171794;1;0;102;1#2;50;
0216;145171795;1;0;9;1#2;50;
0216;145171796;1;0;101;1#2;50;
0216;145171797;1;0;69;1#2;50;
0216;145171798;1;0;214;1#2;50;
0216;145171799;1;0;10;1#2;50;
0216;145171800;1;0;97;1#2;50;
0216;145171801;1;0;39;1#2;50;
0216;145171802;1;0;57;1#2;50;
0216;145171803;1;0;83;1#2;50;
0216;145171804;1;0;18;1#2;30;
0216;145171805;1;0;162;1#2;30;
0216;145171806;1;0;282;1#2;30;
0216;145171807;1;0;109;1#2;30;
0216;145171808;1;0;8;1#2;50;
0216;145171809;1;0;74;1#2;30;
0216;145171810;1;0;215;1#2;30;
0216;145171811;1;0;445;1#2;50;
0216;157079968;1;0;8;1#2;50;
0216;157079969;1;0;110;1#2;50;
0216;157079970;1;0;6;1#2;50;
0216;157079971;1;0;145;1#2;50;
0216;212612057;1;0;176;1#2;50;
0216;212612058;1;0;237;1#2;50;
0216;145171818;1;0;110;1#2;50;
0216;145171819;1;0;11;1#2;50;
0216;145171820;1;0;86;1#2;50;
0216;157020118;1;0;8;1#2;50;
0216;157020119;1;0;362;1#2;50;
0216;145171822;1;0;253;1#2;30;
0216;145171823;1;0;80;1#2;30;
0216;145171824;1;0;64;1#2;30;
0216;145171825;1;0;73;1#2;30;
0216;145171826;1;0;37;1#2;50;
0216;145171827;1;0;43;1#2;50;
0216;145171828;1;0;57;1#2;50;
0216;145171829;1;0;6;1#2;50;
0216;145171830;1;0;47;1#2;50;
0216;145171831;1;0;77;1#2;50;
0216;145171832;1;0;219;1#2;50;
0216;145171833;1;0;25;1#2;50;
0216;145171834;1;0;61;1#2;50;
0216;145171835;1;0;48;1#2;50;
0216;145171836;1;0;258;1#2;30;
0216;145171838;1;0;54;1#2;50;
0216;145171839;1;0;23;1#2;30;
0216;145171840;1;0;46;1#2;30;
0216;145171841;1;0;58;1#2;30;
0216;145171842;1;0;12;1#2;30;
0216;145171843;1;0;229;1#2;30;
0216;145171844;1;0;142;1#2;30;
0216;145171845;1;0;82;1#2;30;
0216;157103398;1;0;27;1#2;30;
0216;157103399;1;0;22;1#2;30;
0216;145171847;1;0;104;1#2;30;
0216;145171848;1;0;38;1#2;30;
0216;145171849;1;0;208;1#2;30;
0216;145171850;1;0;39;1#2;50;
0216;145171851;1;0;30;1#2;50;
0216;157020120;1;0;10;1#2;50;
0216;157020121;1;0;55;1#2;50;
0216;145171853;1;0;47;1#2;50;
0216;145171854;1;0;43;1#2;50;
0216;145171855;1;0;151;1#2;50;
0216;145171856;1;0;100;1#2;50;
0216;145171857;1;0;88;1#2;50;
0216;145171858;1;0;65;1#2;50;
0216;212612059;1;0;62;1#2;50;
0216;212612060;1;0;21;1#2;50;
0216;145171860;1;0;157;1#2;50;
0216;145171861;1;0;215;1#2;50;
0216;145171862;1;0;156;1#2;50;
0216;145171863;1;0;14;1#2;50;
0216;145171864;1;0;103;1#2;50;
0216;157079972;1;0;8;1#2;30;
0216;157079973;1;0;39;1#2;30;
0216;145171866;1;0;47;1#2;30;
0216;145171867;1;0;66;1#2;30;
0216;145171868;1;0;56;1#2;30;
0216;145171869;1;0;20;1#2;30;
0216;145171870;1;0;64;1#2;30;
0216;145171871;1;0;72;1#2;30;
0216;145171872;1;0;296;1#2;50;
0216;145171873;1;0;164;1#2;40;
0216;145171874;1;0;43;1#2;40;
0216;145171875;1;0;97;1#2;40;
0216;145171876;1;0;86;1#2;40;
0216;145171877;1;0;7;1#2;40;
0216;145171878;1;0;46;1#2;40;
0216;145171879;1;0;241;1#2;50;
0216;145171880;1;0;8;1#2;50;
0216;145171881;1;0;508;1#2;50;
0216;145171882;1;0;239;1#2;50;
0216;145171883;1;0;71;1#2;50;
0216;145171884;1;0;451;1#2;50;
0216;145171885;1;0;248;1#2;50;
0216;145171886;1;0;1175;1#2;50;
0216;145171887;1;0;88;1#2;50;
0216;145171888;1;0;289;1#2;50;
0216;145171889;1;0;35;1#2;50;
0216;145171890;1;0;30;1#2;50;
0216;145171891;1;0;85;1#2;50;
0216;145171892;1;0;157;1#2;30;
0216;246314898;1;0;11;1#2;50;
0216;246314899;1;0;50;1#2;50;
0216;212612061;1;0;7;1#2;50;
0216;212612062;1;0;100;1#2;50;
0216;145171895;1;0;42;1#2;50;
0216;276742155;1;0;9;1#2;50;
0216;276742156;1;0;50;1#2;50;
0216;145171897;1;0;157;1#2;50;
0216;145171898;1;0;102;1#2;50;
0216;145171899;1;0;83;1#2;50;
0216;145171900;1;0;6;1#2;50;
0216;145171901;1;0;91;1#2;50;
0216;145171902;1;0;38;1#2;50;
0216;145171903;1;0;165;1#2;50;
0216;145171904;1;0;61;1#2;50;
0216;145171905;1;0;45;1#2;30;
0216;145171906;1;0;11;1#2;30;
0216;145171907;1;0;49;1#2;30;
0216;145171908;1;0;2;1#2;50;
0216;145171909;1;0;2;1#2;50;
0216;145171910;1;0;116;1#2;50;
0216;145171911;1;0;70;1#2;50;
0216;145171912;1;0;10;1#2;50;
0216;145171913;1;0;47;1#2;50;
0216;157079974;1;0;11;1#2;50;
0216;157079975;1;0;43;1#2;50;
0216;145171915;1;0;35;1#2;50;
0216;157079976;1;0;11;1#2;50;
0216;157079977;1;0;35;1#2;50;
0216;145171917;1;0;204;1#2;50;
0216;145171918;1;0;121;1#2;50;
0216;145171919;1;0;331;1#2;50;
0216;157020122;1;0;10;1#2;50;
0216;157020123;1;0;38;1#2;50;
0216;145171921;1;0;129;1#2;50;
0216;145171922;1;0;174;1#2;50;
0216;246314900;1;0;9;1#2;50;
0216;246314901;1;0;28;1#2;50;
0216;145171924;1;0;314;1#2;50;
0216;145171925;1;0;6;1#2;50;
0216;145171926;1;0;24;1#2;50;
0216;145171927;1;0;36;1#2;50;
0216;145171928;1;0;248;1#2;50;
0216;145171929;1;0;41;1#2;50;
0216;145171930;1;0;29;1#2;50;
0216;145171931;1;0;337;1#2;30;
0216;276230347;1;0;83;1#2;50;
0216;145171934;1;0;154;1#2;30;
0216;145171935;1;0;41;1#2;30;
0216;145171936;1;0;103;1#2;30;
0216;145171937;1;0;105;1#2;30;
0216;145171938;1;0;223;1#2;30;
0216;145171939;1;0;209;1#2;50;
0216;145171940;1;0;97;1#2;50;
0216;145171941;1;0;49;1#2;50;
0216;145171942;1;0;40;1#2;50;
0216;157020124;1;0;190;1#2;50;
0216;157020125;1;0;25;1#2;50;
0216;145171944;1;0;99;1#2;30;
0216;145171945;1;0;18;1#2;50;
0216;145171946;1;0;57;1#2;50;
0216;145171947;1;0;98;1#2;50;
0216;145171948;1;0;104;1#2;50;
0216;145171949;1;0;470;1#2;30;
0216;145171950;1;0;156;1#2;30;
0216;145171951;1;0;79;1#2;50;
0216;145171952;1;0;131;1#2;50;
0216;145171953;1;0;24;1#2;50;
0216;157020126;1;0;165;1#2;50;
0216;157020127;1;0;7;1#2;50;
0216;276230348;1;0;359;1#2;30;
0216;145171956;1;0;9;1#2;50;
0216;145171957;1;0;10;1#2;50;
0216;145171958;1;0;46;1#2;50;
0216;212612063;1;0;48;1#2;50;
0216;212612064;1;0;103;1#2;50;
0216;145171960;1;0;89;1#2;50;
0216;145171961;1;0;33;1#2;50;
0216;157079980;1;0;7;1#2;50;
0216;157079981;1;0;7;1#2;50;
0216;145171963;1;0;61;1#2;50;
0216;145171964;1;0;102;1#2;50;
0216;145171965;1;0;281;1#2;50;
0216;145171966;1;0;75;1#2;50;
0216;145171967;1;0;34;1#2;50;
0216;145171969;1;0;8;1#2;50;
0216;145171970;1;0;10;1#2;50;
0216;145171971;1;0;84;1#2;50;
0216;145171972;1;0;57;1#2;50;
0216;145171973;1;0;8;1#2;50;
0216;145171974;1;0;54;1#2;50;
0216;145171975;1;0;45;1#2;50;
0216;145171978;1;0;14;1#2;50;
0216;145171979;1;0;160;1#2;50;
0216;145171980;1;0;44;1#2;30;
0216;145171981;1;0;50;1#2;30;
0216;145171982;1;0;289;1#2;50;
0216;145171983;1;0;25;1#2;50;
0216;212612065;1;0;219;1#2;50;
0216;145171985;1;0;68;1#2;50;
0216;145171986;1;0;220;1#2;50;
0216;145171987;1;0;37;1#2;50;
0216;145171988;1;0;142;1#2;50;
0216;145171989;1;0;67;1#2;30;
0216;145171990;1;0;95;1#2;50;
0216;145171991;1;0;67;1#2;30;
