*0228*2011 VEGNETT*20110511*SPER*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;Fra;   Til;felt;
0228;145180577;3;38;38;1#2;;
0228;145180642;3;102;102;1#2;;
0228;145180660;3;68;68;1#2;;
0228;207028902;3;0;0;1#2;;
0228;145180894;3;25;25;1#2;;
0228;145180909;3;160;160;1#2;;
0228;145180995;3;41;41;1#2;;
0228;145181006;3;129;129;1#2;;
0228;145181040;3;0;0;1#2;;
0228;207028938;3;0;0;1#2;;
0228;145181105;3;13;13;1#2;;
0228;145181107;3;48;48;1#2;;
0228;145181117;3;0;0;1#2;;
0228;207028951;3;0;0;1#2;;
0228;145208466;3;4;4;1#2;;
0228;207028955;3;0;0;1#2;;
0228;145208492;3;0;0;1#2;;
0228;207028960;3;0;0;1#2;;
0228;145208511;3;0;0;1#2;;
0228;207028962;3;0;0;1#2;;
0228;145208651;3;47;47;1#2;;
0228;145208677;3;0;0;1#2;;
0228;145208735;3;0;0;1#2;;
0228;145208755;3;83;83;1#2;;
0228;145229899;3;0;0;1#2;;
0228;145229903;3;0;0;1#2;;
0228;207028969;3;14;14;1#2;;
0228;145229912;3;0;0;1#2;;
0228;145229915;3;343;343;1#2;;
0228;145229918;3;0;0;1#2;;
0228;145229923;3;0;0;1#2;;
0228;145229932;3;25;25;1#2;;
