*0301*2011 VEGNETT*20110511*SVING*20110511*VDB SVNT*AHT
..Eksport-dato 20110511


Komm; TransID;kode;TransID
0301;145305584;3;145308798
0301;145270459;4;145276210
0301;145274851;3;145272104
0301;145277337;3;145308104
0301;145307434;3;145306362
0301;145302938;3;145275886
0301;145307811;3;145306181
0301;145303033;3;145274599
0301;145304673;4;145305699
